,log10_var,log10_left_bound,log10_right_bound
beta,-0.5044556624535516,-0.542428467899067,0.17929980844861518
gammam,-0.3010299956639812,-1.1312795575446901,-0.20225452833673735
gammamRNA,-0.8124792791635369,-1.5003520058328155,-0.7735392946502577
gammad,-2.6536470255493616,-3.3010299956639813,-2.60520033534772
alphaass,-0.005682847330363273,-0.20433553245956534,0.0
alphadiss,-2.4881166390211256,-3.0,-2.1960244936825988
phi0,-1.2628073572952627,-1.3002429211826128,-0.5777777862390798
f1,-0.2967086218813386,-3.0,2.0
f2,-2.193820026016113,-3.0,2.0
f3,-2.714442690992226,-3.0,2.0
f12,-1.5497508916806388,-3.0,2.0
f13,0.9795483747040951,-3.0,2.0
f23,-1.7375489102695705,-3.0,-0.15712051364191035
f123,1.91803033678488,1.8844109887795146,2.0
kb1,-1.5590909179347823,-1.606933602300229,-0.44339933135561715
kb2,-0.42136079003192767,-2.942081345869858,2.0
kb3,0.9242792860618817,-3.0,2.0
ku1,1.3031960574204888,0.19030285448096868,1.3462789700250468
ku2,0.6117233080073418,-2.0,3.0
ku3,-1.1605219526258017,-2.0,3.0
bcoop12,-0.15739076038943792,-0.20653150878014098,0.99624284547313
bcoop23,0.9360107957152096,-1.3010299956639813,1.3010299956639813
bcoop13,-1.26440110030182,-1.3010299956639813,-0.14954090723074429
bcoop123,0.07188200730612536,0.02629703845750854,1.2290096057211382
ucoop12,-0.34198860334288755,-1.3010299956639813,-0.2938532928251082
ucoop23,-1.204815410317576,-1.3010299956639813,1.3010299956639813
ucoop13,-1.24184537803261,-1.3010299956639813,-1.1971463968543496
ucoop123,0.3692158574101428,-0.7823403655101029,0.41653454411834556
