,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,9.741E-01,5.620E+01,2.664E+02,1.192E+00,3.798E+01,3.614E+02,1.490E+00,2.689E+01,4.572E+02,1.931E+00,1.900E+01,5.583E+02,2.694E+00,1.273E+01,6.668E+02
gammam,2.565E+00,1.348E+01,6.504E+02,1.872E+00,1.976E+01,5.482E+02,1.457E+00,2.770E+01,4.517E+02,1.172E+00,3.886E+01,3.593E+02,9.614E-01,5.715E+01,2.666E+02
gammamRNA,2.557E+00,1.352E+01,6.518E+02,1.870E+00,1.979E+01,5.465E+02,1.458E+00,2.774E+01,4.481E+02,1.174E+00,3.896E+01,3.546E+02,9.646E-01,5.750E+01,2.614E+02
gammad,2.128E+00,1.658E+01,6.299E+02,2.118E+00,1.687E+01,6.001E+02,2.094E+00,1.755E+01,5.405E+02,2.042E+00,1.927E+01,4.354E+02,1.937E+00,2.428E+01,2.831E+02
alphaass,9.675E-01,5.632E+01,2.698E+02,1.184E+00,3.820E+01,3.638E+02,1.479E+00,2.710E+01,4.579E+02,1.914E+00,1.920E+01,5.563E+02,2.662E+00,1.292E+01,6.606E+02
alphadiss,2.579E+00,1.340E+01,6.519E+02,1.878E+00,1.967E+01,5.494E+02,1.460E+00,2.761E+01,4.527E+02,1.173E+00,3.875E+01,3.600E+02,9.625E-01,5.700E+01,2.672E+02
phi0,9.571E-01,5.858E+01,2.574E+02,1.174E+00,3.894E+01,3.548E+02,1.473E+00,2.734E+01,4.524E+02,1.916E+00,1.919E+01,5.554E+02,2.687E+00,1.277E+01,6.660E+02
f1,1.700E+00,4.801E+01,2.766E+02,1.822E+00,3.079E+01,3.934E+02,1.988E+00,2.097E+01,5.161E+02,2.234E+00,1.441E+01,6.499E+02,2.661E+00,9.558E+00,7.977E+02
f2,2.112E+00,1.702E+01,5.895E+02,2.112E+00,1.701E+01,5.896E+02,2.113E+00,1.699E+01,5.901E+02,2.119E+00,1.684E+01,5.933E+02,2.162E+00,1.584E+01,6.154E+02
f3,2.114E+00,1.698E+01,5.904E+02,2.114E+00,1.697E+01,5.906E+02,2.117E+00,1.690E+01,5.921E+02,2.133E+00,1.649E+01,6.008E+02,2.238E+00,1.434E+01,6.518E+02
f12,2.114E+00,1.697E+01,5.903E+02,2.114E+00,1.697E+01,5.903E+02,2.114E+00,1.697E+01,5.904E+02,2.114E+00,1.697E+01,5.908E+02,2.114E+00,1.696E+01,5.939E+02
f13,2.114E+00,1.697E+01,5.888E+02,2.114E+00,1.697E+01,5.889E+02,2.114E+00,1.697E+01,5.896E+02,2.114E+00,1.696E+01,5.941E+02,2.114E+00,1.692E+01,6.264E+02
f23,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.906E+02,2.114E+00,1.697E+01,5.908E+02,2.114E+00,1.697E+01,5.923E+02
f123,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.905E+02
kb1,1.579E+00,6.696E+01,3.490E+02,1.693E+00,4.149E+01,4.408E+02,1.850E+00,2.700E+01,5.176E+02,2.088E+00,1.760E+01,5.853E+02,2.515E+00,1.098E+01,6.460E+02
kb2,2.115E+00,1.683E+01,6.163E+02,2.114E+00,1.701E+01,5.836E+02,2.110E+00,1.743E+01,5.185E+02,2.101E+00,1.848E+01,4.044E+02,2.082E+00,2.156E+01,2.431E+02
kb3,2.137E+00,1.546E+01,1.026E+03,2.137E+00,1.549E+01,1.014E+03,2.135E+00,1.558E+01,9.670E+02,2.128E+00,1.599E+01,8.130E+02,2.102E+00,1.790E+01,4.685E+02
ku1,2.503E+00,1.109E+01,6.449E+02,2.084E+00,1.771E+01,5.844E+02,1.848E+00,2.711E+01,5.169E+02,1.692E+00,4.158E+01,4.404E+02,1.579E+00,6.698E+01,3.489E+02
ku2,2.094E+00,1.958E+01,3.278E+02,2.110E+00,1.743E+01,5.181E+02,2.115E+00,1.690E+01,6.027E+02,2.116E+00,1.675E+01,6.317E+02,2.117E+00,1.671E+01,6.407E+02
ku3,2.045E+00,2.576E+01,1.686E+02,2.072E+00,2.104E+01,2.744E+02,2.092E+00,1.884E+01,3.874E+02,2.106E+00,1.761E+01,5.012E+02,2.115E+00,1.686E+01,6.086E+02
bcoop12,2.114E+00,1.697E+01,5.938E+02,2.114E+00,1.697E+01,5.894E+02,2.114E+00,1.697E+01,5.780E+02,2.114E+00,1.698E+01,5.502E+02,2.114E+00,1.699E+01,4.914E+02
bcoop23,2.114E+00,1.697E+01,5.920E+02,2.114E+00,1.697E+01,5.895E+02,2.114E+00,1.697E+01,5.829E+02,2.114E+00,1.697E+01,5.662E+02,2.114E+00,1.699E+01,5.273E+02
bcoop13,2.114E+00,1.698E+01,5.249E+02,2.114E+00,1.703E+01,4.129E+02,2.114E+00,1.715E+01,2.851E+02,2.114E+00,1.749E+01,1.732E+02,2.113E+00,1.860E+01,9.188E+01
bcoop123,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.905E+02
ucoop12,2.114E+00,1.702E+01,4.269E+02,2.114E+00,1.699E+01,5.133E+02,2.114E+00,1.697E+01,5.612E+02,2.114E+00,1.697E+01,5.826E+02,2.114E+00,1.697E+01,5.912E+02
ucoop23,2.114E+00,1.698E+01,5.435E+02,2.114E+00,1.697E+01,5.734E+02,2.114E+00,1.697E+01,5.858E+02,2.114E+00,1.697E+01,5.906E+02,2.114E+00,1.697E+01,5.924E+02
ucoop13,2.114E+00,1.701E+01,4.561E+02,2.114E+00,1.698E+01,5.562E+02,2.114E+00,1.696E+01,6.142E+02,2.114E+00,1.696E+01,6.410E+02,2.114E+00,1.696E+01,6.519E+02
ucoop123,2.114E+00,1.697E+01,5.904E+02,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.905E+02,2.114E+00,1.697E+01,5.905E+02
