,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,5.799E+00,8.039E+01,2.569E+02,6.505E+00,5.972E+01,3.250E+02,7.392E+00,4.637E+01,3.883E+02,8.586E+00,3.625E+01,4.509E+02,1.044E+01,2.756E+01,5.142E+02
gammam,1.009E+01,2.883E+01,5.038E+02,8.128E+00,3.843E+01,4.559E+02,6.864E+00,4.968E+01,4.050E+02,5.927E+00,6.451E+01,3.495E+02,5.185E+00,8.711E+01,2.857E+02
gammamRNA,1.010E+01,2.878E+01,5.051E+02,8.413E+00,3.740E+01,4.431E+02,7.288E+00,4.758E+01,3.818E+02,6.438E+00,6.111E+01,3.195E+02,5.757E+00,8.230E+01,2.519E+02
gammad,1.180E+01,2.222E+01,6.484E+02,1.040E+01,2.712E+01,5.407E+02,9.389E+00,3.312E+01,4.392E+02,8.555E+00,4.160E+01,3.426E+02,7.832E+00,5.608E+01,2.475E+02
alphaass,5.158E+00,8.833E+01,2.828E+02,5.900E+00,6.509E+01,3.476E+02,6.837E+00,5.001E+01,4.036E+02,8.101E+00,3.862E+01,4.550E+02,1.006E+01,2.893E+01,5.033E+02
alphadiss,1.010E+01,2.879E+01,5.040E+02,8.135E+00,3.838E+01,4.561E+02,6.859E+00,4.974E+01,4.047E+02,5.908E+00,6.492E+01,3.482E+02,5.152E+00,8.863E+01,2.821E+02
phi0,5.878E+00,7.714E+01,2.658E+02,6.544E+00,5.893E+01,3.283E+02,7.369E+00,4.663E+01,3.869E+02,8.452E+00,3.713E+01,4.449E+02,1.004E+01,2.899E+01,5.035E+02
f1,7.343E+00,3.971E+01,4.948E+02,7.384E+00,3.948E+01,4.949E+02,7.492E+00,3.891E+01,4.954E+02,7.792E+00,3.740E+01,4.965E+02,8.733E+00,3.337E+01,4.994E+02
f2,9.994E+00,2.918E+01,5.021E+02,9.996E+00,2.917E+01,5.021E+02,1.001E+01,2.914E+01,5.021E+02,1.008E+01,2.893E+01,5.022E+02,1.051E+01,2.775E+01,5.029E+02
f3,6.262E+00,4.666E+01,4.892E+02,6.264E+00,4.665E+01,4.892E+02,6.274E+00,4.657E+01,4.893E+02,6.338E+00,4.608E+01,4.897E+02,6.775E+00,4.307E+01,4.921E+02
f12,8.407E+00,6.685E+01,2.725E+02,8.762E+00,4.969E+01,3.464E+02,9.223E+00,3.859E+01,4.178E+02,9.864E+00,3.036E+01,4.901E+02,1.089E+01,2.358E+01,5.646E+02
f13,9.972E+00,2.938E+01,5.000E+02,9.978E+00,2.933E+01,5.005E+02,1.000E+01,2.913E+01,5.025E+02,1.009E+01,2.841E+01,5.101E+02,1.046E+01,2.583E+01,5.385E+02
f23,9.996E+00,2.918E+01,5.021E+02,9.996E+00,2.918E+01,5.021E+02,9.996E+00,2.918E+01,5.021E+02,9.996E+00,2.918E+01,5.021E+02,9.996E+00,2.917E+01,5.021E+02
f123,9.996E+00,2.918E+01,5.020E+02,9.996E+00,2.918E+01,5.021E+02,9.996E+00,2.918E+01,5.021E+02,9.996E+00,2.917E+01,5.025E+02,9.996E+00,2.916E+01,5.051E+02
