,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.885E-01,3.186E+01,2.453E+02,5.210E-01,1.974E+01,3.587E+02,7.009E-01,1.329E+01,4.793E+02,9.562E-01,9.193E+00,6.115E+02,1.362E+00,6.229E+00,7.576E+02
gammam,1.326E+00,6.793E+00,6.098E+02,8.736E-01,1.035E+01,5.487E+02,5.956E-01,1.547E+01,4.768E+02,4.072E-01,2.386E+01,3.926E+02,2.762E-01,4.018E+01,2.921E+02
gammamRNA,1.395E+00,6.075E+00,7.666E+02,9.687E-01,9.058E+00,6.171E+02,7.056E-01,1.318E+01,4.821E+02,5.217E-01,1.971E+01,3.592E+02,3.869E-01,3.210E+01,2.437E+02
gammad,1.302E+00,5.633E+00,1.718E+03,1.179E+00,6.381E+00,1.329E+03,1.023E+00,7.721E+00,9.486E+02,8.428E-01,1.033E+01,6.100E+02,6.551E-01,1.660E+01,3.304E+02
alphaass,2.757E-01,4.029E+01,2.916E+02,4.068E-01,2.389E+01,3.924E+02,5.955E-01,1.547E+01,4.768E+02,8.741E-01,1.034E+01,5.488E+02,1.328E+00,6.782E+00,6.100E+02
alphadiss,1.489E+00,6.050E+00,6.232E+02,1.148E+00,7.845E+00,5.910E+02,8.189E-01,1.106E+01,5.375E+02,5.380E-01,1.730E+01,4.555E+02,3.263E-01,3.164E+01,3.375E+02
phi0,3.855E-01,3.233E+01,2.423E+02,5.200E-01,1.980E+01,3.580E+02,7.037E-01,1.323E+01,4.810E+02,9.665E-01,9.081E+00,6.161E+02,1.392E+00,6.089E+00,7.658E+02
f1,7.540E-01,1.208E+01,5.317E+02,7.561E-01,1.205E+01,5.317E+02,7.635E-01,1.192E+01,5.318E+02,7.902E-01,1.148E+01,5.321E+02,9.012E-01,9.936E+00,5.332E+02
f2,7.921E-01,1.144E+01,5.321E+02,7.922E-01,1.144E+01,5.321E+02,7.922E-01,1.144E+01,5.321E+02,7.927E-01,1.144E+01,5.322E+02,7.959E-01,1.139E+01,5.322E+02
f3,7.944E-01,1.141E+01,5.322E+02,7.946E-01,1.141E+01,5.322E+02,7.958E-01,1.139E+01,5.322E+02,8.042E-01,1.126E+01,5.323E+02,8.654E-01,1.039E+01,5.329E+02
f12,7.604E-01,3.807E+01,2.060E+02,7.667E-01,2.624E+01,2.806E+02,7.739E-01,1.948E+01,3.553E+02,7.824E-01,1.504E+01,4.333E+02,7.924E-01,1.190E+01,5.159E+02
f13,7.944E-01,1.141E+01,5.322E+02,7.944E-01,1.141E+01,5.322E+02,7.945E-01,1.141E+01,5.323E+02,7.945E-01,1.138E+01,5.330E+02,7.952E-01,1.125E+01,5.378E+02
