,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.535E-01,4.120E+01,3.703E+02,5.508E-01,2.473E+01,5.784E+02,6.806E-01,1.586E+01,8.275E+02,8.675E-01,1.027E+01,1.133E+03,1.183E+00,6.370E+00,1.508E+03
gammam,1.169E+00,6.513E+00,1.401E+03,8.565E-01,1.054E+01,1.074E+03,6.707E-01,1.636E+01,7.949E+02,5.417E-01,2.572E+01,5.589E+02,4.450E-01,4.352E+01,3.557E+02
gammamRNA,5.476E-01,2.506E+01,5.720E+02,5.054E-01,3.046E+01,4.840E+02,4.674E-01,3.765E+01,4.015E+02,4.331E-01,4.792E+01,3.226E+02,4.018E-01,6.485E+01,2.433E+02
gammad,5.298E-01,2.735E+01,5.153E+02,5.266E-01,2.840E+01,4.670E+02,5.215E-01,3.025E+01,4.023E+02,5.136E-01,3.376E+01,3.213E+02,5.014E-01,4.154E+01,2.260E+02
alphaass,4.486E-01,4.244E+01,3.638E+02,5.452E-01,2.533E+01,5.658E+02,6.739E-01,1.621E+01,8.003E+02,8.590E-01,1.049E+01,1.077E+03,1.169E+00,6.512E+00,1.401E+03
alphadiss,1.186E+00,6.378E+00,1.415E+03,8.669E-01,1.033E+01,1.087E+03,6.778E-01,1.603E+01,8.068E+02,5.466E-01,2.518E+01,5.687E+02,4.485E-01,4.246E+01,3.637E+02
phi0,4.475E-01,4.298E+01,3.564E+02,5.449E-01,2.535E+01,5.664E+02,6.751E-01,1.611E+01,8.177E+02,8.634E-01,1.035E+01,1.127E+03,1.183E+00,6.370E+00,1.508E+03
f1,5.280E-01,2.699E+01,5.381E+02,5.283E-01,2.698E+01,5.381E+02,5.303E-01,2.694E+01,5.382E+02,5.441E-01,2.667E+01,5.384E+02,6.551E-01,2.483E+01,5.399E+02
f2,3.731E-01,3.106E+01,5.346E+02,3.770E-01,3.093E+01,5.347E+02,3.894E-01,3.051E+01,5.351E+02,4.325E-01,2.922E+01,5.362E+02,6.333E-01,2.515E+01,5.396E+02
f3,5.272E-01,2.701E+01,5.381E+02,5.275E-01,2.700E+01,5.381E+02,5.295E-01,2.696E+01,5.381E+02,5.436E-01,2.668E+01,5.384E+02,6.551E-01,2.483E+01,5.399E+02
f12,5.312E-01,2.693E+01,5.381E+02,5.312E-01,2.691E+01,5.384E+02,5.313E-01,2.682E+01,5.399E+02,5.319E-01,2.623E+01,5.502E+02,5.361E-01,2.269E+01,6.203E+02
f13,5.312E-01,2.695E+01,5.377E+02,5.312E-01,2.694E+01,5.379E+02,5.313E-01,2.686E+01,5.393E+02,5.318E-01,2.631E+01,5.487E+02,5.357E-01,2.302E+01,6.130E+02
f23,5.269E-01,3.199E+01,4.646E+02,5.477E-01,1.643E+01,8.023E+02,5.784E-01,9.229E+00,1.222E+03,6.275E-01,5.310E+00,1.737E+03,7.216E-01,2.978E+00,2.356E+03
f123,5.312E-01,2.723E+01,4.538E+02,5.312E-01,2.723E+01,4.540E+02,5.312E-01,2.722E+01,4.553E+02,5.312E-01,2.718E+01,4.645E+02,5.312E-01,2.692E+01,5.387E+02
kb1,5.318E-01,2.494E+01,7.637E+02,5.317E-01,2.523E+01,7.182E+02,5.315E-01,2.588E+01,6.338E+02,5.310E-01,2.749E+01,4.986E+02,5.300E-01,3.217E+01,3.172E+02
kb2,6.925E-01,2.909E+01,4.696E+02,3.539E-01,2.551E+01,5.927E+02,1.933E-01,2.482E+01,6.227E+02,1.286E-01,2.467E+01,6.293E+02,1.074E-01,2.464E+01,6.308E+02
kb3,5.149E-01,5.202E+01,4.362E+02,5.337E-01,2.489E+01,5.490E+02,5.621E-01,1.288E+01,6.289E+02,6.084E-01,6.814E+00,6.884E+02,6.986E-01,3.522E+00,7.336E+02
ku1,5.310E-01,2.780E+01,4.797E+02,5.317E-01,2.532E+01,7.038E+02,5.319E-01,2.485E+01,7.808E+02,5.319E-01,2.475E+01,7.999E+02,5.319E-01,2.473E+01,8.042E+02
ku2,4.980E-01,2.660E+01,5.501E+02,6.084E-01,2.783E+01,5.076E+02,7.393E-01,2.995E+01,4.464E+02,8.892E-01,3.385E+01,3.628E+02,1.053E+00,4.223E+01,2.560E+02
ku3,7.025E-01,3.451E+00,7.348E+02,6.104E-01,6.673E+00,6.901E+02,5.634E-01,1.258E+01,6.314E+02,5.347E-01,2.422E+01,5.528E+02,5.156E-01,5.020E+01,4.422E+02
bcoop12,5.313E-01,2.632E+01,6.161E+02,5.312E-01,2.665E+01,5.702E+02,5.311E-01,2.737E+01,4.955E+02,5.309E-01,2.906E+01,3.893E+02,5.304E-01,3.373E+01,2.572E+02
bcoop23,5.171E-01,4.731E+01,4.380E+02,5.363E-01,2.305E+01,5.636E+02,5.649E-01,1.211E+01,6.576E+02,6.117E-01,6.498E+00,7.305E+02,7.027E-01,3.398E+00,7.877E+02
bcoop13,5.313E-01,2.617E+01,6.508E+02,5.313E-01,2.621E+01,6.427E+02,5.313E-01,2.633E+01,6.222E+02,5.312E-01,2.664E+01,5.741E+02,5.311E-01,2.753E+01,4.791E+02
bcoop123,5.312E-01,2.690E+01,5.371E+02,5.312E-01,2.648E+01,5.220E+02,5.312E-01,2.545E+01,4.994E+02,5.313E-01,2.319E+01,4.766E+02,5.315E-01,1.928E+01,4.611E+02
ucoop12,5.301E-01,3.793E+01,2.013E+02,5.305E-01,3.210E+01,2.901E+02,5.308E-01,2.948E+01,3.708E+02,5.310E-01,2.809E+01,4.422E+02,5.311E-01,2.729E+01,5.024E+02
ucoop23,7.021E-01,3.407E+00,7.875E+02,6.114E-01,6.520E+00,7.302E+02,5.647E-01,1.217E+01,6.570E+02,5.360E-01,2.319E+01,5.626E+02,5.170E-01,4.774E+01,4.363E+02
ucoop13,5.306E-01,3.283E+01,2.702E+02,5.310E-01,2.854E+01,4.110E+02,5.312E-01,2.711E+01,5.180E+02,5.313E-01,2.655E+01,5.863E+02,5.313E-01,2.632E+01,6.233E+02
ucoop123,5.312E-01,2.597E+01,5.092E+02,5.312E-01,2.670E+01,5.292E+02,5.312E-01,2.698E+01,5.408E+02,5.312E-01,2.709E+01,5.462E+02,5.312E-01,2.713E+01,5.483E+02
