,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.462E+00,6.389E+01,2.304E+02,3.730E+00,4.757E+01,2.979E+02,4.047E+00,3.727E+01,3.636E+02,4.436E+00,2.977E+01,4.310E+02,4.935E+00,2.387E+01,5.017E+02
gammam,6.010E+00,1.713E+01,5.956E+02,4.996E+00,2.332E+01,5.094E+02,4.354E+00,3.088E+01,4.266E+02,3.884E+00,4.122E+01,3.459E+02,3.514E+00,5.750E+01,2.643E+02
gammamRNA,5.913E+00,1.750E+01,6.002E+02,4.943E+00,2.380E+01,5.027E+02,4.320E+00,3.165E+01,4.121E+02,3.860E+00,4.264E+01,3.263E+02,3.498E+00,6.091E+01,2.405E+02
gammad,5.181E+00,2.047E+01,7.670E+02,5.176E+00,2.053E+01,7.586E+02,5.166E+00,2.067E+01,7.391E+02,5.141E+00,2.102E+01,6.956E+02,5.083E+00,2.189E+01,6.078E+02
alphaass,3.478E+00,5.998E+01,2.549E+02,3.850E+00,4.229E+01,3.392E+02,4.323E+00,3.139E+01,4.218E+02,4.971E+00,2.354E+01,5.067E+02,6.000E+00,1.717E+01,5.949E+02
alphadiss,5.909E+00,1.757E+01,5.890E+02,4.924E+00,2.396E+01,5.014E+02,4.293E+00,3.190E+01,4.172E+02,3.829E+00,4.296E+01,3.350E+02,3.463E+00,6.110E+01,2.509E+02
phi0,3.547E+00,5.737E+01,2.536E+02,3.923E+00,4.066E+01,3.392E+02,4.404E+00,3.027E+01,4.259E+02,5.067E+00,2.271E+01,5.179E+02,6.142E+00,1.652E+01,6.171E+02
f1,4.994E+00,2.326E+01,5.102E+02,5.004E+00,2.326E+01,5.102E+02,5.048E+00,2.322E+01,5.102E+02,5.253E+00,2.306E+01,5.102E+02,6.216E+00,2.227E+01,5.102E+02
f2,4.987E+00,2.327E+01,5.102E+02,4.988E+00,2.327E+01,5.102E+02,4.993E+00,2.327E+01,5.102E+02,5.025E+00,2.324E+01,5.102E+02,5.245E+00,2.307E+01,5.102E+02
f3,8.102E-01,2.609E+01,5.101E+02,9.687E-01,2.600E+01,5.101E+02,1.375E+00,2.577E+01,5.101E+02,2.348E+00,2.518E+01,5.101E+02,4.632E+00,2.355E+01,5.102E+02
f12,4.806E+00,2.401E+01,5.096E+02,4.813E+00,2.398E+01,5.097E+02,4.840E+00,2.387E+01,5.097E+02,4.948E+00,2.346E+01,5.100E+02,5.421E+00,2.181E+01,5.112E+02
f13,5.011E+00,2.323E+01,5.102E+02,5.033E+00,2.315E+01,5.103E+02,5.097E+00,2.292E+01,5.104E+02,5.282E+00,2.227E+01,5.109E+02,5.896E+00,2.038E+01,5.121E+02
f23,4.257E+00,2.639E+01,5.078E+02,4.526E+00,2.516E+01,5.088E+02,4.923E+00,2.356E+01,5.100E+02,5.551E+00,2.140E+01,5.115E+02,6.697E+00,1.833E+01,5.133E+02
f123,4.328E+00,5.273E+01,2.628E+02,4.535E+00,3.693E+01,3.566E+02,4.809E+00,2.727E+01,4.536E+02,5.196E+00,2.043E+01,5.583E+02,5.829E+00,1.506E+01,6.729E+02
kb1,3.975E+00,8.576E+01,3.355E+02,4.174E+00,5.532E+01,4.046E+02,4.446E+00,3.766E+01,4.568E+02,4.848E+00,2.593E+01,4.994E+02,5.545E+00,1.741E+01,5.352E+02
