,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.946E-02,1.830E+01,1.960E+02,1.162E-01,1.181E+01,4.279E+02,1.907E-01,8.152E+00,8.697E+02,3.147E-01,5.670E+00,1.709E+03,5.470E-01,3.763E+00,3.277E+03
gammam,5.431E-01,3.805E+00,2.490E+03,3.131E-01,5.711E+00,1.509E+03,1.897E-01,8.195E+00,8.366E+02,1.155E-01,1.185E+01,4.284E+02,6.893E-02,1.835E+01,1.990E+02
gammamRNA,5.447E-01,3.775E+00,3.262E+03,3.144E-01,5.673E+00,1.707E+03,1.910E-01,8.140E+00,8.722E+02,1.167E-01,1.176E+01,4.309E+02,7.001E-02,1.816E+01,1.985E+02
gammad,1.358E-01,1.047E+01,5.406E+02,1.356E-01,1.058E+01,4.776E+02,1.351E-01,1.085E+01,3.767E+02,1.339E-01,1.153E+01,2.538E+02,1.310E-01,1.347E+01,1.412E+02
alphaass,1.125E-01,1.210E+01,4.129E+02,1.685E-01,8.934E+00,7.173E+02,2.519E-01,6.680E+00,1.184E+03,3.826E-01,4.938E+00,1.848E+03,6.133E-01,3.467E+00,2.713E+03
alphadiss,5.478E-01,3.780E+00,2.507E+03,3.154E-01,5.681E+00,1.521E+03,1.910E-01,8.153E+00,8.441E+02,1.163E-01,1.179E+01,4.327E+02,6.944E-02,1.821E+01,2.013E+02
phi0,6.996E-02,1.817E+01,1.982E+02,1.168E-01,1.176E+01,4.313E+02,1.914E-01,8.129E+00,8.745E+02,3.155E-01,5.659E+00,1.715E+03,5.478E-01,3.759E+00,3.282E+03
f1,1.275E-01,1.056E+01,5.368E+02,1.287E-01,1.055E+01,5.368E+02,1.334E-01,1.050E+01,5.368E+02,1.537E-01,1.032E+01,5.368E+02,2.933E-01,9.607E+00,5.368E+02
f2,1.333E-01,1.050E+01,5.368E+02,1.333E-01,1.050E+01,5.368E+02,1.333E-01,1.050E+01,5.368E+02,1.334E-01,1.050E+01,5.368E+02,1.340E-01,1.050E+01,5.368E+02
f3,1.050E-01,1.084E+01,5.368E+02,1.050E-01,1.084E+01,5.368E+02,1.052E-01,1.083E+01,5.368E+02,1.060E-01,1.082E+01,5.368E+02,1.117E-01,1.074E+01,5.368E+02
f12,1.354E-01,1.074E+01,5.362E+02,1.354E-01,1.073E+01,5.362E+02,1.355E-01,1.070E+01,5.363E+02,1.358E-01,1.049E+01,5.367E+02,1.377E-01,9.132E+00,5.398E+02
f13,1.351E-01,1.098E+01,5.357E+02,1.351E-01,1.097E+01,5.357E+02,1.352E-01,1.091E+01,5.358E+02,1.357E-01,1.055E+01,5.366E+02,1.392E-01,8.225E+00,5.419E+02
f23,1.358E-01,1.048E+01,5.368E+02,1.358E-01,1.048E+01,5.368E+02,1.358E-01,1.048E+01,5.368E+02,1.358E-01,1.048E+01,5.368E+02,1.358E-01,1.047E+01,5.368E+02
f123,1.357E-01,2.032E+01,1.515E+02,1.357E-01,1.439E+01,2.807E+02,1.358E-01,1.097E+01,4.872E+02,1.358E-01,8.642E+00,8.208E+02,1.359E-01,6.941E+00,1.358E+03
kb1,8.099E-01,8.038E+00,5.360E+02,4.485E-01,9.253E+00,5.364E+02,2.956E-01,9.878E+00,5.366E+02,2.082E-01,1.023E+01,5.367E+02,1.512E-01,1.043E+01,5.368E+02
kb2,1.336E-01,3.707E+01,4.634E+02,1.346E-01,1.567E+01,5.228E+02,1.374E-01,7.436E+00,5.444E+02,1.452E-01,3.644E+00,5.525E+02,1.705E-01,1.725E+00,5.557E+02
kb3,1.083E-01,5.819E+01,4.434E+02,1.122E-01,2.903E+01,5.019E+02,1.214E-01,1.586E+01,5.275E+02,1.454E-01,8.881E+00,5.393E+02,2.311E-01,4.769E+00,5.448E+02
ku1,6.878E-03,1.072E+01,5.369E+02,1.619E-02,1.072E+01,5.369E+02,3.997E-02,1.070E+01,5.368E+02,1.008E-01,1.058E+01,5.368E+02,2.778E-01,9.951E+00,5.366E+02
ku2,1.707E-01,1.719E+00,5.557E+02,1.453E-01,3.634E+00,5.525E+02,1.374E-01,7.414E+00,5.444E+02,1.346E-01,1.563E+01,5.229E+02,1.336E-01,3.694E+01,4.637E+02
ku3,2.317E-01,4.756E+00,5.448E+02,1.455E-01,8.870E+00,5.393E+02,1.214E-01,1.585E+01,5.275E+02,1.122E-01,2.904E+01,5.019E+02,1.083E-01,5.830E+01,4.432E+02
bcoop12,1.354E-01,4.471E+01,4.431E+02,1.355E-01,2.103E+01,5.076E+02,1.357E-01,1.110E+01,5.352E+02,1.362E-01,6.140E+00,5.474E+02,1.372E-01,3.463E+00,5.530E+02
bcoop23,1.356E-01,3.434E+01,4.510E+02,1.357E-01,1.516E+01,5.192E+02,1.359E-01,7.650E+00,5.471E+02,1.362E-01,4.082E+00,5.590E+02,1.370E-01,2.235E+00,5.641E+02
bcoop13,1.363E-01,6.733E+00,5.427E+02,1.375E-01,4.094E+00,5.462E+02,1.400E-01,2.470E+00,5.480E+02,1.454E-01,1.448E+00,5.489E+02,1.593E-01,7.893E-01,5.494E+02
bcoop123,1.356E-01,4.220E+01,4.262E+02,1.357E-01,2.067E+01,4.985E+02,1.358E-01,1.150E+01,5.330E+02,1.359E-01,6.775E+00,5.502E+02,1.362E-01,4.114E+00,5.589E+02
ucoop12,1.378E-01,2.840E+00,5.541E+02,1.364E-01,5.231E+00,5.494E+02,1.358E-01,9.785E+00,5.386E+02,1.356E-01,1.917E+01,5.129E+02,1.354E-01,4.220E+01,4.496E+02
ucoop23,1.360E-01,5.140E+00,5.556E+02,1.358E-01,8.172E+00,5.452E+02,1.357E-01,1.341E+01,5.258E+02,1.357E-01,2.329E+01,4.890E+02,1.356E-01,4.581E+01,4.157E+02
ucoop13,1.360E-01,8.232E+00,5.404E+02,1.356E-01,1.305E+01,5.323E+02,1.354E-01,2.114E+01,5.169E+02,1.353E-01,3.568E+01,4.874E+02,1.352E-01,6.594E+01,4.270E+02
ucoop123,1.375E-01,1.777E+00,5.653E+02,1.364E-01,3.384E+00,5.611E+02,1.359E-01,6.598E+00,5.508E+02,1.357E-01,1.359E+01,5.251E+02,1.357E-01,3.208E+01,4.583E+02
