,log10_var,log10_left_bound,log10_right_bound
beta,-1.0515870342213989,-1.2257097271573136,-0.9445783527668912
gammam,-0.44490555142168087,-0.549704347164151,-0.26068684653614116
gammamRNA,-2.024108863598207,-2.1270348818905838,-1.8498682161838573
gammad,-2.17979854051436,-3.3010299956639813,-1.1428662295154108
alphaass,-1.1643094285075744,-1.5331884698304028,-0.9505494943675119
alphadiss,0.36172783601759284,0.14833690892663237,0.7353112967377581
phi0,-0.23358715288760054,-0.4095384325804372,-0.13239445675228953
f1,-2.563837352959244,-3.0,2.0
f2,-2.2225731776106885,-3.0,-0.5937485632003154
f3,-0.8446639625349381,-3.0,1.130488456764223
f12,1.2966651902615312,-3.0,2.0
f13,-2.166215625343521,-3.0,2.0
f23,1.0718820073061255,0.8849889854864108,1.2422786700272663
f123,-1.3675427078152758,-3.0,2.0
kb1,-0.6595558851598817,-3.0,0.41309702555401595
kb2,1.1038037209559568,-0.5753894031461388,2.0
kb3,0.1673173347481761,-0.20694574875234084,0.3498697096072445
ku1,2.6273658565927325,1.5563837198617974,3.0
ku2,1.235528446907549,-2.0,2.913844162446658
ku3,2.0293837776852097,1.8444413582016113,2.4047392699085077
bcoop12,-1.0034883278458213,-1.3010299956639813,0.05424957454637322
bcoop23,0.7363965022766424,0.3663170797991463,0.9172556681272745
bcoop13,-1.2083093509798821,-1.3010299956639813,1.3010299956639813
bcoop123,-0.32513885926218844,-1.3010299956639813,1.3010299956639813
ucoop12,-0.7471469690201068,-1.3010299956639813,1.3010299956639813
ucoop23,0.8645110810583919,0.6826394671930364,1.229413611236502
ucoop13,-0.7569619513137056,-1.3010299956639813,1.3010299956639813
ucoop123,0.32014628611105395,-1.3010299956639813,1.3010299956639813
