,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,7.739E-02,2.949E+01,1.927E+02,1.360E-01,1.980E+01,3.166E+02,2.457E-01,1.400E+01,4.879E+02,4.539E-01,9.919E+00,7.298E+02,8.758E-01,6.701E+00,1.073E+03
gammam,1.008E+00,7.041E+00,6.939E+02,4.562E-01,1.032E+01,6.264E+02,2.025E-01,1.466E+01,5.318E+02,9.063E-02,2.119E+01,4.088E+02,4.290E-02,3.285E+01,2.656E+02
gammamRNA,8.835E-01,6.664E+00,1.078E+03,4.570E-01,9.881E+00,7.329E+02,2.470E-01,1.396E+01,4.897E+02,1.366E-01,1.975E+01,3.177E+02,7.762E-02,2.942E+01,1.933E+02
gammad,3.385E-01,1.092E+01,8.087E+02,3.243E-01,1.213E+01,5.628E+02,3.054E-01,1.412E+01,3.823E+02,2.812E-01,1.758E+01,2.510E+02,2.521E-01,2.442E+01,1.540E+02
alphaass,1.704E-01,1.581E+01,5.080E+02,2.880E-01,1.260E+01,5.761E+02,4.844E-01,1.004E+01,6.323E+02,8.065E-01,7.902E+00,6.773E+02,1.353E+00,5.957E+00,7.127E+02
alphadiss,1.048E+00,6.894E+00,6.966E+02,4.779E-01,1.010E+01,6.310E+02,2.115E-01,1.439E+01,5.375E+02,9.376E-02,2.084E+01,4.147E+02,4.386E-02,3.233E+01,2.702E+02
phi0,7.661E-02,2.974E+01,1.908E+02,1.353E-01,1.986E+01,3.154E+02,2.458E-01,1.400E+01,4.880E+02,4.569E-01,9.882E+00,7.329E+02,8.884E-01,6.640E+00,1.081E+03
f1,3.264E-01,1.194E+01,5.907E+02,3.264E-01,1.194E+01,5.907E+02,3.264E-01,1.194E+01,5.907E+02,3.264E-01,1.194E+01,5.907E+02,3.265E-01,1.194E+01,5.907E+02
f2,3.199E-01,1.195E+01,5.907E+02,3.199E-01,1.195E+01,5.907E+02,3.201E-01,1.195E+01,5.907E+02,3.208E-01,1.195E+01,5.907E+02,3.261E-01,1.194E+01,5.907E+02
f3,3.554E-02,1.306E+01,5.906E+02,4.718E-02,1.293E+01,5.906E+02,8.647E-02,1.268E+01,5.906E+02,2.471E-01,1.213E+01,5.907E+02,9.000E-01,1.088E+01,5.907E+02
f12,3.264E-01,1.194E+01,5.907E+02,3.264E-01,1.194E+01,5.907E+02,3.264E-01,1.194E+01,5.907E+02,3.264E-01,1.194E+01,5.907E+02,3.264E-01,1.194E+01,5.907E+02
f13,3.246E-01,1.209E+01,5.905E+02,3.251E-01,1.205E+01,5.905E+02,3.269E-01,1.190E+01,5.907E+02,3.344E-01,1.129E+01,5.915E+02,3.707E-01,8.902E+00,5.949E+02
f23,3.253E-01,1.203E+01,5.905E+02,3.257E-01,1.200E+01,5.906E+02,3.274E-01,1.186E+01,5.908E+02,3.347E-01,1.127E+01,5.916E+02,3.702E-01,8.928E+00,5.949E+02
f123,3.251E-01,1.857E+01,3.269E+02,3.273E-01,9.689E+00,7.840E+02,3.320E-01,5.359E+00,1.740E+03,3.423E-01,2.974E+00,3.725E+03,3.689E-01,1.585E+00,7.808E+03
