,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.433E-01,3.472E+01,4.410E+02,1.755E-01,1.756E+01,7.301E+02,2.196E-01,9.678E+00,1.086E+03,2.846E-01,5.426E+00,1.533E+03,3.984E-01,2.916E+00,2.099E+03
gammam,4.062E-01,3.283E+00,9.836E+02,2.835E-01,6.265E+00,8.758E+02,2.144E-01,1.136E+01,7.485E+02,1.683E-01,2.078E+01,6.003E+02,1.349E-01,4.090E+01,4.277E+02
gammamRNA,4.030E-01,2.861E+00,2.117E+03,2.872E-01,5.329E+00,1.549E+03,2.213E-01,9.492E+00,1.099E+03,1.769E-01,1.717E+01,7.417E+02,1.444E-01,3.369E+01,4.515E+02
gammad,1.549E-01,2.024E+01,1.211E+03,1.544E-01,2.172E+01,9.428E+02,1.537E-01,2.414E+01,6.999E+02,1.527E-01,2.847E+01,4.863E+02,1.514E-01,3.782E+01,3.005E+02
alphaass,1.340E-01,4.190E+01,4.217E+02,1.664E-01,2.141E+01,5.927E+02,2.109E-01,1.180E+01,7.398E+02,2.767E-01,6.575E+00,8.664E+02,3.900E-01,3.511E+00,9.741E+02
alphadiss,4.188E-01,3.125E+00,9.903E+02,2.920E-01,5.914E+00,8.868E+02,2.196E-01,1.076E+01,7.612E+02,1.711E-01,1.986E+01,6.120E+02,1.362E-01,3.959E+01,4.358E+02
phi0,1.443E-01,3.381E+01,4.502E+02,1.764E-01,1.730E+01,7.376E+02,2.202E-01,9.608E+00,1.091E+03,2.848E-01,5.421E+00,1.534E+03,3.968E-01,2.934E+00,2.093E+03
f1,1.344E-01,2.800E+01,5.303E+02,1.447E-01,2.757E+01,5.306E+02,1.702E-01,2.667E+01,5.313E+02,2.485E-01,2.475E+01,5.327E+02,6.124E-01,2.053E+01,5.357E+02
f2,1.530E-01,2.726E+01,5.308E+02,1.530E-01,2.726E+01,5.308E+02,1.530E-01,2.726E+01,5.308E+02,1.530E-01,2.725E+01,5.308E+02,1.531E-01,2.725E+01,5.308E+02
f3,1.530E-01,2.726E+01,5.308E+02,1.530E-01,2.726E+01,5.308E+02,1.530E-01,2.726E+01,5.308E+02,1.530E-01,2.726E+01,5.308E+02,1.530E-01,2.726E+01,5.308E+02
f12,1.532E-01,2.595E+01,5.509E+02,1.582E-01,1.118E+01,1.005E+03,1.661E-01,5.305E+00,1.628E+03,1.795E-01,2.587E+00,2.493E+03,2.065E-01,1.230E+00,3.690E+03
f13,1.529E-01,2.750E+01,5.272E+02,1.529E-01,2.750E+01,5.272E+02,1.529E-01,2.750E+01,5.273E+02,1.529E-01,2.749E+01,5.274E+02,1.529E-01,2.740E+01,5.287E+02
