,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.290E+00,6.115E+01,2.539E+02,3.738E+00,4.373E+01,3.302E+02,4.296E+00,3.289E+01,4.034E+02,5.038E+00,2.504E+01,4.773E+02,6.157E+00,1.867E+01,5.533E+02
gammam,6.244E+00,1.839E+01,5.509E+02,4.987E+00,2.495E+01,4.990E+02,4.176E+00,3.281E+01,4.438E+02,3.572E+00,4.325E+01,3.844E+02,3.092E+00,5.867E+01,3.187E+02
gammamRNA,6.180E+00,1.857E+01,5.545E+02,5.045E+00,2.499E+01,4.779E+02,4.296E+00,3.290E+01,4.034E+02,3.734E+00,4.384E+01,3.296E+02,3.283E+00,6.154E+01,2.525E+02
gammad,7.119E+00,1.487E+01,6.838E+02,6.124E+00,1.863E+01,5.680E+02,5.394E+00,2.340E+01,4.568E+02,4.793E+00,3.039E+01,3.505E+02,4.273E+00,4.275E+01,2.465E+02
alphaass,2.910E+00,6.841E+01,2.867E+02,3.390E+00,4.797E+01,3.619E+02,3.993E+00,3.537E+01,4.278E+02,4.804E+00,2.636E+01,4.884E+02,6.055E+00,1.913E+01,5.450E+02
alphadiss,6.232E+00,1.843E+01,5.505E+02,4.975E+00,2.504E+01,4.983E+02,4.120E+00,3.356E+01,4.390E+02,3.463E+00,4.594E+01,3.712E+02,2.931E+00,6.710E+01,2.906E+02
phi0,5.514E+00,2.182E+01,5.141E+02,5.872E+00,1.993E+01,5.372E+02,6.302E+00,1.809E+01,5.607E+02,6.847E+00,1.624E+01,5.844E+02,7.613E+00,1.426E+01,6.084E+02
f1,5.158E+00,2.241E+01,5.392E+02,5.162E+00,2.240E+01,5.392E+02,5.178E+00,2.233E+01,5.393E+02,5.253E+00,2.203E+01,5.395E+02,5.625E+00,2.066E+01,5.403E+02
f2,5.931E+00,1.965E+01,5.408E+02,5.932E+00,1.964E+01,5.409E+02,5.939E+00,1.962E+01,5.409E+02,5.980E+00,1.950E+01,5.409E+02,6.246E+00,1.871E+01,5.414E+02
f3,5.378E+00,2.155E+01,5.398E+02,5.414E+00,2.142E+01,5.398E+02,5.499E+00,2.110E+01,5.400E+02,5.715E+00,2.035E+01,5.405E+02,6.334E+00,1.846E+01,5.415E+02
f12,5.933E+00,1.964E+01,5.408E+02,5.933E+00,1.964E+01,5.408E+02,5.933E+00,1.964E+01,5.408E+02,5.933E+00,1.964E+01,5.409E+02,5.934E+00,1.963E+01,5.410E+02
