,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.509E+01,2.026E+02,3.966E+02,2.809E+01,1.704E+02,4.414E+02,3.184E+01,1.451E+02,4.790E+02,3.681E+01,1.226E+02,5.131E+02,4.436E+01,1.002E+02,5.451E+02
gammam,4.122E+01,1.044E+02,5.471E+02,3.157E+01,1.278E+02,5.267E+02,2.478E+01,1.520E+02,5.016E+02,1.952E+01,1.803E+02,4.700E+02,1.531E+01,2.180E+02,4.267E+02
gammamRNA,4.301E+01,1.036E+02,5.407E+02,3.592E+01,1.261E+02,5.080E+02,3.113E+01,1.491E+02,4.729E+02,2.749E+01,1.756E+02,4.339E+02,2.456E+01,2.106E+02,3.861E+02
gammad,4.558E+01,9.814E+01,5.462E+02,3.911E+01,1.190E+02,5.121E+02,3.474E+01,1.407E+02,4.758E+02,3.139E+01,1.659E+02,4.355E+02,2.866E+01,1.993E+02,3.869E+02
alphaass,3.871E+01,1.097E+02,5.429E+02,4.146E+01,1.039E+02,5.474E+02,4.467E+01,9.786E+01,5.517E+02,4.861E+01,9.122E+01,5.559E+02,5.401E+01,8.324E+01,5.598E+02
alphadiss,4.123E+01,1.044E+02,5.471E+02,3.168E+01,1.275E+02,5.270E+02,2.486E+01,1.516E+02,5.021E+02,1.955E+01,1.800E+02,4.702E+02,1.528E+01,2.184E+02,4.263E+02
phi0,2.523E+01,2.006E+02,3.993E+02,2.821E+01,1.694E+02,4.428E+02,3.191E+01,1.447E+02,4.796E+02,3.681E+01,1.226E+02,5.131E+02,4.419E+01,1.006E+02,5.446E+02
f1,4.815E+01,9.199E+01,5.554E+02,4.816E+01,9.198E+01,5.554E+02,4.819E+01,9.191E+01,5.555E+02,4.838E+01,9.152E+01,5.556E+02,4.953E+01,8.921E+01,5.565E+02
f2,2.943E+01,1.666E+02,5.119E+02,2.945E+01,1.665E+02,5.120E+02,2.953E+01,1.659E+02,5.124E+02,2.992E+01,1.630E+02,5.144E+02,3.200E+01,1.492E+02,5.238E+02
f3,3.311E+01,1.428E+02,5.279E+02,3.312E+01,1.427E+02,5.280E+02,3.319E+01,1.423E+02,5.282E+02,3.354E+01,1.404E+02,5.294E+02,3.545E+01,1.311E+02,5.352E+02
f12,4.818E+01,9.203E+01,5.550E+02,4.819E+01,9.202E+01,5.550E+02,4.821E+01,9.193E+01,5.552E+02,4.834E+01,9.142E+01,5.564E+02,4.917E+01,8.834E+01,5.637E+02
f13,4.768E+01,9.412E+01,5.500E+02,4.768E+01,9.412E+01,5.500E+02,4.768E+01,9.410E+01,5.501E+02,4.771E+01,9.401E+01,5.503E+02,4.786E+01,9.336E+01,5.518E+02
f23,3.999E+01,1.779E+02,3.784E+02,4.132E+01,1.473E+02,4.321E+02,4.304E+01,1.247E+02,4.786E+02,4.540E+01,1.059E+02,5.218E+02,4.914E+01,8.846E+01,5.634E+02
f123,4.824E+01,9.182E+01,5.554E+02,4.824E+01,9.179E+01,5.559E+02,4.826E+01,9.162E+01,5.583E+02,4.839E+01,9.072E+01,5.716E+02,4.910E+01,8.614E+01,6.475E+02
kb1,4.843E+01,8.844E+01,1.310E+03,4.839E+01,8.903E+01,9.811E+02,4.832E+01,9.027E+01,7.068E+02,4.818E+01,9.298E+01,4.881E+02,4.791E+01,9.978E+01,3.166E+02
kb2,3.420E+01,2.301E+02,4.502E+02,3.577E+01,1.873E+02,4.866E+02,3.785E+01,1.546E+02,5.128E+02,4.077E+01,1.270E+02,5.332E+02,4.546E+01,1.015E+02,5.500E+02
kb3,3.558E+01,2.256E+02,4.350E+02,3.712E+01,1.812E+02,4.779E+02,3.915E+01,1.487E+02,5.083E+02,4.202E+01,1.217E+02,5.322E+02,4.674E+01,9.710E+01,5.518E+02
ku1,4.774E+01,1.060E+02,2.550E+02,4.797E+01,9.802E+01,3.438E+02,4.813E+01,9.404E+01,4.438E+02,4.824E+01,9.176E+01,5.592E+02,4.832E+01,9.037E+01,6.926E+02
ku2,4.602E+01,9.933E+01,5.513E+02,4.097E+01,1.255E+02,5.343E+02,3.791E+01,1.538E+02,5.134E+02,3.577E+01,1.874E+02,4.866E+02,3.416E+01,2.317E+02,4.488E+02
ku3,4.673E+01,9.714E+01,5.518E+02,4.206E+01,1.215E+02,5.324E+02,3.920E+01,1.480E+02,5.089E+02,3.718E+01,1.800E+02,4.791E+02,3.565E+01,2.231E+02,4.375E+02
bcoop12,4.873E+01,8.706E+01,2.631E+03,4.872E+01,8.713E+01,2.276E+03,4.870E+01,8.730E+01,1.784E+03,4.864E+01,8.778E+01,1.266E+03,4.850E+01,8.912E+01,8.238E+02
bcoop23,3.848E+01,2.106E+02,4.349E+02,3.978E+01,1.696E+02,4.780E+02,4.150E+01,1.397E+02,5.092E+02,4.395E+01,1.151E+02,5.340E+02,4.793E+01,9.303E+01,5.545E+02
bcoop13,4.800E+01,9.011E+01,1.993E+03,4.801E+01,9.018E+01,1.588E+03,4.804E+01,9.039E+01,1.145E+03,4.812E+01,9.095E+01,7.561E+02,4.834E+01,9.265E+01,4.614E+02
bcoop123,4.841E+01,8.974E+01,8.024E+02,4.831E+01,9.087E+01,6.368E+02,4.816E+01,9.284E+01,4.946E+02,4.792E+01,9.647E+01,3.738E+02,4.755E+01,1.041E+02,2.696E+02
ucoop12,4.769E+01,9.922E+01,3.444E+02,4.822E+01,9.199E+01,5.456E+02,4.849E+01,8.922E+01,8.063E+02,4.862E+01,8.802E+01,1.134E+03,4.868E+01,8.748E+01,1.518E+03
ucoop23,4.794E+01,9.301E+01,5.545E+02,4.395E+01,1.151E+02,5.341E+02,4.151E+01,1.396E+02,5.093E+02,3.979E+01,1.695E+02,4.781E+02,3.848E+01,2.103E+02,4.352E+02
ucoop13,4.880E+01,9.722E+01,2.822E+02,4.837E+01,9.289E+01,4.423E+02,4.817E+01,9.130E+01,6.510E+02,4.808E+01,9.063E+01,9.150E+02,4.804E+01,9.033E+01,1.228E+03
ucoop123,4.842E+01,8.962E+01,8.287E+02,4.851E+01,8.864E+01,1.234E+03,4.854E+01,8.829E+01,1.676E+03,4.856E+01,8.816E+01,2.057E+03,4.856E+01,8.811E+01,2.302E+03
