,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.216E-01,5.053E+01,2.510E+02,9.022E-01,3.619E+01,3.894E+02,1.320E+00,2.730E+01,5.649E+02,1.967E+00,2.067E+01,7.933E+02,3.073E+00,1.503E+01,1.091E+03
gammam,3.142E+00,1.503E+01,9.554E+02,1.988E+00,2.068E+01,7.523E+02,1.318E+00,2.728E+01,5.689E+02,8.891E-01,3.609E+01,4.089E+02,6.037E-01,5.007E+01,2.713E+02
gammamRNA,3.358E+00,1.406E+01,1.152E+03,2.273E+00,1.868E+01,8.867E+02,1.614E+00,2.372E+01,6.742E+02,1.168E+00,2.980E+01,5.040E+02,8.530E-01,3.785E+01,3.667E+02
gammad,1.414E+00,2.497E+01,8.266E+02,1.405E+00,2.541E+01,7.297E+02,1.387E+00,2.639E+01,5.865E+02,1.350E+00,2.867E+01,4.147E+02,1.277E+00,3.468E+01,2.475E+02
alphaass,5.977E-01,5.057E+01,2.680E+02,8.795E-01,3.639E+01,4.047E+02,1.303E+00,2.751E+01,5.638E+02,1.962E+00,2.087E+01,7.462E+02,3.090E+00,1.521E+01,9.484E+02
alphadiss,3.109E+00,1.514E+01,9.510E+02,1.964E+00,2.085E+01,7.467E+02,1.299E+00,2.756E+01,5.625E+02,8.734E-01,3.658E+01,4.021E+02,5.913E-01,5.112E+01,2.644E+02
phi0,5.465E-01,5.876E+01,2.076E+02,6.851E-01,4.584E+01,2.847E+02,8.602E-01,3.759E+01,3.701E+02,1.083E+00,3.148E+01,4.687E+02,1.369E+00,2.660E+01,5.840E+02
f1,1.382E+00,2.659E+01,5.907E+02,1.382E+00,2.659E+01,5.907E+02,1.382E+00,2.659E+01,5.907E+02,1.382E+00,2.658E+01,5.907E+02,1.383E+00,2.654E+01,5.908E+02
f2,1.334E+00,2.859E+01,5.875E+02,1.335E+00,2.857E+01,5.875E+02,1.338E+00,2.843E+01,5.877E+02,1.355E+00,2.770E+01,5.889E+02,1.461E+00,2.373E+01,5.953E+02
f3,1.384E+00,2.649E+01,5.908E+02,1.385E+00,2.648E+01,5.909E+02,1.387E+00,2.637E+01,5.910E+02,1.403E+00,2.577E+01,5.920E+02,1.505E+00,2.235E+01,5.976E+02
