,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.488E+00,5.944E+01,7.049E+02,1.799E+00,3.477E+01,1.151E+03,2.184E+00,2.285E+01,1.694E+03,2.687E+00,1.579E+01,2.374E+03,3.432E+00,1.094E+01,3.230E+03
gammam,3.976E+00,1.210E+01,1.022E+03,3.057E+00,1.725E+01,9.600E+02,2.397E+00,2.512E+01,8.737E+02,1.875E+00,3.911E+01,7.537E+02,1.449E+00,6.932E+01,5.832E+02
gammamRNA,3.388E+00,1.114E+01,3.186E+03,2.663E+00,1.602E+01,2.344E+03,2.169E+00,2.316E+01,1.673E+03,1.789E+00,3.525E+01,1.136E+03,1.481E+00,6.037E+01,6.950E+02
gammad,1.602E+00,3.362E+01,2.475E+03,1.562E+00,3.743E+01,1.872E+03,1.513E+00,4.335E+01,1.368E+03,1.456E+00,5.339E+01,9.481E+02,1.390E+00,7.383E+01,5.929E+02
alphaass,1.452E+00,6.894E+01,5.849E+02,1.876E+00,3.907E+01,7.539E+02,2.395E+00,2.516E+01,8.733E+02,3.050E+00,1.731E+01,9.593E+02,3.958E+00,1.217E+01,1.021E+03
alphadiss,1.713E+00,4.703E+01,6.999E+02,1.610E+00,5.385E+01,6.595E+02,1.493E+00,6.423E+01,6.063E+02,1.367E+00,8.091E+01,5.363E+02,1.236E+00,1.114E+02,4.409E+02
phi0,1.477E+00,6.090E+01,6.895E+02,1.785E+00,3.546E+01,1.130E+03,2.164E+00,2.326E+01,1.666E+03,2.657E+00,1.608E+01,2.335E+03,3.379E+00,1.118E+01,3.176E+03
f1,1.372E+00,7.890E+01,5.441E+02,1.372E+00,7.890E+01,5.441E+02,1.373E+00,7.890E+01,5.441E+02,1.375E+00,7.889E+01,5.441E+02,1.389E+00,7.884E+01,5.441E+02
f2,1.304E+00,7.913E+01,5.440E+02,1.325E+00,7.905E+01,5.440E+02,1.411E+00,7.877E+01,5.441E+02,1.819E+00,7.769E+01,5.442E+02,4.761E+00,7.329E+01,5.448E+02
f3,1.380E+00,7.887E+01,5.441E+02,1.380E+00,7.887E+01,5.441E+02,1.381E+00,7.887E+01,5.441E+02,1.388E+00,7.885E+01,5.441E+02,1.435E+00,7.870E+01,5.441E+02
f12,1.380E+00,7.888E+01,5.441E+02,1.382E+00,7.842E+01,5.445E+02,1.391E+00,7.689E+01,5.459E+02,1.422E+00,7.168E+01,5.507E+02,1.547E+00,5.440E+01,5.663E+02
f13,1.380E+00,7.889E+01,5.440E+02,1.380E+00,7.889E+01,5.440E+02,1.380E+00,7.889E+01,5.441E+02,1.380E+00,7.887E+01,5.441E+02,1.381E+00,7.873E+01,5.442E+02
f23,1.379E+00,7.902E+01,5.439E+02,1.380E+00,7.893E+01,5.440E+02,1.382E+00,7.847E+01,5.444E+02,1.396E+00,7.601E+01,5.467E+02,1.479E+00,6.304E+01,5.585E+02
f123,1.382E+00,6.298E+01,6.691E+02,1.389E+00,3.823E+01,1.059E+03,1.397E+00,2.600E+01,1.522E+03,1.407E+00,1.880E+01,2.085E+03,1.421E+00,1.413E+01,2.776E+03
kb1,1.157E+00,4.581E+01,6.009E+02,7.622E-01,4.013E+01,6.096E+02,4.633E-01,3.926E+01,6.109E+02,3.302E-01,3.913E+01,6.111E+02,2.942E-01,3.911E+01,6.111E+02
kb2,8.746E+00,1.165E+02,5.026E+02,6.835E+00,8.952E+01,5.337E+02,4.491E+00,8.164E+01,5.415E+02,2.572E+00,7.945E+01,5.435E+02,1.343E+00,7.886E+01,5.441E+02
kb3,1.386E+00,4.304E+01,7.150E+02,1.401E+00,2.014E+01,9.086E+02,1.427E+00,1.133E+01,1.025E+03,1.474E+00,6.934E+00,1.098E+03,1.574E+00,4.356E+00,1.143E+03
ku1,7.276E-01,3.996E+01,6.099E+02,9.386E-01,4.145E+01,6.077E+02,1.147E+00,4.546E+01,6.015E+02,1.303E+00,5.609E+01,5.839E+02,1.389E+00,8.566E+01,5.321E+02
ku2,7.651E-02,7.865E+01,5.443E+02,2.006E-01,7.866E+01,5.443E+02,5.705E-01,7.869E+01,5.442E+02,1.570E+00,7.894E+01,5.440E+02,3.782E+00,8.058E+01,5.425E+02
ku3,1.577E+00,4.316E+00,1.144E+03,1.475E+00,6.897E+00,1.098E+03,1.427E+00,1.131E+01,1.025E+03,1.401E+00,2.019E+01,9.079E+02,1.386E+00,4.354E+01,7.118E+02
bcoop12,1.425E+00,1.551E+02,4.189E+02,1.416E+00,1.211E+02,4.716E+02,1.405E+00,1.001E+02,5.069E+02,1.390E+00,8.566E+01,5.321E+02,1.373E+00,7.510E+01,5.507E+02
bcoop23,1.386E+00,4.376E+01,7.104E+02,1.402E+00,2.033E+01,9.063E+02,1.429E+00,1.139E+01,1.024E+03,1.478E+00,6.950E+00,1.097E+03,1.583E+00,4.345E+00,1.143E+03
bcoop13,1.378E+00,9.761E+01,4.830E+02,1.382E+00,6.312E+01,6.081E+02,1.386E+00,4.498E+01,7.045E+02,1.392E+00,3.379E+01,7.834E+02,1.397E+00,2.629E+01,8.495E+02
bcoop123,1.387E+00,4.392E+01,7.112E+02,1.405E+00,2.066E+01,9.093E+02,1.435E+00,1.166E+01,1.032E+03,1.488E+00,7.152E+00,1.112E+03,1.597E+00,4.497E+00,1.164E+03
ucoop12,1.342E+00,6.443E+01,5.696E+02,1.370E+00,7.400E+01,5.527E+02,1.393E+00,8.781E+01,5.283E+02,1.410E+00,1.089E+02,4.920E+02,1.423E+00,1.450E+02,4.339E+02
ucoop23,1.499E+00,6.115E+00,1.112E+03,1.446E+00,9.198E+00,1.059E+03,1.415E+00,1.444E+01,9.796E+02,1.396E+00,2.469E+01,8.602E+02,1.384E+00,5.019E+01,6.724E+02
ucoop13,1.598E+00,4.491E+00,1.163E+03,1.488E+00,7.152E+00,1.112E+03,1.435E+00,1.167E+01,1.032E+03,1.405E+00,2.072E+01,9.086E+02,1.387E+00,4.417E+01,7.096E+02
