,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.793E-01,7.862E+01,3.810E+02,9.264E-01,5.668E+01,5.830E+02,1.573E+00,4.288E+01,8.386E+02,2.548E+00,3.250E+01,1.173E+03,4.186E+00,2.362E+01,1.613E+03
gammam,4.290E+00,2.339E+01,1.521E+03,2.589E+00,3.235E+01,1.137E+03,1.587E+00,4.279E+01,8.283E+02,9.268E-01,5.668E+01,5.824E+02,4.729E-01,7.880E+01,3.827E+02
gammamRNA,4.332E+00,2.307E+01,1.645E+03,2.611E+00,3.202E+01,1.192E+03,1.603E+00,4.243E+01,8.498E+02,9.398E-01,5.626E+01,5.887E+02,4.839E-01,7.825E+01,3.833E+02
gammad,8.822E-01,5.721E+01,6.056E+02,8.792E-01,5.773E+01,5.837E+02,8.722E-01,5.896E+01,5.391E+02,8.566E-01,6.197E+01,4.578E+02,8.225E-01,7.030E+01,3.329E+02
alphaass,4.902E-01,7.742E+01,3.912E+02,9.491E-01,5.601E+01,5.913E+02,1.615E+00,4.238E+01,8.380E+02,2.626E+00,3.207E+01,1.147E+03,4.347E+00,2.318E+01,1.531E+03
alphadiss,4.397E+00,2.299E+01,1.540E+03,2.649E+00,3.190E+01,1.153E+03,1.626E+00,4.223E+01,8.416E+02,9.531E-01,5.589E+01,5.929E+02,4.906E-01,7.740E+01,3.914E+02
phi0,4.807E-01,7.851E+01,3.817E+02,9.292E-01,5.659E+01,5.842E+02,1.578E+00,4.280E+01,8.406E+02,2.558E+00,3.242E+01,1.176E+03,4.208E+00,2.354E+01,1.618E+03
f1,8.695E-01,5.833E+01,5.616E+02,8.701E-01,5.833E+01,5.616E+02,8.741E-01,5.832E+01,5.616E+02,9.019E-01,5.822E+01,5.616E+02,1.103E+00,5.760E+01,5.617E+02
f2,6.525E-02,6.705E+01,5.599E+02,6.554E-02,6.701E+01,5.599E+02,6.700E-02,6.684E+01,5.600E+02,7.508E-02,6.602E+01,5.601E+02,1.930E-01,6.191E+01,5.609E+02
f3,8.758E-01,5.831E+01,5.616E+02,8.758E-01,5.831E+01,5.616E+02,8.759E-01,5.831E+01,5.616E+02,8.762E-01,5.831E+01,5.616E+02,8.785E-01,5.830E+01,5.616E+02
