,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.028E-01,6.010E+01,5.198E+02,3.688E-01,3.406E+01,7.661E+02,4.596E-01,2.061E+01,1.029E+03,5.946E-01,1.256E+01,1.319E+03,8.264E-01,7.320E+00,1.642E+03
gammam,8.725E-01,6.831E+00,1.551E+03,6.106E-01,1.211E+01,1.272E+03,4.649E-01,2.029E+01,1.007E+03,3.691E-01,3.416E+01,7.556E+02,3.004E-01,6.161E+01,5.120E+02
gammamRNA,8.697E-01,6.782E+00,1.685E+03,6.105E-01,1.198E+01,1.347E+03,4.659E-01,2.003E+01,1.045E+03,3.705E-01,3.365E+01,7.719E+02,3.021E-01,6.056E+01,5.169E+02
gammad,3.142E-01,5.217E+01,5.964E+02,3.140E-01,5.335E+01,5.665E+02,3.137E-01,5.562E+01,5.181E+02,3.131E-01,6.022E+01,4.437E+02,3.119E-01,7.114E+01,3.358E+02
alphaass,3.031E-01,5.980E+01,5.231E+02,3.721E-01,3.348E+01,7.647E+02,4.683E-01,1.999E+01,1.014E+03,6.146E-01,1.197E+01,1.278E+03,8.778E-01,6.772E+00,1.555E+03
alphadiss,8.804E-01,6.742E+00,1.557E+03,6.157E-01,1.193E+01,1.279E+03,4.689E-01,1.994E+01,1.015E+03,3.723E-01,3.342E+01,7.654E+02,3.032E-01,5.975E+01,5.234E+02
phi0,3.057E-01,5.820E+01,5.322E+02,3.754E-01,3.259E+01,7.876E+02,4.729E-01,1.943E+01,1.062E+03,6.216E-01,1.161E+01,1.366E+03,8.926E-01,6.529E+00,1.706E+03
f1,3.135E-01,5.336E+01,5.667E+02,3.141E-01,5.334E+01,5.667E+02,3.176E-01,5.323E+01,5.668E+02,3.396E-01,5.253E+01,5.673E+02,5.205E-01,4.832E+01,5.703E+02
f2,3.139E-01,5.335E+01,5.667E+02,3.139E-01,5.335E+01,5.667E+02,3.139E-01,5.335E+01,5.667E+02,3.139E-01,5.335E+01,5.667E+02,3.140E-01,5.335E+01,5.667E+02
f3,2.378E-01,5.647E+01,5.644E+02,2.654E-01,5.519E+01,5.653E+02,3.317E-01,5.277E+01,5.671E+02,5.308E-01,4.814E+01,5.704E+02,1.391E+00,3.898E+01,5.765E+02
f12,3.140E-01,5.335E+01,5.667E+02,3.140E-01,5.335E+01,5.667E+02,3.140E-01,5.334E+01,5.667E+02,3.141E-01,5.330E+01,5.670E+02,3.141E-01,5.304E+01,5.691E+02
f13,3.162E-01,4.331E+01,6.572E+02,3.278E-01,2.011E+01,1.071E+03,3.458E-01,1.012E+01,1.553E+03,3.760E-01,5.162E+00,2.127E+03,4.369E-01,2.528E+00,2.811E+03
f23,3.140E-01,5.340E+01,5.663E+02,3.141E-01,5.315E+01,5.682E+02,3.144E-01,5.154E+01,5.811E+02,3.163E-01,4.265E+01,6.643E+02,3.307E-01,1.753E+01,1.159E+03
f123,3.140E-01,5.336E+01,5.659E+02,3.140E-01,5.321E+01,5.786E+02,3.140E-01,5.222E+01,6.785E+02,3.141E-01,4.689E+01,3.213E+03,3.141E-01,3.178E+01,1.046E+05
kb1,3.095E-01,8.603E+01,4.899E+02,3.154E-01,4.748E+01,5.831E+02,3.231E-01,2.794E+01,6.477E+02,3.335E-01,1.689E+01,6.958E+02,3.480E-01,1.032E+01,7.328E+02
kb2,3.139E-01,5.167E+01,1.034E+03,3.139E-01,5.187E+01,9.203E+02,3.140E-01,5.239E+01,7.385E+02,3.141E-01,5.380E+01,5.167E+02,3.144E-01,5.819E+01,3.047E+02
kb3,8.083E+00,7.004E+01,5.010E+02,3.545E+00,5.743E+01,5.478E+02,1.577E+00,5.445E+01,5.613E+02,7.340E-01,5.362E+01,5.654E+02,3.613E-01,5.337E+01,5.666E+02
ku1,4.292E-01,2.862E+00,7.947E+02,3.692E-01,6.287E+00,7.618E+02,3.399E-01,1.328E+01,7.150E+02,3.229E-01,2.838E+01,6.460E+02,3.120E-01,6.490E+01,5.371E+02
ku2,3.146E-01,6.349E+01,2.196E+02,3.143E-01,5.745E+01,3.246E+02,3.142E-01,5.476E+01,4.404E+02,3.140E-01,5.337E+01,5.641E+02,3.140E-01,5.260E+01,6.881E+02
ku3,2.024E-01,5.330E+01,5.669E+02,4.368E-01,5.341E+01,5.664E+02,1.037E+00,5.388E+01,5.641E+02,2.644E+00,5.590E+01,5.546E+02,7.028E+00,6.618E+01,5.139E+02
bcoop12,3.140E-01,5.275E+01,8.834E+02,3.140E-01,5.291E+01,7.516E+02,3.140E-01,5.332E+01,5.744E+02,3.140E-01,5.441E+01,3.893E+02,3.140E-01,5.769E+01,2.308E+02
bcoop23,3.140E-01,5.159E+01,1.095E+03,3.140E-01,5.167E+01,1.037E+03,3.140E-01,5.187E+01,9.177E+02,3.140E-01,5.245E+01,7.221E+02,3.140E-01,5.414E+01,4.858E+02
bcoop13,3.199E-01,3.387E+01,6.261E+02,3.322E-01,1.767E+01,6.920E+02,3.509E-01,9.407E+00,7.389E+02,3.817E-01,4.978E+00,7.733E+02,4.424E-01,2.520E+00,7.989E+02
bcoop123,3.140E-01,5.266E+01,1.009E+03,3.140E-01,5.267E+01,9.836E+02,3.140E-01,5.272E+01,9.229E+02,3.140E-01,5.284E+01,8.023E+02,3.140E-01,5.319E+01,6.192E+02
ucoop12,3.140E-01,5.333E+01,5.709E+02,3.140E-01,5.289E+01,7.641E+02,3.140E-01,5.273E+01,9.008E+02,3.140E-01,5.268E+01,9.737E+02,3.140E-01,5.266E+01,1.006E+03
ucoop23,3.140E-01,6.139E+01,2.452E+02,3.140E-01,5.587E+01,3.813E+02,3.140E-01,5.364E+01,5.328E+02,3.140E-01,5.260E+01,6.879E+02,3.140E-01,5.209E+01,8.291E+02
ucoop13,4.278E-01,2.857E+00,7.949E+02,3.685E-01,6.280E+00,7.620E+02,3.396E-01,1.328E+01,7.150E+02,3.227E-01,2.840E+01,6.460E+02,3.120E-01,6.504E+01,5.368E+02
ucoop123,3.140E-01,6.208E+01,1.653E+02,3.140E-01,5.762E+01,2.321E+02,3.140E-01,5.552E+01,3.076E+02,3.140E-01,5.437E+01,3.925E+02,3.140E-01,5.371E+01,4.844E+02
