,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.525E-01,3.719E+01,1.757E+02,2.098E-01,2.704E+01,2.581E+02,2.887E-01,2.099E+01,3.532E+02,3.972E-01,1.676E+01,4.667E+02,5.476E-01,1.353E+01,6.036E+02
gammam,1.440E+00,7.461E+00,7.850E+02,8.576E-01,1.040E+01,6.877E+02,5.252E-01,1.393E+01,5.787E+02,3.222E-01,1.866E+01,4.613E+02,1.968E-01,2.576E+01,3.403E+02
gammamRNA,1.650E+00,6.345E+00,1.243E+03,1.148E+00,8.258E+00,1.013E+03,8.327E-01,1.027E+01,8.204E+02,6.139E-01,1.255E+01,6.583E+02,4.557E-01,1.528E+01,5.223E+02
gammad,5.453E-01,1.192E+01,2.385E+03,5.442E-01,1.198E+01,2.147E+03,5.416E-01,1.213E+01,1.747E+03,5.354E-01,1.250E+01,1.229E+03,5.211E-01,1.345E+01,7.320E+02
alphaass,1.386E-01,3.388E+01,2.552E+02,2.413E-01,2.242E+01,3.903E+02,4.175E-01,1.596E+01,5.242E+02,7.204E-01,1.155E+01,6.504E+02,1.267E+00,8.130E+00,7.632E+02
alphadiss,1.348E+00,7.802E+00,7.739E+02,7.576E-01,1.121E+01,6.614E+02,4.346E-01,1.558E+01,5.339E+02,2.483E-01,2.200E+01,3.973E+02,1.408E-01,3.342E+01,2.590E+02
phi0,1.827E-01,3.066E+01,2.213E+02,2.955E-01,2.063E+01,3.609E+02,4.784E-01,1.479E+01,5.430E+02,7.817E-01,1.071E+01,7.849E+02,1.329E+00,7.443E+00,1.107E+03
f1,5.085E-01,1.432E+01,5.723E+02,5.086E-01,1.431E+01,5.723E+02,5.095E-01,1.427E+01,5.724E+02,5.150E-01,1.396E+01,5.728E+02,5.531E-01,1.211E+01,5.753E+02
f2,5.117E-01,1.414E+01,5.726E+02,5.120E-01,1.413E+01,5.726E+02,5.134E-01,1.405E+01,5.727E+02,5.212E-01,1.364E+01,5.733E+02,5.669E-01,1.154E+01,5.762E+02
f3,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02,5.118E-01,1.414E+01,5.726E+02,5.127E-01,1.409E+01,5.726E+02
f12,5.071E-01,3.317E+01,1.917E+02,5.082E-01,2.380E+01,2.893E+02,5.097E-01,1.829E+01,4.067E+02,5.114E-01,1.454E+01,5.517E+02,5.136E-01,1.179E+01,7.318E+02
f13,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02
f23,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.727E+02
f123,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02,5.117E-01,1.414E+01,5.726E+02
kb1,5.062E-01,3.845E+01,4.728E+02,5.099E-01,1.755E+01,5.570E+02,5.176E-01,9.045E+00,5.964E+02,5.349E-01,4.843E+00,6.156E+02,5.793E-01,2.540E+00,6.250E+02
kb2,5.127E-01,2.591E+01,5.444E+02,5.095E-01,7.825E+00,5.861E+02,4.941E-01,2.739E+00,5.947E+02,4.181E-01,1.155E+00,5.966E+02,2.239E-01,7.855E-01,5.970E+02
kb3,5.117E-01,1.414E+01,5.730E+02,5.116E-01,1.418E+01,5.709E+02,5.111E-01,1.435E+01,5.623E+02,5.092E-01,1.506E+01,5.298E+02,5.016E-01,1.853E+01,4.196E+02
ku1,5.785E-01,2.558E+00,6.249E+02,5.346E-01,4.880E+00,6.154E+02,5.175E-01,9.128E+00,5.960E+02,5.098E-01,1.775E+01,5.561E+02,5.061E-01,3.910E+01,4.705E+02
ku2,3.388E-01,9.104E-01,5.968E+02,4.663E-01,1.633E+00,5.961E+02,5.021E-01,3.840E+00,5.932E+02,5.107E-01,1.006E+01,5.816E+02,5.128E-01,3.014E+01,5.341E+02
ku3,5.034E-01,1.759E+01,4.438E+02,5.100E-01,1.475E+01,5.436E+02,5.114E-01,1.425E+01,5.673E+02,5.117E-01,1.415E+01,5.724E+02,5.117E-01,1.413E+01,5.735E+02
bcoop12,5.058E-01,4.046E+01,4.512E+02,5.090E-01,1.954E+01,5.434E+02,5.150E-01,1.073E+01,5.922E+02,5.263E-01,6.195E+00,6.191E+02,5.493E-01,3.613E+00,6.342E+02
