,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.864E-01,3.307E+01,3.179E+02,3.900E-01,1.916E+01,4.978E+02,5.308E-01,1.220E+01,7.066E+02,7.306E-01,8.041E+00,9.550E+02,1.049E+00,5.219E+00,1.252E+03
gammam,1.075E+00,5.608E+00,7.670E+02,7.196E-01,8.862E+00,6.826E+02,4.999E-01,1.379E+01,5.843E+02,3.483E-01,2.220E+01,4.711E+02,2.404E-01,3.917E+01,3.400E+02
gammamRNA,1.089E+00,4.997E+00,1.282E+03,7.774E-01,7.446E+00,1.006E+03,5.791E-01,1.085E+01,7.713E+02,4.372E-01,1.609E+01,5.713E+02,3.308E-01,2.519E+01,3.989E+02
gammad,4.138E-01,1.479E+01,9.905E+02,4.098E-01,1.589E+01,7.604E+02,4.043E-01,1.770E+01,5.567E+02,3.969E-01,2.094E+01,3.813E+02,3.872E-01,2.796E+01,2.317E+02
alphaass,4.719E-01,1.483E+01,5.672E+02,5.923E-01,1.118E+01,6.322E+02,7.471E-01,8.481E+00,6.916E+02,9.570E-01,6.385E+00,7.455E+02,1.278E+00,4.637E+00,7.942E+02
alphadiss,1.075E+00,5.609E+00,7.670E+02,7.204E-01,8.851E+00,6.828E+02,5.006E-01,1.376E+01,5.847E+02,3.488E-01,2.215E+01,4.716E+02,2.407E-01,3.909E+01,3.405E+02
phi0,2.887E-01,3.253E+01,3.223E+02,3.928E-01,1.895E+01,5.023E+02,5.343E-01,1.210E+01,7.113E+02,7.351E-01,7.980E+00,9.600E+02,1.056E+00,5.180E+00,1.257E+03
f1,4.029E-01,1.821E+01,5.184E+02,4.029E-01,1.821E+01,5.184E+02,4.030E-01,1.821E+01,5.184E+02,4.033E-01,1.819E+01,5.184E+02,4.055E-01,1.810E+01,5.185E+02
f2,3.923E-01,1.866E+01,5.181E+02,3.935E-01,1.861E+01,5.181E+02,3.979E-01,1.842E+01,5.183E+02,4.147E-01,1.773E+01,5.188E+02,4.907E-01,1.520E+01,5.208E+02
f3,4.030E-01,1.821E+01,5.184E+02,4.030E-01,1.821E+01,5.184E+02,4.030E-01,1.821E+01,5.184E+02,4.030E-01,1.821E+01,5.184E+02,4.030E-01,1.821E+01,5.184E+02
f12,3.968E-01,4.895E+01,2.246E+02,3.983E-01,3.489E+01,3.019E+02,3.999E-01,2.664E+01,3.792E+02,4.016E-01,2.107E+01,4.602E+02,4.036E-01,1.705E+01,5.466E+02
f13,4.030E-01,1.821E+01,5.184E+02,4.030E-01,1.821E+01,5.184E+02,4.030E-01,1.821E+01,5.184E+02,4.030E-01,1.821E+01,5.184E+02,4.030E-01,1.821E+01,5.184E+02
f23,4.030E-01,1.821E+01,5.184E+02,4.030E-01,1.821E+01,5.184E+02,4.030E-01,1.821E+01,5.185E+02,4.030E-01,1.819E+01,5.189E+02,4.030E-01,1.807E+01,5.216E+02
f123,4.030E-01,1.821E+01,5.182E+02,4.030E-01,1.821E+01,5.182E+02,4.030E-01,1.821E+01,5.183E+02,4.030E-01,1.821E+01,5.187E+02,4.030E-01,1.820E+01,5.217E+02
kb1,3.984E-01,3.141E+01,4.412E+02,4.068E-01,1.314E+01,5.596E+02,4.203E-01,6.455E+00,6.354E+02,4.439E-01,3.447E+00,6.862E+02,4.923E-01,1.885E+00,7.208E+02
kb2,5.253E-01,8.574E+01,4.703E+02,5.150E-01,4.486E+01,5.030E+02,4.897E-01,2.771E+01,5.138E+02,4.365E-01,2.001E+01,5.177E+02,3.503E-01,1.665E+01,5.190E+02
kb3,4.030E-01,1.824E+01,5.059E+02,4.029E-01,1.836E+01,4.605E+02,4.029E-01,1.867E+01,3.839E+02,4.029E-01,1.944E+01,2.786E+02,4.027E-01,2.172E+01,1.630E+02
ku1,4.911E-01,1.903E+00,7.204E+02,4.438E-01,3.457E+00,6.860E+02,4.205E-01,6.428E+00,6.358E+02,4.070E-01,1.297E+01,5.612E+02,3.986E-01,3.053E+01,4.454E+02
ku2,2.368E-02,1.445E+01,5.198E+02,6.493E-02,1.450E+01,5.198E+02,1.706E-01,1.479E+01,5.197E+02,3.520E-01,1.669E+01,5.190E+02,4.864E-01,2.676E+01,5.144E+02
ku3,4.028E-01,2.089E+01,1.908E+02,4.029E-01,1.897E+01,3.328E+02,4.029E-01,1.842E+01,4.434E+02,4.030E-01,1.824E+01,5.053E+02,4.030E-01,1.818E+01,5.324E+02
bcoop12,3.985E-01,3.090E+01,4.436E+02,4.069E-01,1.307E+01,5.602E+02,4.204E-01,6.464E+00,6.353E+02,4.437E-01,3.470E+00,6.858E+02,4.911E-01,1.908E+00,7.203E+02
bcoop23,4.030E-01,1.815E+01,5.451E+02,4.030E-01,1.816E+01,5.393E+02,4.030E-01,1.819E+01,5.243E+02,4.030E-01,1.828E+01,4.883E+02,4.029E-01,1.853E+01,4.145E+02
bcoop13,4.030E-01,1.821E+01,5.014E+02,4.030E-01,1.822E+01,4.586E+02,4.030E-01,1.824E+01,3.837E+02,4.030E-01,1.830E+01,2.860E+02,4.030E-01,1.847E+01,1.896E+02
bcoop123,4.030E-01,1.821E+01,5.336E+02,4.030E-01,1.821E+01,5.332E+02,4.030E-01,1.821E+01,5.321E+02,4.030E-01,1.821E+01,5.293E+02,4.030E-01,1.821E+01,5.219E+02
ucoop12,4.423E-01,3.566E+00,6.839E+02,4.233E-01,5.823E+00,6.448E+02,4.111E-01,9.954E+00,5.915E+02,4.029E-01,1.836E+01,5.173E+02,3.971E-01,3.868E+01,4.091E+02
ucoop23,4.030E-01,1.820E+01,5.211E+02,4.030E-01,1.817E+01,5.380E+02,4.030E-01,1.815E+01,5.446E+02,4.030E-01,1.815E+01,5.471E+02,4.030E-01,1.815E+01,5.481E+02
ucoop13,4.030E-01,1.821E+01,4.996E+02,4.030E-01,1.821E+01,5.203E+02,4.030E-01,1.821E+01,5.287E+02,4.030E-01,1.821E+01,5.319E+02,4.030E-01,1.821E+01,5.331E+02
ucoop123,4.030E-01,1.827E+01,3.243E+02,4.030E-01,1.823E+01,4.159E+02,4.030E-01,1.821E+01,4.784E+02,4.030E-01,1.821E+01,5.109E+02,4.030E-01,1.821E+01,5.250E+02
