,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,9.532E-02,4.741E+01,4.596E+02,1.440E-01,2.704E+01,8.552E+02,2.220E-01,1.627E+01,1.506E+03,3.557E-01,9.832E+00,2.601E+03,6.173E-01,5.677E+00,4.454E+03
gammam,1.982E-01,3.513E+01,5.377E+02,1.437E-01,3.855E+01,5.227E+02,9.735E-02,4.456E+01,4.959E+02,6.324E-02,5.533E+01,4.487E+02,4.003E-02,7.651E+01,3.669E+02
gammamRNA,6.237E-01,5.621E+00,4.494E+03,3.581E-01,9.764E+00,2.621E+03,2.231E-01,1.618E+01,1.515E+03,1.445E-01,2.693E+01,8.591E+02,9.551E-02,4.726E+01,4.612E+02
gammad,1.115E-01,1.629E+01,1.045E+04,1.109E-01,1.724E+01,5.469E+03,1.096E-01,1.946E+01,2.719E+03,1.068E-01,2.488E+01,1.294E+03,1.013E-01,3.958E+01,5.766E+02
alphaass,9.761E-02,4.451E+01,4.962E+02,1.258E-01,4.033E+01,5.148E+02,1.583E-01,3.741E+01,5.278E+02,1.932E-01,3.537E+01,5.367E+02,2.278E-01,3.395E+01,5.428E+02
alphadiss,3.164E-01,3.163E+01,5.526E+02,2.906E-01,3.218E+01,5.503E+02,2.183E-01,3.429E+01,5.413E+02,1.236E-01,4.058E+01,5.137E+02,5.777E-02,5.845E+01,4.356E+02
phi0,9.555E-02,4.724E+01,4.615E+02,1.444E-01,2.695E+01,8.583E+02,2.227E-01,1.622E+01,1.511E+03,3.569E-01,9.797E+00,2.611E+03,6.202E-01,5.652E+00,4.472E+03
f1,1.001E-01,4.404E+01,4.983E+02,1.001E-01,4.404E+01,4.983E+02,1.001E-01,4.404E+01,4.983E+02,1.002E-01,4.404E+01,4.983E+02,1.004E-01,4.404E+01,4.983E+02
f2,1.001E-01,4.404E+01,4.983E+02,1.001E-01,4.404E+01,4.983E+02,1.001E-01,4.404E+01,4.983E+02,1.002E-01,4.404E+01,4.983E+02,1.007E-01,4.403E+01,4.983E+02
f3,8.840E-02,4.414E+01,4.983E+02,9.470E-02,4.408E+01,4.983E+02,1.225E-01,4.388E+01,4.983E+02,3.162E-01,4.314E+01,4.984E+02,1.933E+00,4.034E+01,4.986E+02
f12,1.001E-01,4.406E+01,4.983E+02,1.001E-01,4.406E+01,4.983E+02,1.001E-01,4.406E+01,4.983E+02,1.001E-01,4.406E+01,4.983E+02,1.001E-01,4.404E+01,4.983E+02
f13,9.987E-02,4.491E+01,4.973E+02,9.987E-02,4.490E+01,4.973E+02,9.988E-02,4.486E+01,4.974E+02,9.996E-02,4.458E+01,4.977E+02,1.005E-01,4.267E+01,4.998E+02
f23,1.001E-01,4.404E+01,4.983E+02,1.001E-01,4.403E+01,4.983E+02,1.001E-01,4.399E+01,4.983E+02,1.002E-01,4.367E+01,4.987E+02,1.008E-01,4.157E+01,5.011E+02
f123,1.001E-01,8.067E+01,2.576E+02,1.001E-01,6.224E+01,3.403E+02,1.001E-01,5.051E+01,4.278E+02,1.001E-01,4.198E+01,5.257E+02,1.001E-01,3.538E+01,6.377E+02
kb1,1.001E-01,5.666E+01,4.835E+02,1.004E-01,2.142E+01,5.244E+02,1.014E-01,8.651E+00,5.384E+02,1.043E-01,3.489E+00,5.435E+02,1.136E-01,1.285E+00,5.453E+02
kb2,1.001E-01,5.522E+01,4.855E+02,1.001E-01,2.071E+01,5.246E+02,1.003E-01,8.499E+00,5.375E+02,1.006E-01,3.665E+00,5.420E+02,1.017E-01,1.629E+00,5.436E+02
