,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,5.844E-01,3.760E+01,3.043E+02,7.698E-01,2.448E+01,4.842E+02,1.023E+00,1.711E+01,7.105E+02,1.386E+00,1.217E+01,1.002E+03,1.981E+00,8.383E+00,1.381E+03
gammam,1.949E+00,8.533E+00,1.332E+03,1.371E+00,1.233E+01,9.780E+02,1.014E+00,1.730E+01,6.995E+02,7.643E-01,2.471E+01,4.797E+02,5.810E-01,3.793E+01,3.028E+02
gammamRNA,9.943E-01,1.769E+01,6.860E+02,8.418E-01,2.174E+01,5.505E+02,7.153E-01,2.714E+01,4.330E+02,6.092E-01,3.492E+01,3.295E+02,5.195E-01,4.790E+01,2.349E+02
gammad,8.118E-01,2.264E+01,5.447E+02,8.118E-01,2.265E+01,5.435E+02,8.116E-01,2.267E+01,5.408E+02,8.114E-01,2.273E+01,5.341E+02,8.107E-01,2.286E+01,5.188E+02
alphaass,7.674E-01,2.457E+01,4.825E+02,9.601E-01,1.846E+01,6.537E+02,1.213E+00,1.409E+01,8.603E+02,1.565E+00,1.071E+01,1.110E+03,2.118E+00,7.840E+00,1.412E+03
alphadiss,1.947E+00,8.541E+00,1.331E+03,1.365E+00,1.239E+01,9.736E+02,1.006E+00,1.745E+01,6.930E+02,7.563E-01,2.507E+01,4.723E+02,5.731E-01,3.890E+01,2.947E+02
phi0,5.699E-01,3.940E+01,2.893E+02,7.516E-01,2.529E+01,4.673E+02,9.994E-01,1.758E+01,6.904E+02,1.354E+00,1.248E+01,9.783E+02,1.928E+00,8.617E+00,1.353E+03
f1,8.108E-01,2.283E+01,5.222E+02,8.108E-01,2.283E+01,5.222E+02,8.109E-01,2.282E+01,5.222E+02,8.118E-01,2.279E+01,5.223E+02,8.176E-01,2.257E+01,5.225E+02
f2,7.913E-01,2.358E+01,5.213E+02,7.921E-01,2.355E+01,5.214E+02,7.958E-01,2.340E+01,5.215E+02,8.133E-01,2.273E+01,5.223E+02,9.063E-01,1.967E+01,5.259E+02
f3,7.366E-01,2.597E+01,5.185E+02,7.380E-01,2.590E+01,5.186E+02,7.435E-01,2.565E+01,5.189E+02,7.657E-01,2.465E+01,5.201E+02,8.692E-01,2.080E+01,5.246E+02
f12,8.108E-01,2.283E+01,5.222E+02,8.108E-01,2.283E+01,5.222E+02,8.108E-01,2.282E+01,5.222E+02,8.108E-01,2.282E+01,5.224E+02,8.109E-01,2.278E+01,5.233E+02
f13,8.108E-01,2.283E+01,5.222E+02,8.108E-01,2.283E+01,5.222E+02,8.108E-01,2.283E+01,5.222E+02,8.108E-01,2.282E+01,5.224E+02,8.109E-01,2.277E+01,5.238E+02
f23,8.080E-01,2.629E+01,4.425E+02,8.224E-01,1.500E+01,8.683E+02,8.427E-01,9.575E+00,1.530E+03,8.727E-01,6.432E+00,2.547E+03,9.200E-01,4.411E+00,4.060E+03
f123,8.108E-01,2.285E+01,5.065E+02,8.108E-01,2.285E+01,5.065E+02,8.108E-01,2.285E+01,5.066E+02,8.108E-01,2.285E+01,5.077E+02,8.108E-01,2.284E+01,5.150E+02
kb1,8.105E-01,2.291E+01,5.190E+02,8.091E-01,2.326E+01,5.062E+02,8.051E-01,2.432E+01,4.756E+02,7.938E-01,2.771E+01,4.165E+02,7.640E-01,4.092E+01,3.276E+02
