,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.796E-01,5.280E+01,4.649E+02,6.774E-01,3.353E+01,7.525E+02,9.643E-01,2.299E+01,1.114E+03,1.399E+00,1.607E+01,1.578E+03,2.139E+00,1.086E+01,2.173E+03
gammam,2.101E+00,1.134E+01,1.594E+03,1.374E+00,1.671E+01,1.275E+03,9.420E-01,2.393E+01,9.746E+02,6.569E-01,3.502E+01,6.993E+02,4.610E-01,5.560E+01,4.498E+02
gammamRNA,2.100E+00,1.104E+01,2.148E+03,1.383E+00,1.624E+01,1.563E+03,9.571E-01,2.317E+01,1.106E+03,6.746E-01,3.369E+01,7.487E+02,4.791E-01,5.290E+01,4.640E+02
gammad,5.450E-01,4.493E+01,5.210E+02,5.429E-01,4.712E+01,4.524E+02,5.401E-01,5.043E+01,3.798E+02,5.365E-01,5.582E+01,3.044E+02,5.319E-01,6.604E+01,2.254E+02
alphaass,4.327E-01,6.160E+01,4.066E+02,5.727E-01,4.123E+01,6.004E+02,7.602E-01,2.981E+01,8.084E+02,1.015E+00,2.224E+01,1.034E+03,1.372E+00,1.673E+01,1.274E+03
alphadiss,2.135E+00,1.117E+01,1.605E+03,1.391E+00,1.652E+01,1.285E+03,9.521E-01,2.368E+01,9.830E+02,6.631E-01,3.464E+01,7.062E+02,4.648E-01,5.489E+01,4.555E+02
phi0,4.790E-01,5.291E+01,4.639E+02,6.761E-01,3.360E+01,7.507E+02,9.617E-01,2.305E+01,1.111E+03,1.394E+00,1.612E+01,1.573E+03,2.127E+00,1.091E+01,2.166E+03
f1,5.190E-01,4.841E+01,5.617E+02,5.192E-01,4.838E+01,5.617E+02,5.202E-01,4.821E+01,5.619E+02,5.264E-01,4.709E+01,5.632E+02,5.703E-01,4.021E+01,5.710E+02
f2,5.457E-01,4.388E+01,5.668E+02,5.457E-01,4.388E+01,5.668E+02,5.457E-01,4.388E+01,5.668E+02,5.459E-01,4.385E+01,5.668E+02,5.470E-01,4.367E+01,5.670E+02
f3,5.363E-01,4.540E+01,5.651E+02,5.370E-01,4.529E+01,5.652E+02,5.398E-01,4.482E+01,5.657E+02,5.525E-01,4.282E+01,5.680E+02,6.169E-01,3.437E+01,5.776E+02
f12,5.462E-01,4.380E+01,5.669E+02,5.462E-01,4.380E+01,5.669E+02,5.462E-01,4.380E+01,5.669E+02,5.462E-01,4.380E+01,5.669E+02,5.462E-01,4.379E+01,5.669E+02
f13,5.454E-01,5.665E+01,4.249E+02,5.467E-01,3.803E+01,6.666E+02,5.483E-01,2.792E+01,9.599E+02,5.501E-01,2.147E+01,1.324E+03,5.522E-01,1.699E+01,1.779E+03
f23,5.462E-01,4.380E+01,5.669E+02,5.462E-01,4.379E+01,5.670E+02,5.462E-01,4.374E+01,5.677E+02,5.462E-01,4.341E+01,5.726E+02,5.464E-01,4.131E+01,6.061E+02
f123,5.462E-01,4.380E+01,5.669E+02,5.462E-01,4.380E+01,5.669E+02,5.462E-01,4.380E+01,5.669E+02,5.462E-01,4.379E+01,5.670E+02,5.462E-01,4.379E+01,5.674E+02
kb1,5.446E-01,4.850E+01,5.450E+02,5.606E-01,2.330E+01,6.901E+02,5.873E-01,1.270E+01,7.837E+02,6.355E-01,7.224E+00,8.458E+02,7.384E-01,4.002E+00,8.871E+02
kb2,5.458E-01,4.223E+01,6.745E+02,5.458E-01,4.235E+01,6.651E+02,5.459E-01,4.271E+01,6.378E+02,5.462E-01,4.384E+01,5.643E+02,5.471E-01,4.791E+01,3.975E+02
kb3,5.505E-01,4.740E+01,5.602E+02,4.733E-01,2.728E+01,5.954E+02,3.200E-01,2.258E+01,6.021E+02,1.731E-01,2.156E+01,6.035E+02,8.741E-02,2.135E+01,6.037E+02
ku1,7.397E-01,3.981E+00,8.874E+02,6.358E-01,7.210E+00,8.459E+02,5.873E-01,1.271E+01,7.836E+02,5.605E-01,2.339E+01,6.894E+02,5.445E-01,4.895E+01,5.430E+02
ku2,5.483E-01,5.576E+01,2.554E+02,5.473E-01,4.893E+01,3.703E+02,5.467E-01,4.592E+01,4.650E+02,5.463E-01,4.435E+01,5.365E+02,5.461E-01,4.346E+01,5.869E+02
ku3,3.445E-01,2.291E+01,6.017E+02,4.356E-01,2.519E+01,5.985E+02,5.042E-01,3.046E+01,5.904E+02,5.442E-01,4.243E+01,5.694E+02,5.635E-01,7.203E+01,5.129E+02
bcoop12,5.462E-01,4.380E+01,5.670E+02,5.462E-01,4.380E+01,5.651E+02,5.462E-01,4.381E+01,5.599E+02,5.462E-01,4.384E+01,5.467E+02,5.462E-01,4.392E+01,5.149E+02
