,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.614E+00,6.983E+01,4.713E+02,2.051E+00,4.696E+01,7.097E+02,2.622E+00,3.382E+01,9.875E+02,3.404E+00,2.482E+01,1.320E+03,4.610E+00,1.781E+01,1.722E+03
gammam,4.706E+00,1.787E+01,1.380E+03,3.435E+00,2.511E+01,1.135E+03,2.618E+00,3.444E+01,8.994E+02,2.026E+00,4.815E+01,6.769E+02,1.576E+00,7.226E+01,4.646E+02
gammamRNA,4.714E+00,1.739E+01,1.750E+03,3.446E+00,2.448E+01,1.337E+03,2.638E+00,3.356E+01,9.950E+02,2.053E+00,4.689E+01,7.110E+02,1.608E+00,7.032E+01,4.679E+02
gammad,1.832E+00,4.991E+01,9.772E+02,1.830E+00,5.035E+01,9.369E+02,1.824E+00,5.143E+01,8.521E+02,1.810E+00,5.423E+01,6.963E+02,1.779E+00,6.257E+01,4.642E+02
alphaass,1.565E+00,7.318E+01,4.589E+02,2.012E+00,4.863E+01,6.709E+02,2.598E+00,3.476E+01,8.928E+02,3.406E+00,2.535E+01,1.127E+03,4.654E+00,1.808E+01,1.372E+03
alphadiss,4.724E+00,1.780E+01,1.383E+03,3.446E+00,2.502E+01,1.137E+03,2.625E+00,3.432E+01,9.018E+02,2.031E+00,4.800E+01,6.788E+02,1.578E+00,7.206E+01,4.658E+02
phi0,1.620E+00,6.926E+01,4.753E+02,2.065E+00,4.650E+01,7.169E+02,2.647E+00,3.341E+01,9.993E+02,3.451E+00,2.444E+01,1.338E+03,4.707E+00,1.741E+01,1.749E+03
f1,1.780E+00,5.768E+01,5.746E+02,1.780E+00,5.768E+01,5.746E+02,1.781E+00,5.767E+01,5.746E+02,1.789E+00,5.766E+01,5.746E+02,1.838E+00,5.760E+01,5.746E+02
f2,1.796E+00,5.765E+01,5.746E+02,1.796E+00,5.765E+01,5.746E+02,1.796E+00,5.765E+01,5.746E+02,1.796E+00,5.765E+01,5.746E+02,1.798E+00,5.765E+01,5.746E+02
f3,8.987E-02,6.146E+01,5.742E+02,9.283E-02,6.143E+01,5.742E+02,1.073E-01,6.126E+01,5.742E+02,2.215E-01,6.055E+01,5.743E+02,2.043E+00,5.733E+01,5.747E+02
f12,1.796E+00,5.765E+01,5.746E+02,1.796E+00,5.765E+01,5.746E+02,1.796E+00,5.765E+01,5.746E+02,1.796E+00,5.765E+01,5.746E+02,1.796E+00,5.765E+01,5.746E+02
f13,1.758E+00,5.934E+01,5.728E+02,1.759E+00,5.932E+01,5.728E+02,1.761E+00,5.923E+01,5.729E+02,1.774E+00,5.862E+01,5.736E+02,1.873E+00,5.449E+01,5.780E+02
f23,1.793E+00,5.778E+01,5.745E+02,1.797E+00,5.761E+01,5.747E+02,1.812E+00,5.699E+01,5.753E+02,1.869E+00,5.465E+01,5.778E+02,2.132E+00,4.595E+01,5.870E+02
f123,1.799E+00,5.408E+01,6.154E+02,1.830E+00,3.279E+01,1.062E+03,1.871E+00,2.193E+01,1.661E+03,1.930E+00,1.535E+01,2.475E+03,2.015E+00,1.096E+01,3.578E+03
kb1,1.783E+00,7.092E+01,5.337E+02,1.834E+00,3.715E+01,6.525E+02,1.913E+00,2.168E+01,7.304E+02,2.043E+00,1.324E+01,7.848E+02,2.295E+00,8.044E+00,8.236E+02
kb2,2.055E+00,9.179E+01,5.438E+02,1.744E+00,5.494E+01,5.768E+02,1.238E+00,4.285E+01,5.856E+02,7.343E-01,3.900E+01,5.881E+02,3.875E-01,3.785E+01,5.888E+02
kb3,1.909E+00,5.901E+01,5.737E+02,1.816E+00,5.783E+01,5.745E+02,1.796E+00,5.766E+01,5.746E+02,1.793E+00,5.763E+01,5.746E+02,1.793E+00,5.763E+01,5.746E+02
ku1,2.295E+00,8.041E+00,8.236E+02,2.043E+00,1.323E+01,7.848E+02,1.913E+00,2.166E+01,7.306E+02,1.835E+00,3.710E+01,6.527E+02,1.783E+00,7.074E+01,5.342E+02
ku2,3.044E-02,3.739E+01,5.891E+02,8.331E-02,3.742E+01,5.891E+02,2.435E-01,3.759E+01,5.890E+02,6.756E-01,3.875E+01,5.883E+02,1.453E+00,4.613E+01,5.834E+02
ku3,1.807E+00,5.774E+01,5.746E+02,1.847E+00,5.815E+01,5.743E+02,1.954E+00,5.991E+01,5.731E+02,2.098E+00,6.743E+01,5.679E+02,2.184E+00,9.835E+01,5.435E+02
bcoop12,1.789E+00,6.646E+01,5.465E+02,1.831E+00,3.436E+01,6.663E+02,1.895E+00,1.988E+01,7.443E+02,2.002E+00,1.209E+01,7.981E+02,2.210E+00,7.362E+00,8.361E+02
