,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.520E-02,1.648E+01,4.842E+02,3.933E-02,7.647E+00,1.095E+03,6.247E-02,4.036E+00,2.229E+03,1.013E-01,2.263E+00,4.340E+03,1.722E-01,1.272E+00,8.239E+03
gammam,1.698E-01,1.293E+00,6.637E+03,1.002E-01,2.297E+00,3.869E+03,6.179E-02,4.099E+00,2.104E+03,3.891E-02,7.777E+00,1.064E+03,2.495E-02,1.681E+01,4.752E+02
gammamRNA,1.712E-01,1.280E+00,8.186E+03,1.006E-01,2.281E+00,4.300E+03,6.193E-02,4.081E+00,2.202E+03,3.894E-02,7.764E+00,1.077E+03,2.492E-02,1.686E+01,4.727E+02
gammad,2.782E-02,1.367E+01,5.719E+02,2.781E-02,1.385E+01,5.267E+02,2.779E-02,1.428E+01,4.472E+02,2.775E-02,1.532E+01,3.312E+02,2.765E-02,1.835E+01,1.963E+02
alphaass,2.414E-02,1.799E+01,4.431E+02,3.636E-02,8.637E+00,9.521E+02,5.558E-02,4.703E+00,1.817E+03,8.638E-02,2.724E+00,3.245E+03,1.380E-01,1.613E+00,5.466E+03
alphadiss,1.713E-01,1.281E+00,6.688E+03,1.011E-01,2.273E+00,3.912E+03,6.246E-02,4.043E+00,2.136E+03,3.939E-02,7.634E+00,1.085E+03,2.529E-02,1.636E+01,4.888E+02
phi0,2.487E-02,1.693E+01,4.708E+02,3.891E-02,7.770E+00,1.076E+03,6.199E-02,4.076E+00,2.205E+03,1.009E-01,2.275E+00,4.314E+03,1.720E-01,1.273E+00,8.229E+03
f1,2.782E-02,1.360E+01,5.918E+02,2.782E-02,1.360E+01,5.918E+02,2.782E-02,1.360E+01,5.918E+02,2.783E-02,1.360E+01,5.918E+02,2.787E-02,1.360E+01,5.918E+02
f2,2.635E-02,1.361E+01,5.918E+02,2.636E-02,1.361E+01,5.918E+02,2.639E-02,1.361E+01,5.918E+02,2.657E-02,1.361E+01,5.918E+02,2.791E-02,1.360E+01,5.918E+02
f3,1.322E-02,1.364E+01,5.918E+02,1.391E-02,1.364E+01,5.918E+02,1.882E-02,1.362E+01,5.918E+02,9.702E-02,1.354E+01,5.918E+02,8.228E-01,1.304E+01,5.918E+02
f12,2.782E-02,1.360E+01,5.918E+02,2.782E-02,1.360E+01,5.918E+02,2.782E-02,1.360E+01,5.918E+02,2.782E-02,1.360E+01,5.918E+02,2.782E-02,1.360E+01,5.918E+02
f13,2.779E-02,1.363E+01,5.917E+02,2.779E-02,1.363E+01,5.917E+02,2.780E-02,1.362E+01,5.917E+02,2.791E-02,1.354E+01,5.918E+02,2.864E-02,1.297E+01,5.924E+02
f23,2.782E-02,1.361E+01,5.918E+02,2.786E-02,1.358E+01,5.918E+02,2.802E-02,1.345E+01,5.919E+02,2.865E-02,1.296E+01,5.924E+02,3.155E-02,1.106E+01,5.944E+02
f123,2.780E-02,3.222E+01,2.424E+02,2.781E-02,2.096E+01,3.769E+02,2.782E-02,1.484E+01,5.399E+02,2.783E-02,1.097E+01,7.432E+02,2.784E-02,8.338E+00,9.995E+02
kb1,2.789E-02,4.811E+00,6.701E+02,2.807E-02,1.549E+00,7.240E+02,2.845E-02,6.295E-01,7.497E+02,2.930E-02,2.930E-01,7.622E+02,3.152E-02,1.423E-01,7.683E+02
