,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,5.310E-01,4.817E+01,2.703E+02,6.772E-01,3.154E+01,3.744E+02,8.832E-01,2.181E+01,4.813E+02,1.195E+00,1.511E+01,5.958E+02,1.743E+00,9.950E+00,7.206E+02
gammam,1.633E+00,1.150E+01,6.029E+02,1.021E+00,1.806E+01,5.447E+02,6.937E-01,2.678E+01,4.788E+02,4.903E-01,3.975E+01,4.033E+02,3.551E-01,6.236E+01,3.131E+02
gammamRNA,1.787E+00,9.693E+00,7.277E+02,1.215E+00,1.483E+01,6.017E+02,8.944E-01,2.146E+01,4.862E+02,6.840E-01,3.107E+01,3.786E+02,5.354E-01,4.737E+01,2.740E+02
gammad,1.261E+00,9.837E+00,1.782E+03,1.208E+00,1.107E+01,1.291E+03,1.142E+00,1.314E+01,8.936E+02,1.063E+00,1.694E+01,5.780E+02,9.718E-01,2.548E+01,3.288E+02
alphaass,3.548E-01,6.243E+01,3.129E+02,4.887E-01,3.991E+01,4.025E+02,6.894E-01,2.696E+01,4.776E+02,1.011E+00,1.824E+01,5.432E+02,1.605E+00,1.169E+01,6.012E+02
alphadiss,1.609E+00,1.166E+01,6.014E+02,1.013E+00,1.821E+01,5.435E+02,6.905E-01,2.692E+01,4.779E+02,4.893E-01,3.984E+01,4.028E+02,3.552E-01,6.231E+01,3.132E+02
phi0,5.303E-01,4.831E+01,2.697E+02,6.773E-01,3.154E+01,3.745E+02,8.851E-01,2.175E+01,4.821E+02,1.201E+00,1.503E+01,5.975E+02,1.760E+00,9.849E+00,7.234E+02
f1,5.319E-02,2.135E+01,5.492E+02,6.408E-02,2.114E+01,5.492E+02,9.739E-02,2.072E+01,5.492E+02,2.386E-01,1.979E+01,5.492E+02,9.905E-01,1.765E+01,5.493E+02
f2,1.053E+00,1.752E+01,5.493E+02,1.053E+00,1.752E+01,5.493E+02,1.054E+00,1.752E+01,5.493E+02,1.062E+00,1.750E+01,5.493E+02,1.116E+00,1.739E+01,5.493E+02
f3,1.054E+00,1.752E+01,5.493E+02,1.054E+00,1.752E+01,5.493E+02,1.054E+00,1.752E+01,5.493E+02,1.054E+00,1.752E+01,5.493E+02,1.054E+00,1.752E+01,5.493E+02
