,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.983E+00,9.045E+01,3.987E+02,3.892E+00,6.507E+01,5.748E+02,5.061E+00,4.942E+01,7.804E+02,6.620E+00,3.802E+01,1.031E+03,8.920E+00,2.861E+01,1.341E+03
gammam,6.133E+00,5.389E+01,6.093E+02,5.497E+00,5.665E+01,5.993E+02,4.445E+00,6.216E+01,5.791E+02,2.985E+00,7.326E+01,5.384E+02,1.490E+00,9.754E+01,4.567E+02
gammamRNA,9.374E+00,2.728E+01,1.393E+03,7.196E+00,3.510E+01,1.116E+03,5.699E+00,4.395E+01,8.863E+02,4.555E+00,5.500E+01,6.934E+02,3.644E+00,7.011E+01,5.288E+02
gammad,9.223E+00,2.097E+01,3.103E+03,7.382E+00,2.702E+01,2.068E+03,5.933E+00,3.526E+01,1.354E+03,4.708E+00,4.809E+01,8.599E+02,3.664E+00,7.172E+01,5.102E+02
alphaass,1.401E+00,1.002E+02,4.485E+02,2.157E+00,8.355E+01,5.022E+02,2.999E+00,7.313E+01,5.389E+02,3.824E+00,6.622E+01,5.641E+02,4.555E+00,6.152E+01,5.814E+02
alphadiss,6.528E+00,5.233E+01,6.149E+02,6.304E+00,5.320E+01,6.118E+02,5.625E+00,5.607E+01,6.014E+02,4.160E+00,6.393E+01,5.726E+02,2.036E+00,8.554E+01,4.955E+02
phi0,2.894E+00,9.456E+01,3.797E+02,3.655E+00,6.986E+01,5.309E+02,4.599E+00,5.446E+01,7.011E+02,5.794E+00,4.324E+01,9.017E+02,7.379E+00,3.427E+01,1.142E+03
f1,3.836E+00,6.613E+01,5.644E+02,3.836E+00,6.613E+01,5.644E+02,3.836E+00,6.613E+01,5.644E+02,3.837E+00,6.613E+01,5.644E+02,3.843E+00,6.609E+01,5.644E+02
f2,3.837E+00,6.612E+01,5.644E+02,3.848E+00,6.606E+01,5.645E+02,3.891E+00,6.581E+01,5.645E+02,4.075E+00,6.480E+01,5.646E+02,5.002E+00,6.051E+01,5.652E+02
f3,3.702E+00,6.693E+01,5.643E+02,3.702E+00,6.693E+01,5.643E+02,3.702E+00,6.693E+01,5.643E+02,3.705E+00,6.692E+01,5.643E+02,3.721E+00,6.681E+01,5.643E+02
f12,3.779E+00,7.219E+01,5.571E+02,3.779E+00,7.214E+01,5.572E+02,3.782E+00,7.181E+01,5.576E+02,3.802E+00,6.964E+01,5.602E+02,3.944E+00,5.631E+01,5.768E+02
f13,3.836E+00,6.613E+01,5.644E+02,3.836E+00,6.613E+01,5.644E+02,3.836E+00,6.613E+01,5.644E+02,3.836E+00,6.613E+01,5.644E+02,3.836E+00,6.613E+01,5.644E+02
f23,3.836E+00,6.613E+01,5.644E+02,3.836E+00,6.613E+01,5.644E+02,3.836E+00,6.611E+01,5.645E+02,3.837E+00,6.598E+01,5.646E+02,3.846E+00,6.512E+01,5.657E+02
f123,3.822E+00,1.194E+02,2.847E+02,3.825E+00,9.883E+01,3.514E+02,3.828E+00,8.549E+01,4.153E+02,3.831E+00,7.556E+01,4.804E+02,3.835E+00,6.768E+01,5.487E+02
kb1,3.798E+00,1.166E+02,5.129E+02,3.836E+00,6.580E+01,5.648E+02,3.908E+00,3.952E+01,5.904E+02,4.051E+00,2.423E+01,6.041E+02,4.380E+00,1.458E+01,6.117E+02
kb2,4.733E+00,1.571E+02,5.389E+02,4.524E+00,9.637E+01,5.585E+02,4.005E+00,6.952E+01,5.639E+02,3.094E+00,5.841E+01,5.655E+02,2.048E+00,5.439E+01,5.660E+02
kb3,3.790E+00,9.276E+01,5.053E+02,3.869E+00,5.583E+01,5.890E+02,4.005E+00,3.638E+01,6.368E+02,4.253E+00,2.434E+01,6.656E+02,4.775E+00,1.598E+01,6.833E+02
ku1,4.374E+00,1.465E+01,6.117E+02,4.049E+00,2.431E+01,6.041E+02,3.908E+00,3.958E+01,5.903E+02,3.836E+00,6.580E+01,5.648E+02,3.798E+00,1.164E+02,5.132E+02
ku2,1.699E-01,5.252E+01,5.662E+02,5.162E-01,5.262E+01,5.662E+02,1.388E+00,5.329E+01,5.661E+02,2.946E+00,5.756E+01,5.656E+02,4.296E+00,7.932E+01,5.622E+02
ku3,4.930E+00,1.473E+01,6.856E+02,4.380E+00,2.129E+01,6.724E+02,4.105E+00,2.988E+01,6.526E+02,3.947E+00,4.217E+01,6.225E+02,3.850E+00,6.126E+01,5.759E+02
bcoop12,3.785E+00,1.653E+02,4.627E+02,3.797E+00,1.180E+02,5.115E+02,3.813E+00,8.819E+01,5.421E+02,3.834E+00,6.747E+01,5.631E+02,3.862E+00,5.236E+01,5.781E+02
bcoop23,3.816E+00,1.497E+02,4.000E+02,3.820E+00,1.156E+02,4.593E+02,3.824E+00,9.385E+01,5.026E+02,3.829E+00,7.819E+01,5.366E+02,3.836E+00,6.625E+01,5.642E+02
bcoop13,3.828E+00,8.110E+01,5.292E+02,3.857E+00,4.555E+01,6.165E+02,3.910E+00,2.814E+01,6.619E+02,4.017E+00,1.805E+01,6.868E+02,4.264E+00,1.155E+01,7.007E+02
bcoop123,3.828E+00,8.149E+01,5.283E+02,3.857E+00,4.573E+01,6.160E+02,3.910E+00,2.824E+01,6.617E+02,4.016E+00,1.812E+01,6.866E+02,4.260E+00,1.160E+01,7.006E+02
ucoop12,3.884E+00,4.523E+01,5.850E+02,3.846E+00,5.972E+01,5.708E+02,3.820E+00,8.003E+01,5.504E+02,3.800E+00,1.099E+02,5.198E+02,3.786E+00,1.585E+02,4.697E+02
ucoop23,4.258E+00,1.161E+01,6.957E+02,4.015E+00,1.816E+01,6.823E+02,3.909E+00,2.833E+01,6.582E+02,3.856E+00,4.589E+01,6.140E+02,3.828E+00,8.167E+01,5.288E+02
ucoop13,3.839E+00,6.178E+01,5.751E+02,3.832E+00,7.354E+01,5.467E+02,3.826E+00,8.912E+01,5.113E+02,3.820E+00,1.110E+02,4.659E+02,3.816E+00,1.459E+02,4.031E+02
ucoop123,3.903E+00,2.959E+01,6.582E+02,3.870E+00,3.895E+01,6.337E+02,3.847E+00,5.247E+01,5.986E+02,3.832E+00,7.348E+01,5.468E+02,3.820E+00,1.111E+02,4.658E+02
