,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.092E+00,6.004E+01,3.003E+02,3.503E+00,4.222E+01,4.078E+02,4.022E+00,3.125E+01,5.184E+02,4.724E+00,2.339E+01,6.366E+02,5.826E+00,1.703E+01,7.645E+02
gammam,5.741E+00,1.739E+01,7.549E+02,4.669E+00,2.386E+01,6.276E+02,3.977E+00,3.196E+01,5.097E+02,3.464E+00,4.338E+01,3.990E+02,3.057E+00,6.237E+01,2.906E+02
gammamRNA,5.626E+00,1.789E+01,7.458E+02,4.629E+00,2.420E+01,6.224E+02,3.969E+00,3.209E+01,5.081E+02,3.473E+00,4.311E+01,4.007E+02,3.077E+00,6.103E+01,2.959E+02
gammad,3.942E+00,3.255E+01,5.019E+02,3.936E+00,3.283E+01,4.891E+02,3.922E+00,3.354E+01,4.602E+02,3.888E+00,3.539E+01,4.001E+02,3.811E+00,4.087E+01,2.926E+02
alphaass,3.050E+00,6.289E+01,2.885E+02,3.455E+00,4.365E+01,3.968E+02,3.966E+00,3.214E+01,5.074E+02,4.652E+00,2.400E+01,6.252E+02,5.713E+00,1.751E+01,7.523E+02
alphadiss,5.715E+00,1.750E+01,7.525E+02,4.667E+00,2.387E+01,6.274E+02,3.986E+00,3.182E+01,5.114E+02,3.479E+00,4.294E+01,4.024E+02,3.075E+00,6.113E+01,2.959E+02
phi0,3.046E+00,6.320E+01,2.867E+02,3.445E+00,4.401E+01,3.938E+02,3.943E+00,3.251E+01,5.030E+02,4.609E+00,2.438E+01,6.194E+02,5.619E+00,1.792E+01,7.451E+02
f1,3.942E+00,3.253E+01,5.028E+02,3.942E+00,3.253E+01,5.028E+02,3.944E+00,3.252E+01,5.028E+02,3.958E+00,3.242E+01,5.029E+02,4.054E+00,3.178E+01,5.034E+02
f2,3.944E+00,3.252E+01,5.028E+02,3.951E+00,3.247E+01,5.029E+02,3.977E+00,3.229E+01,5.030E+02,4.086E+00,3.157E+01,5.036E+02,4.579E+00,2.869E+01,5.059E+02
f3,3.216E+00,3.859E+01,4.976E+02,3.241E+00,3.834E+01,4.978E+02,3.309E+00,3.768E+01,4.984E+02,3.506E+00,3.589E+01,4.999E+02,4.173E+00,3.101E+01,5.041E+02
f12,3.939E+00,3.271E+01,5.005E+02,3.939E+00,3.271E+01,5.005E+02,3.939E+00,3.271E+01,5.005E+02,3.940E+00,3.267E+01,5.010E+02,3.944E+00,3.245E+01,5.039E+02
f13,3.724E+00,5.501E+01,3.174E+02,3.884E+00,3.628E+01,4.585E+02,4.101E+00,2.563E+01,6.102E+02,4.416E+00,1.849E+01,7.787E+02,4.949E+00,1.314E+01,9.675E+02
f23,3.885E+00,3.620E+01,4.594E+02,3.886E+00,3.615E+01,4.599E+02,3.890E+00,3.588E+01,4.629E+02,3.912E+00,3.436E+01,4.803E+02,4.056E+00,2.723E+01,5.815E+02
f123,3.942E+00,3.253E+01,5.027E+02,3.942E+00,3.253E+01,5.032E+02,3.942E+00,3.251E+01,5.067E+02,3.943E+00,3.240E+01,5.313E+02,3.944E+00,3.165E+01,7.955E+02
kb1,3.568E+00,8.037E+01,3.592E+02,3.718E+00,5.023E+01,4.389E+02,3.927E+00,3.333E+01,4.995E+02,4.240E+00,2.249E+01,5.488E+02,4.792E+00,1.488E+01,5.899E+02
kb2,4.223E+00,2.805E+01,7.257E+02,4.194E+00,2.846E+01,6.947E+02,4.121E+00,2.952E+01,6.288E+02,3.954E+00,3.231E+01,5.100E+02,3.610E+00,4.048E+01,3.412E+02
kb3,6.191E+00,5.833E+01,4.442E+02,4.623E+00,3.646E+01,4.930E+02,3.080E+00,2.925E+01,5.114E+02,1.939E+00,2.659E+01,5.187E+02,1.208E+00,2.555E+01,5.216E+02
ku1,4.781E+00,1.497E+01,5.894E+02,4.235E+00,2.260E+01,5.482E+02,3.924E+00,3.349E+01,4.989E+02,3.716E+00,5.047E+01,4.381E+02,3.566E+00,8.081E+01,3.583E+02
ku2,3.819E+00,3.503E+01,4.352E+02,4.127E+00,2.942E+01,6.341E+02,4.214E+00,2.817E+01,7.160E+02,4.236E+00,2.787E+01,7.399E+02,4.242E+00,2.780E+01,7.460E+02
ku3,3.315E-01,2.489E+01,5.236E+02,5.877E-01,2.502E+01,5.232E+02,1.220E+00,2.557E+01,5.216E+02,2.667E+00,2.811E+01,5.145E+02,5.185E+00,4.128E+01,4.815E+02
bcoop12,3.939E+00,3.258E+01,5.986E+02,3.940E+00,3.258E+01,5.914E+02,3.940E+00,3.257E+01,5.730E+02,3.941E+00,3.255E+01,5.309E+02,3.945E+00,3.248E+01,4.515E+02
bcoop23,3.921E+00,3.307E+01,5.832E+02,3.948E+00,3.239E+01,4.860E+02,4.009E+00,3.091E+01,3.654E+02,4.152E+00,2.770E+01,2.462E+02,4.547E+00,2.103E+01,1.550E+02
bcoop13,3.568E+00,8.010E+01,3.599E+02,3.720E+00,4.994E+01,4.398E+02,3.932E+00,3.306E+01,5.006E+02,4.252E+00,2.224E+01,5.500E+02,4.822E+00,1.464E+01,5.912E+02
bcoop123,3.942E+00,3.252E+01,5.106E+02,3.942E+00,3.264E+01,4.330E+02,3.942E+00,3.293E+01,3.327E+02,3.941E+00,3.367E+01,2.289E+02,3.940E+00,3.582E+01,1.389E+02
ucoop12,4.261E+00,2.569E+01,7.636E+01,4.046E+00,3.040E+01,1.346E+02,3.977E+00,3.184E+01,2.277E+02,3.953E+00,3.232E+01,3.442E+02,3.944E+00,3.249E+01,4.554E+02
ucoop23,4.653E+00,1.969E+01,1.454E+02,4.225E+00,2.625E+01,2.165E+02,4.055E+00,2.984E+01,3.126E+02,3.976E+00,3.169E+01,4.188E+02,3.938E+00,3.264E+01,5.171E+02
ucoop13,4.853E+00,1.439E+01,5.926E+02,4.269E+00,2.187E+01,5.519E+02,3.944E+00,3.246E+01,5.031E+02,3.729E+00,4.887E+01,4.432E+02,3.575E+00,7.783E+01,3.651E+02
ucoop123,3.942E+00,3.257E+01,4.731E+02,3.942E+00,3.248E+01,5.440E+02,3.942E+00,3.245E+01,5.796E+02,3.942E+00,3.244E+01,5.947E+02,3.942E+00,3.244E+01,6.005E+02
