,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.601E+00,9.714E+01,4.199E+02,7.399E+00,7.088E+01,5.449E+02,8.388E+00,5.419E+01,6.677E+02,9.695E+00,4.190E+01,7.941E+02,1.167E+01,3.174E+01,9.265E+02
gammam,1.169E+01,3.451E+01,7.308E+02,9.489E+00,4.629E+01,6.653E+02,8.026E+00,6.074E+01,5.931E+02,6.917E+00,8.063E+01,5.119E+02,6.023E+00,1.123E+02,4.155E+02
gammamRNA,1.184E+01,3.112E+01,9.353E+02,9.717E+00,4.174E+01,7.959E+02,8.348E+00,5.469E+01,6.633E+02,7.324E+00,7.264E+01,5.343E+02,6.504E+00,1.022E+02,4.020E+02
gammad,9.654E+00,2.968E+01,4.478E+03,9.436E+00,3.121E+01,3.433E+03,9.090E+00,3.414E+01,2.404E+03,8.571E+00,4.011E+01,1.510E+03,7.854E+00,5.467E+01,8.029E+02
alphaass,5.984E+00,1.145E+02,4.101E+02,6.877E+00,8.162E+01,5.083E+02,7.985E+00,6.128E+01,5.906E+02,9.448E+00,4.659E+01,6.637E+02,1.165E+01,3.469E+01,7.299E+02
alphadiss,1.170E+01,3.445E+01,7.312E+02,9.489E+00,4.629E+01,6.653E+02,8.019E+00,6.083E+01,5.927E+02,6.906E+00,8.090E+01,5.109E+02,6.010E+00,1.131E+02,4.137E+02
phi0,6.489E+00,1.030E+02,3.992E+02,7.302E+00,7.317E+01,5.313E+02,8.316E+00,5.510E+01,6.597E+02,9.666E+00,4.210E+01,7.917E+02,1.174E+01,3.147E+01,9.303E+02
f1,7.506E+00,6.868E+01,5.579E+02,7.553E+00,6.826E+01,5.583E+02,7.683E+00,6.715E+01,5.592E+02,8.059E+00,6.413E+01,5.616E+02,9.315E+00,5.584E+01,5.680E+02
f2,7.387E+00,6.976E+01,5.571E+02,7.389E+00,6.974E+01,5.571E+02,7.404E+00,6.960E+01,5.572E+02,7.495E+00,6.878E+01,5.579E+02,8.101E+00,6.381E+01,5.619E+02
f3,7.474E+00,6.897E+01,5.577E+02,7.474E+00,6.897E+01,5.577E+02,7.475E+00,6.896E+01,5.577E+02,7.483E+00,6.888E+01,5.578E+02,7.539E+00,6.839E+01,5.582E+02
f12,7.335E+00,8.552E+01,4.654E+02,7.642E+00,5.873E+01,6.332E+02,8.053E+00,4.276E+01,8.051E+02,8.648E+00,3.171E+01,9.887E+02,9.649E+00,2.318E+01,1.188E+03
f13,7.493E+00,6.881E+01,5.578E+02,7.494E+00,6.878E+01,5.580E+02,7.496E+00,6.857E+01,5.593E+02,7.513E+00,6.721E+01,5.685E+02,7.635E+00,5.911E+01,6.300E+02
f23,7.493E+00,6.879E+01,5.579E+02,7.493E+00,6.879E+01,5.579E+02,7.493E+00,6.879E+01,5.579E+02,7.493E+00,6.879E+01,5.579E+02,7.493E+00,6.879E+01,5.579E+02
f123,7.493E+00,6.880E+01,5.575E+02,7.493E+00,6.880E+01,5.575E+02,7.493E+00,6.880E+01,5.575E+02,7.493E+00,6.880E+01,5.575E+02,7.493E+00,6.880E+01,5.578E+02
kb1,1.282E+01,1.318E+02,4.908E+02,1.072E+01,9.083E+01,5.347E+02,8.270E+00,7.235E+01,5.542E+02,5.947E+00,6.348E+01,5.634E+02,4.069E+00,5.917E+01,5.679E+02
kb2,7.171E+00,1.070E+02,4.459E+02,7.480E+00,6.980E+01,5.543E+02,7.900E+00,4.872E+01,6.394E+02,8.520E+00,3.473E+01,7.108E+02,9.599E+00,2.435E+01,7.724E+02
kb3,7.483E+00,6.722E+01,6.103E+02,7.484E+00,6.742E+01,6.032E+02,7.488E+00,6.799E+01,5.834E+02,7.499E+00,6.973E+01,5.309E+02,7.531E+00,7.572E+01,4.079E+02
ku1,7.636E-02,5.497E+01,5.723E+02,2.692E-01,5.501E+01,5.722E+02,9.372E-01,5.534E+01,5.719E+02,3.107E+00,5.760E+01,5.695E+02,8.505E+00,7.358E+01,5.529E+02
ku2,9.455E+00,2.527E+01,7.668E+02,8.467E+00,3.556E+01,7.062E+02,7.879E+00,4.944E+01,6.361E+02,7.474E+00,7.021E+01,5.528E+02,7.175E+00,1.063E+02,4.474E+02
ku3,7.568E+00,8.613E+01,2.967E+02,7.535E+00,7.684E+01,3.914E+02,7.515E+00,7.261E+01,4.630E+02,7.503E+00,7.035E+01,5.144E+02,7.495E+00,6.907E+01,5.497E+02
bcoop12,7.181E+00,1.063E+02,4.473E+02,7.480E+00,6.977E+01,5.544E+02,7.885E+00,4.894E+01,6.387E+02,8.477E+00,3.507E+01,7.097E+02,9.483E+00,2.481E+01,7.709E+02
bcoop23,7.493E+00,6.880E+01,5.578E+02,7.493E+00,6.879E+01,5.580E+02,7.493E+00,6.877E+01,5.585E+02,7.493E+00,6.872E+01,5.598E+02,7.494E+00,6.858E+01,5.633E+02
bcoop13,7.499E+00,6.708E+01,6.126E+02,7.499E+00,6.714E+01,6.104E+02,7.498E+00,6.732E+01,6.043E+02,7.497E+00,6.780E+01,5.883E+02,7.492E+00,6.917E+01,5.473E+02
bcoop123,7.493E+00,6.880E+01,5.577E+02,7.493E+00,6.879E+01,5.578E+02,7.493E+00,6.878E+01,5.581E+02,7.493E+00,6.876E+01,5.588E+02,7.494E+00,6.868E+01,5.608E+02
ucoop12,9.475E+00,2.487E+01,7.706E+02,8.473E+00,3.513E+01,7.093E+02,7.883E+00,4.901E+01,6.384E+02,7.479E+00,6.987E+01,5.540E+02,7.181E+00,1.064E+02,4.469E+02
