,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,8.172E-02,4.641E+01,6.214E+02,1.048E-01,2.347E+01,1.038E+03,1.387E-01,1.281E+01,1.560E+03,1.937E-01,7.026E+00,2.229E+03,3.007E-01,3.609E+00,3.088E+03
gammam,3.085E-01,4.101E+00,1.348E+03,1.947E-01,8.065E+00,1.186E+03,1.371E-01,1.479E+01,9.999E+02,1.020E-01,2.714E+01,7.887E+02,7.852E-02,5.347E+01,5.501E+02
gammamRNA,2.979E-01,3.656E+00,3.071E+03,1.922E-01,7.123E+00,2.212E+03,1.376E-01,1.302E+01,1.544E+03,1.039E-01,2.394E+01,1.023E+03,8.101E-02,4.775E+01,6.075E+02
gammad,7.808E-02,3.774E+01,1.638E+03,7.801E-02,3.934E+01,1.360E+03,7.788E-02,4.217E+01,1.057E+03,7.769E-02,4.759E+01,7.539E+02,7.738E-02,5.999E+01,4.685E+02
alphaass,7.411E-02,6.444E+01,4.883E+02,8.987E-02,3.679E+01,6.801E+02,1.107E-01,2.268E+01,8.527E+02,1.395E-01,1.433E+01,1.010E+03,1.815E-01,9.044E+00,1.154E+03
alphadiss,3.193E-01,3.916E+00,1.357E+03,2.001E-01,7.722E+00,1.198E+03,1.401E-01,1.421E+01,1.013E+03,1.037E-01,2.617E+01,8.018E+02,7.942E-02,5.166E+01,5.617E+02
phi0,7.932E-02,5.128E+01,5.737E+02,9.813E-02,2.757E+01,9.241E+02,1.241E-01,1.607E+01,1.347E+03,1.622E-01,9.552E+00,1.870E+03,2.238E-01,5.575E+00,2.520E+03
f1,7.746E-02,5.575E+01,5.360E+02,7.746E-02,5.575E+01,5.360E+02,7.746E-02,5.575E+01,5.360E+02,7.747E-02,5.575E+01,5.360E+02,7.749E-02,5.575E+01,5.360E+02
f2,6.258E-02,5.576E+01,5.360E+02,6.522E-02,5.575E+01,5.360E+02,8.328E-02,5.575E+01,5.360E+02,1.882E-01,5.573E+01,5.360E+02,6.233E-01,5.562E+01,5.360E+02
f3,5.801E-02,5.576E+01,5.360E+02,5.924E-02,5.576E+01,5.360E+02,6.773E-02,5.575E+01,5.360E+02,1.234E-01,5.575E+01,5.360E+02,3.809E-01,5.569E+01,5.360E+02
