,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,7.371E+00,1.027E+02,3.598E+02,8.264E+00,7.555E+01,4.791E+02,9.375E+00,5.836E+01,6.013E+02,1.085E+01,4.554E+01,7.340E+02,1.307E+01,3.475E+01,8.810E+02
gammam,8.731E+00,6.773E+01,5.268E+02,8.565E+00,6.872E+01,5.243E+02,8.143E+00,7.140E+01,5.176E+02,7.178E+00,7.873E+01,4.994E+02,5.421E+00,9.981E+01,4.484E+02
gammamRNA,1.295E+01,3.519E+01,8.746E+02,1.081E+01,4.580E+01,7.308E+02,9.371E+00,5.841E+01,6.009E+02,8.279E+00,7.523E+01,4.809E+02,7.399E+00,1.014E+02,3.640E+02
gammad,1.309E+01,3.454E+01,8.871E+02,1.089E+01,4.509E+01,7.408E+02,9.438E+00,5.757E+01,6.087E+02,8.335E+00,7.415E+01,4.871E+02,7.448E+00,9.980E+01,3.693E+02
alphaass,7.945E+00,7.276E+01,5.143E+02,8.207E+00,7.097E+01,5.187E+02,8.396E+00,6.976E+01,5.217E+02,8.530E+00,6.893E+01,5.238E+02,8.623E+00,6.836E+01,5.252E+02
alphadiss,8.648E+00,6.821E+01,5.256E+02,8.461E+00,6.935E+01,5.228E+02,7.984E+00,7.248E+01,5.149E+02,6.971E+00,8.059E+01,4.948E+02,5.269E+00,1.025E+02,4.422E+02
phi0,7.415E+00,1.007E+02,3.665E+02,8.305E+00,7.469E+01,4.840E+02,9.412E+00,5.794E+01,6.051E+02,1.088E+01,4.534E+01,7.364E+02,1.309E+01,3.470E+01,8.817E+02
f1,8.664E+00,6.811E+01,5.258E+02,8.669E+00,6.811E+01,5.258E+02,8.702E+00,6.805E+01,5.258E+02,8.920E+00,6.771E+01,5.259E+02,1.046E+01,6.544E+01,5.261E+02
f2,8.666E+00,6.811E+01,5.258E+02,8.667E+00,6.811E+01,5.258E+02,8.675E+00,6.810E+01,5.258E+02,8.730E+00,6.801E+01,5.258E+02,9.116E+00,6.741E+01,5.259E+02
f3,5.895E+00,7.304E+01,5.252E+02,6.074E+00,7.268E+01,5.252E+02,6.521E+00,7.180E+01,5.254E+02,7.715E+00,6.966E+01,5.256E+02,1.143E+01,6.408E+01,5.263E+02
f12,8.665E+00,6.811E+01,5.258E+02,8.665E+00,6.811E+01,5.258E+02,8.666E+00,6.811E+01,5.258E+02,8.667E+00,6.810E+01,5.258E+02,8.673E+00,6.801E+01,5.259E+02
f13,8.664E+00,6.813E+01,5.258E+02,8.686E+00,6.786E+01,5.261E+02,8.758E+00,6.699E+01,5.269E+02,8.995E+00,6.427E+01,5.294E+02,9.895E+00,5.572E+01,5.372E+02
f23,8.635E+00,6.849E+01,5.255E+02,8.640E+00,6.842E+01,5.255E+02,8.664E+00,6.813E+01,5.258E+02,8.781E+00,6.672E+01,5.271E+02,9.403E+00,6.009E+01,5.332E+02
f123,8.522E+00,8.719E+01,4.163E+02,8.752E+00,6.087E+01,5.837E+02,9.076E+00,4.480E+01,7.694E+02,9.565E+00,3.345E+01,9.847E+02,1.042E+01,2.460E+01,1.239E+03
kb1,8.309E+00,1.369E+02,4.475E+02,8.485E+00,8.975E+01,5.008E+02,8.754E+00,6.126E+01,5.338E+02,9.194E+00,4.211E+01,5.560E+02,1.003E+01,2.829E+01,5.716E+02
kb2,8.399E+00,1.082E+02,4.365E+02,8.619E+00,7.253E+01,5.149E+02,8.936E+00,5.126E+01,5.704E+02,9.428E+00,3.679E+01,6.123E+02,1.032E+01,2.599E+01,6.447E+02
kb3,,,,2.782E+01,6.787E+01,5.222E+02,1.288E+01,6.808E+01,5.254E+02,7.129E+00,6.812E+01,5.259E+02,5.092E+00,6.812E+01,5.261E+02
ku1,1.004E+01,2.824E+01,5.716E+02,9.197E+00,4.204E+01,5.561E+02,8.756E+00,6.115E+01,5.339E+02,8.487E+00,8.956E+01,5.010E+02,8.310E+00,1.365E+02,4.479E+02
ku2,1.029E+01,2.621E+01,6.441E+02,9.409E+00,3.716E+01,6.112E+02,8.921E+00,5.191E+01,5.686E+02,8.607E+00,7.374E+01,5.119E+02,8.389E+00,1.109E+02,4.313E+02
ku3,5.039E+00,6.812E+01,5.261E+02,6.989E+00,6.812E+01,5.260E+02,1.261E+01,6.809E+01,5.254E+02,2.733E+01,6.788E+01,5.223E+02,,,
bcoop12,8.407E+00,1.077E+02,4.347E+02,8.626E+00,7.186E+01,5.161E+02,8.942E+00,5.074E+01,5.740E+02,9.431E+00,3.643E+01,6.178E+02,1.031E+01,2.577E+01,6.518E+02
bcoop23,8.397E+00,1.087E+02,4.357E+02,8.617E+00,7.269E+01,5.145E+02,8.935E+00,5.132E+01,5.703E+02,9.428E+00,3.680E+01,6.123E+02,1.032E+01,2.597E+01,6.448E+02
bcoop13,8.310E+00,1.353E+02,4.493E+02,8.490E+00,8.873E+01,5.020E+02,8.766E+00,6.050E+01,5.347E+02,9.221E+00,4.150E+01,5.567E+02,1.010E+01,2.775E+01,5.722E+02
