,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,9.024E-01,4.315E+01,3.077E+02,1.024E+00,2.531E+01,4.228E+02,1.180E+00,1.614E+01,5.321E+02,1.396E+00,1.058E+01,6.410E+02,1.742E+00,6.821E+00,7.517E+02
gammam,1.633E+00,8.671E+00,5.964E+02,1.231E+00,1.445E+01,5.575E+02,9.842E-01,2.335E+01,5.093E+02,8.080E-01,3.817E+01,4.481E+02,6.734E-01,6.603E+01,3.661E+02
gammamRNA,1.748E+00,6.783E+00,7.531E+02,1.398E+00,1.055E+01,6.418E+02,1.181E+00,1.611E+01,5.324E+02,1.024E+00,2.532E+01,4.227E+02,9.019E-01,4.329E+01,3.070E+02
gammad,1.857E+00,5.313E+00,1.041E+03,1.548E+00,7.558E+00,8.547E+02,1.340E+00,1.090E+01,6.782E+02,1.180E+00,1.672E+01,5.087E+02,1.050E+00,2.939E+01,3.399E+02
alphaass,6.737E-01,6.593E+01,3.664E+02,8.099E-01,3.794E+01,4.489E+02,9.886E-01,2.311E+01,5.104E+02,1.241E+00,1.423E+01,5.589E+02,1.656E+00,8.476E+00,5.978E+02
alphadiss,1.230E+00,1.449E+01,5.573E+02,1.097E+00,1.834E+01,5.350E+02,9.544E-01,2.509E+01,5.011E+02,8.127E-01,3.759E+01,4.502E+02,6.813E-01,6.345E+01,3.725E+02
phi0,8.988E-01,4.403E+01,3.036E+02,1.019E+00,2.581E+01,4.184E+02,1.172E+00,1.648E+01,5.268E+02,1.381E+00,1.083E+01,6.348E+02,1.713E+00,7.029E+00,7.446E+02
f1,1.143E+00,1.527E+01,5.558E+02,1.144E+00,1.526E+01,5.558E+02,1.146E+00,1.525E+01,5.558E+02,1.162E+00,1.512E+01,5.559E+02,1.281E+00,1.428E+01,5.563E+02
f2,1.226E+00,1.465E+01,5.561E+02,1.258E+00,1.443E+01,5.562E+02,1.324E+00,1.399E+01,5.564E+02,1.473E+00,1.312E+01,5.568E+02,1.876E+00,1.128E+01,5.576E+02
f3,1.219E+00,1.470E+01,5.561E+02,1.220E+00,1.470E+01,5.561E+02,1.222E+00,1.468E+01,5.561E+02,1.237E+00,1.457E+01,5.562E+02,1.351E+00,1.383E+01,5.565E+02
f12,1.112E+00,3.953E+01,3.236E+02,1.163E+00,2.227E+01,4.513E+02,1.234E+00,1.372E+01,5.740E+02,1.339E+00,8.733E+00,6.975E+02,1.522E+00,5.513E+00,8.244E+02
f13,1.222E+00,1.468E+01,5.561E+02,1.222E+00,1.468E+01,5.561E+02,1.222E+00,1.468E+01,5.561E+02,1.222E+00,1.468E+01,5.561E+02,1.222E+00,1.468E+01,5.561E+02
f23,1.222E+00,1.468E+01,5.561E+02,1.222E+00,1.467E+01,5.563E+02,1.223E+00,1.458E+01,5.579E+02,1.229E+00,1.404E+01,5.680E+02,1.276E+00,1.114E+01,6.302E+02
f123,1.222E+00,1.468E+01,5.562E+02,1.222E+00,1.468E+01,5.569E+02,1.222E+00,1.467E+01,5.620E+02,1.222E+00,1.462E+01,5.989E+02,1.222E+00,1.429E+01,9.588E+02
kb1,1.082E+00,4.709E+01,3.727E+02,1.137E+00,2.567E+01,4.731E+02,1.214E+00,1.531E+01,5.503E+02,1.330E+00,9.444E+00,6.129E+02,1.537E+00,5.749E+00,6.649E+02
kb2,1.583E+00,1.434E+01,5.560E+02,5.833E-01,1.521E+01,5.563E+02,2.320E-01,1.543E+01,5.563E+02,9.555E-02,1.549E+01,5.564E+02,4.030E-02,1.550E+01,5.564E+02
kb3,1.221E+00,1.450E+01,9.470E+02,1.221E+00,1.454E+01,8.085E+02,1.221E+00,1.465E+01,5.922E+02,1.223E+00,1.502E+01,3.602E+02,1.229E+00,1.643E+01,1.740E+02
