,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.664E+00,1.216E+02,3.833E+02,3.046E+00,8.507E+01,4.696E+02,3.560E+00,6.039E+01,5.482E+02,4.313E+00,4.174E+01,6.251E+02,5.629E+00,2.673E+01,7.029E+02
gammam,6.337E+00,3.708E+01,5.776E+02,4.081E+00,5.399E+01,5.557E+02,2.850E+00,7.427E+01,5.261E+02,2.075E+00,1.011E+02,4.852E+02,1.552E+00,1.414E+02,4.253E+02
gammamRNA,5.582E+00,2.709E+01,7.009E+02,4.295E+00,4.205E+01,6.237E+02,3.552E+00,6.066E+01,5.472E+02,3.043E+00,8.525E+01,4.691E+02,2.664E+00,1.216E+02,3.833E+02
gammad,5.413E+00,2.439E+01,7.494E+02,4.350E+00,3.740E+01,6.604E+02,3.703E+00,5.438E+01,5.737E+02,3.245E+00,7.777E+01,4.864E+02,2.895E+00,1.134E+02,3.925E+02
alphaass,2.403E+00,8.728E+01,5.063E+02,3.027E+00,7.029E+01,5.320E+02,3.899E+00,5.616E+01,5.526E+02,5.202E+00,4.387E+01,5.692E+02,7.423E+00,3.237E+01,5.828E+02
alphadiss,3.459E+00,6.238E+01,5.437E+02,3.117E+00,6.844E+01,5.348E+02,2.642E+00,7.969E+01,5.179E+02,2.101E+00,9.984E+01,4.872E+02,1.592E+00,1.368E+02,4.319E+02
phi0,2.654E+00,1.230E+02,3.804E+02,3.023E+00,8.661E+01,4.654E+02,3.515E+00,6.198E+01,5.425E+02,4.224E+00,4.335E+01,6.177E+02,5.417E+00,2.839E+01,6.935E+02
f1,3.539E+00,6.114E+01,5.455E+02,3.539E+00,6.114E+01,5.455E+02,3.539E+00,6.114E+01,5.455E+02,3.542E+00,6.113E+01,5.455E+02,3.561E+00,6.106E+01,5.455E+02
f2,1.803E+00,6.976E+01,5.441E+02,1.868E+00,6.928E+01,5.442E+02,2.033E+00,6.814E+01,5.444E+02,2.509E+00,6.543E+01,5.448E+02,4.372E+00,5.850E+01,5.459E+02
f3,3.534E+00,6.115E+01,5.455E+02,3.535E+00,6.115E+01,5.455E+02,3.541E+00,6.113E+01,5.455E+02,3.585E+00,6.097E+01,5.455E+02,3.904E+00,5.991E+01,5.457E+02
f12,3.501E+00,6.347E+01,5.424E+02,3.501E+00,6.345E+01,5.424E+02,3.504E+00,6.331E+01,5.426E+02,3.519E+00,6.233E+01,5.439E+02,3.631E+00,5.590E+01,5.526E+02
f13,3.538E+00,6.119E+01,5.454E+02,3.538E+00,6.119E+01,5.454E+02,3.538E+00,6.117E+01,5.454E+02,3.540E+00,6.105E+01,5.456E+02,3.554E+00,6.022E+01,5.467E+02
f23,2.715E+00,1.847E+02,4.045E+02,2.884E+00,1.365E+02,4.563E+02,3.127E+00,9.698E+01,5.010E+02,3.511E+00,6.285E+01,5.432E+02,4.240E+00,3.436E+01,5.847E+02
f123,3.533E+00,6.714E+01,4.820E+02,3.563E+00,4.444E+01,8.410E+02,3.611E+00,3.105E+01,1.380E+03,3.691E+00,2.201E+01,2.202E+03,3.836E+00,1.550E+01,3.463E+03
kb1,3.509E+00,8.920E+01,4.787E+02,3.553E+00,5.380E+01,5.637E+02,3.632E+00,3.435E+01,6.115E+02,3.782E+00,2.208E+01,6.396E+02,4.116E+00,1.371E+01,6.563E+02
kb2,2.209E+01,8.074E+01,4.868E+02,1.253E+01,6.549E+01,5.305E+02,6.661E+00,6.206E+01,5.422E+02,3.722E+00,6.118E+01,5.453E+02,2.361E+00,6.094E+01,5.462E+02
kb3,2.973E+00,1.544E+02,4.438E+02,3.170E+00,1.030E+02,4.984E+02,3.450E+00,6.820E+01,5.373E+02,3.880E+00,4.297E+01,5.676E+02,4.682E+00,2.454E+01,5.922E+02
ku1,4.111E+00,1.378E+01,6.562E+02,3.780E+00,2.216E+01,6.394E+02,3.631E+00,3.446E+01,6.113E+02,3.553E+00,5.393E+01,5.634E+02,3.509E+00,8.938E+01,4.783E+02
ku2,1.691E+00,6.087E+01,5.465E+02,2.300E+00,6.093E+01,5.462E+02,4.140E+00,6.127E+01,5.450E+02,8.918E+00,6.309E+01,5.386E+02,1.928E+01,7.407E+01,5.048E+02
ku3,4.709E+00,2.420E+01,5.927E+02,3.891E+00,4.258E+01,5.680E+02,3.454E+00,6.777E+01,5.378E+02,3.173E+00,1.026E+02,4.989E+02,2.974E+00,1.539E+02,4.443E+02
bcoop12,3.509E+00,8.874E+01,4.795E+02,3.553E+00,5.356E+01,5.644E+02,3.632E+00,3.422E+01,6.122E+02,3.782E+00,2.200E+01,6.403E+02,4.116E+00,1.367E+01,6.571E+02
bcoop23,2.970E+00,1.557E+02,4.422E+02,3.162E+00,1.046E+02,4.966E+02,3.431E+00,6.983E+01,5.354E+02,3.840E+00,4.456E+01,5.656E+02,4.577E+00,2.600E+01,5.903E+02
