,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.100E+00,5.490E+01,6.188E+02,1.249E+00,3.090E+01,9.192E+02,1.439E+00,1.922E+01,1.239E+03,1.698E+00,1.245E+01,1.590E+03,2.106E+00,8.024E+00,1.980E+03
gammam,2.306E+00,1.140E+01,8.254E+02,1.748E+00,1.882E+01,7.753E+02,1.395E+00,3.052E+01,7.110E+02,1.139E+00,5.063E+01,6.269E+02,9.389E-01,9.006E+01,5.099E+02
gammamRNA,2.091E+00,8.127E+00,1.969E+03,1.691E+00,1.257E+01,1.582E+03,1.436E+00,1.936E+01,1.233E+03,1.247E+00,3.108E+01,9.155E+02,1.099E+00,5.515E+01,6.168E+02
gammad,1.354E+00,9.276E+00,6.338E+04,1.347E+00,9.496E+00,3.598E+04,1.330E+00,1.006E+01,1.795E+04,1.292E+00,1.161E+01,7.894E+03,1.215E+00,1.704E+01,2.855E+03
alphaass,9.468E-01,8.756E+01,5.161E+02,1.149E+00,4.944E+01,6.312E+02,1.409E+00,2.984E+01,7.144E+02,1.769E+00,1.839E+01,7.779E+02,2.343E+00,1.111E+01,8.276E+02
alphadiss,2.343E+00,1.111E+01,8.275E+02,1.770E+00,1.836E+01,7.781E+02,1.411E+00,2.976E+01,7.148E+02,1.150E+00,4.925E+01,6.319E+02,9.483E-01,8.710E+01,5.173E+02
phi0,1.088E+00,5.843E+01,5.913E+02,1.238E+00,3.202E+01,8.979E+02,1.429E+00,1.963E+01,1.223E+03,1.690E+00,1.258E+01,1.581E+03,2.105E+00,8.034E+00,1.979E+03
f1,1.055E+00,5.645E+01,6.065E+02,1.055E+00,5.645E+01,6.065E+02,1.056E+00,5.645E+01,6.065E+02,1.061E+00,5.645E+01,6.065E+02,1.095E+00,5.643E+01,6.065E+02
f2,4.077E-01,5.681E+01,6.065E+02,4.256E-01,5.680E+01,6.065E+02,5.324E-01,5.673E+01,6.065E+02,1.234E+00,5.636E+01,6.065E+02,4.612E+00,5.430E+01,6.067E+02
f3,1.094E+00,5.643E+01,6.065E+02,1.096E+00,5.643E+01,6.065E+02,1.107E+00,5.643E+01,6.065E+02,1.179E+00,5.639E+01,6.065E+02,1.659E+00,5.614E+01,6.066E+02
f12,1.094E+00,5.643E+01,6.065E+02,1.094E+00,5.643E+01,6.065E+02,1.095E+00,5.641E+01,6.066E+02,1.102E+00,5.624E+01,6.067E+02,1.148E+00,5.508E+01,6.075E+02
f13,1.094E+00,5.644E+01,6.065E+02,1.094E+00,5.643E+01,6.065E+02,1.096E+00,5.640E+01,6.066E+02,1.105E+00,5.617E+01,6.067E+02,1.169E+00,5.459E+01,6.079E+02
f23,1.094E+00,5.644E+01,6.065E+02,1.109E+00,5.605E+01,6.068E+02,1.151E+00,5.501E+01,6.076E+02,1.281E+00,5.219E+01,6.096E+02,1.814E+00,4.436E+01,6.149E+02
f123,1.077E+00,9.476E+01,4.068E+02,1.088E+00,6.645E+01,5.373E+02,1.099E+00,5.019E+01,6.601E+02,1.112E+00,3.938E+01,7.822E+02,1.126E+00,3.165E+01,9.063E+02
kb1,1.097E+00,5.322E+01,6.248E+02,1.148E+00,2.638E+01,8.470E+02,1.218E+00,1.489E+01,1.024E+03,1.326E+00,8.898E+00,1.170E+03,1.517E+00,5.345E+00,1.294E+03
kb2,2.557E+00,7.863E+01,5.125E+02,1.850E+00,6.300E+01,5.754E+02,1.408E+00,5.836E+01,5.971E+02,1.165E+00,5.679E+01,6.048E+02,1.048E+00,5.623E+01,6.076E+02
kb3,4.282E+00,1.018E+02,5.378E+02,3.095E+00,7.105E+01,5.845E+02,1.979E+00,6.052E+01,6.004E+02,1.175E+00,5.671E+01,6.061E+02,6.775E-01,5.531E+01,6.082E+02
