,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.596E+01,1.121E+02,2.939E+02,1.734E+01,9.013E+01,3.595E+02,1.901E+01,7.499E+01,4.215E+02,2.113E+01,6.288E+01,4.837E+02,2.413E+01,5.199E+01,5.478E+02
gammam,2.366E+01,5.315E+01,5.427E+02,2.304E+01,5.443E+01,5.403E+02,2.154E+01,5.783E+01,5.333E+02,1.840E+01,6.647E+01,5.137E+02,1.321E+01,8.908E+01,4.581E+02
gammamRNA,2.461E+01,5.064E+01,5.559E+02,2.138E+01,6.174E+01,4.901E+02,1.916E+01,7.393E+01,4.265E+02,1.743E+01,8.909E+01,3.633E+02,1.601E+01,1.110E+02,2.966E+02
gammad,2.452E+01,5.090E+01,5.543E+02,2.130E+01,6.212E+01,4.879E+02,1.908E+01,7.451E+01,4.237E+02,1.736E+01,9.004E+01,3.598E+02,1.593E+01,1.129E+02,2.920E+02
alphaass,2.372E+01,5.303E+01,5.430E+02,2.381E+01,5.284E+01,5.433E+02,2.388E+01,5.270E+01,5.436E+02,2.393E+01,5.261E+01,5.438E+02,2.396E+01,5.255E+01,5.439E+02
alphadiss,2.388E+01,5.271E+01,5.436E+02,2.372E+01,5.303E+01,5.430E+02,2.316E+01,5.419E+01,5.407E+02,2.158E+01,5.773E+01,5.335E+02,1.798E+01,6.781E+01,5.105E+02
phi0,1.604E+01,1.103E+02,2.985E+02,1.749E+01,8.851E+01,3.654E+02,1.924E+01,7.339E+01,4.291E+02,2.150E+01,6.119E+01,4.932E+02,2.485E+01,5.001E+01,5.596E+02
f1,1.772E+01,6.241E+01,5.427E+02,1.774E+01,6.237E+01,5.427E+02,1.783E+01,6.222E+01,5.428E+02,1.818E+01,6.160E+01,5.428E+02,1.977E+01,5.890E+01,5.431E+02
f2,2.388E+01,5.270E+01,5.436E+02,2.388E+01,5.269E+01,5.436E+02,2.391E+01,5.265E+01,5.436E+02,2.409E+01,5.241E+01,5.436E+02,2.506E+01,5.108E+01,5.437E+02
f3,2.253E+01,5.462E+01,5.435E+02,2.264E+01,5.446E+01,5.435E+02,2.291E+01,5.407E+01,5.435E+02,2.360E+01,5.309E+01,5.436E+02,2.554E+01,5.044E+01,5.438E+02
f12,2.388E+01,5.271E+01,5.436E+02,2.388E+01,5.271E+01,5.436E+02,2.389E+01,5.269E+01,5.436E+02,2.393E+01,5.255E+01,5.437E+02,2.425E+01,5.162E+01,5.444E+02
f13,2.384E+01,5.284E+01,5.435E+02,2.386E+01,5.278E+01,5.436E+02,2.392E+01,5.259E+01,5.437E+02,2.415E+01,5.188E+01,5.442E+02,2.508E+01,4.929E+01,5.461E+02
f23,2.229E+01,5.825E+01,5.392E+02,2.231E+01,5.817E+01,5.393E+02,2.238E+01,5.790E+01,5.395E+02,2.263E+01,5.693E+01,5.403E+02,2.366E+01,5.342E+01,5.431E+02
f123,2.109E+01,1.040E+02,2.981E+02,2.169E+01,8.135E+01,3.757E+02,2.248E+01,6.633E+01,4.508E+02,2.361E+01,5.473E+01,5.280E+02,2.545E+01,4.466E+01,6.094E+02
kb1,1.880E+01,1.406E+02,3.850E+02,1.952E+01,1.060E+02,4.426E+02,2.048E+01,8.316E+01,4.850E+02,2.187E+01,6.590E+01,5.185E+02,2.418E+01,5.136E+01,5.460E+02
kb2,1.992E+01,1.470E+02,3.985E+02,2.046E+01,1.097E+02,4.527E+02,2.120E+01,8.495E+01,4.915E+02,2.229E+01,6.646E+01,5.216E+02,2.413E+01,5.128E+01,5.458E+02
kb3,2.360E+01,5.258E+01,5.438E+02,9.342E+00,4.992E+01,5.499E+02,4.058E+00,4.964E+01,5.508E+02,2.192E+00,4.959E+01,5.509E+02,1.643E+00,4.959E+01,5.509E+02
ku1,2.418E+01,5.135E+01,5.460E+02,2.188E+01,6.586E+01,5.186E+02,2.049E+01,8.309E+01,4.851E+02,1.952E+01,1.059E+02,4.428E+02,1.881E+01,1.403E+02,3.854E+02
ku2,2.419E+01,5.095E+01,5.463E+02,2.232E+01,6.612E+01,5.222E+02,2.122E+01,8.457E+01,4.921E+02,2.047E+01,1.092E+02,4.534E+02,1.993E+01,1.464E+02,3.994E+02
ku3,1.241E+01,5.022E+01,5.490E+02,1.873E+01,5.123E+01,5.465E+02,2.789E+01,5.453E+01,5.406E+02,3.717E+01,6.777E+01,5.263E+02,4.136E+01,1.096E+02,4.892E+02
bcoop12,2.045E+01,1.292E+02,3.752E+02,2.102E+01,9.720E+01,4.373E+02,2.178E+01,7.639E+01,4.845E+02,2.289E+01,6.084E+01,5.230E+02,2.473E+01,4.795E+01,5.553E+02
bcoop23,1.988E+01,1.486E+02,3.960E+02,2.043E+01,1.101E+02,4.518E+02,2.119E+01,8.492E+01,4.915E+02,2.231E+01,6.615E+01,5.221E+02,2.423E+01,5.075E+01,5.466E+02
