,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,9.254E-02,4.584E+01,8.651E+02,1.183E-01,2.033E+01,1.541E+03,1.536E-01,9.982E+00,2.438E+03,2.055E-01,5.046E+00,3.652E+03,2.949E-01,2.480E+00,5.296E+03
gammam,3.159E-01,2.927E+00,1.373E+03,2.154E-01,6.082E+00,1.261E+03,1.579E-01,1.215E+01,1.114E+03,1.192E-01,2.460E+01,9.253E+02,9.135E-02,5.368E+01,6.815E+02
gammamRNA,2.961E-01,2.463E+00,5.314E+03,2.065E-01,4.995E+00,3.673E+03,1.545E-01,9.842E+00,2.460E+03,1.191E-01,1.994E+01,1.561E+03,9.326E-02,4.452E+01,8.842E+02
gammad,8.133E-02,4.011E+01,4.667E+03,8.130E-02,4.087E+01,3.976E+03,8.125E-02,4.259E+01,3.018E+03,8.114E-02,4.679E+01,1.958E+03,8.090E-02,5.908E+01,1.014E+03
alphaass,8.068E-02,8.411E+01,5.360E+02,9.339E-02,4.998E+01,7.047E+02,1.083E-01,3.204E+01,8.457E+02,1.260E-01,2.124E+01,9.676E+02,1.474E-01,1.432E+01,1.074E+03
alphadiss,3.176E-01,2.899E+00,1.374E+03,2.158E-01,6.060E+00,1.261E+03,1.578E-01,1.217E+01,1.114E+03,1.189E-01,2.479E+01,9.230E+02,9.088E-02,5.461E+01,6.759E+02
phi0,7.788E-02,1.035E+02,4.503E+02,8.254E-02,7.473E+01,5.909E+02,8.749E-02,5.736E+01,7.290E+02,9.277E-02,4.541E+01,8.712E+02,9.841E-02,3.665E+01,1.021E+03
f1,8.062E-02,8.434E+01,5.351E+02,8.062E-02,8.434E+01,5.351E+02,8.062E-02,8.434E+01,5.351E+02,8.063E-02,8.434E+01,5.351E+02,8.070E-02,8.433E+01,5.351E+02
f2,8.062E-02,8.434E+01,5.351E+02,8.062E-02,8.434E+01,5.351E+02,8.062E-02,8.434E+01,5.351E+02,8.062E-02,8.434E+01,5.351E+02,8.062E-02,8.434E+01,5.351E+02
f3,7.631E-02,8.494E+01,5.346E+02,7.854E-02,8.463E+01,5.349E+02,8.664E-02,8.359E+01,5.357E+02,1.242E-01,8.017E+01,5.386E+02,4.930E-01,6.884E+01,5.476E+02
f12,8.062E-02,8.434E+01,5.351E+02,8.062E-02,8.434E+01,5.351E+02,8.062E-02,8.434E+01,5.351E+02,8.062E-02,8.434E+01,5.351E+02,8.062E-02,8.434E+01,5.351E+02
f13,8.066E-02,7.931E+01,5.630E+02,8.106E-02,4.871E+01,8.272E+02,8.151E-02,3.260E+01,1.113E+03,8.205E-02,2.273E+01,1.435E+03,8.267E-02,1.624E+01,1.801E+03
f23,8.062E-02,8.435E+01,5.351E+02,8.062E-02,8.435E+01,5.351E+02,8.062E-02,8.434E+01,5.352E+02,8.062E-02,8.424E+01,5.357E+02,8.063E-02,8.357E+01,5.392E+02
