,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,7.157E-02,1.892E+01,2.637E+02,1.167E-01,1.128E+01,4.926E+02,1.910E-01,7.499E+00,8.248E+02,3.166E-01,5.146E+00,1.309E+03,5.490E-01,3.426E+00,2.009E+03
gammam,5.527E-01,3.464E+00,1.411E+03,3.172E-01,5.200E+00,1.067E+03,1.901E-01,7.580E+00,7.532E+02,1.152E-01,1.141E+01,4.873E+02,6.998E-02,1.913E+01,2.746E+02
gammamRNA,5.417E-01,3.461E+00,1.991E+03,3.128E-01,5.191E+00,1.296E+03,1.887E-01,7.570E+00,8.151E+02,1.153E-01,1.141E+01,4.858E+02,7.065E-02,1.923E+01,2.587E+02
gammad,1.184E-01,1.105E+01,5.347E+02,1.180E-01,1.135E+01,4.419E+02,1.173E-01,1.192E+01,3.361E+02,1.162E-01,1.309E+01,2.299E+02,1.142E-01,1.590E+01,1.342E+02
alphaass,1.096E-01,1.193E+01,4.639E+02,1.646E-01,8.471E+00,6.720E+02,2.485E-01,6.208E+00,9.136E+02,3.804E-01,4.560E+00,1.182E+03,6.085E-01,3.220E+00,1.465E+03
alphadiss,5.428E-01,3.511E+00,1.400E+03,3.121E-01,5.262E+00,1.056E+03,1.869E-01,7.677E+00,7.436E+02,1.132E-01,1.159E+01,4.791E+02,6.872E-02,1.958E+01,2.677E+02
phi0,7.059E-02,1.925E+01,2.583E+02,1.150E-01,1.143E+01,4.845E+02,1.880E-01,7.591E+00,8.123E+02,3.112E-01,5.211E+00,1.290E+03,5.377E-01,3.480E+00,1.981E+03
f1,1.155E-01,1.159E+01,5.000E+02,1.156E-01,1.158E+01,5.000E+02,1.159E-01,1.153E+01,5.000E+02,1.176E-01,1.126E+01,5.001E+02,1.279E-01,9.669E+00,5.002E+02
f2,1.183E-01,1.115E+01,5.001E+02,1.183E-01,1.115E+01,5.001E+02,1.183E-01,1.115E+01,5.001E+02,1.183E-01,1.115E+01,5.001E+02,1.183E-01,1.114E+01,5.001E+02
f3,1.170E-01,1.135E+01,5.000E+02,1.170E-01,1.134E+01,5.001E+02,1.174E-01,1.129E+01,5.001E+02,1.192E-01,1.099E+01,5.001E+02,1.301E-01,9.361E+00,5.002E+02
f12,1.183E-01,1.115E+01,5.001E+02,1.183E-01,1.115E+01,5.001E+02,1.183E-01,1.115E+01,5.001E+02,1.183E-01,1.114E+01,5.001E+02,1.183E-01,1.112E+01,5.002E+02
f13,1.175E-01,3.156E+01,4.622E+02,1.175E-01,3.148E+01,4.623E+02,1.175E-01,3.099E+01,4.630E+02,1.176E-01,2.777E+01,4.677E+02,1.182E-01,1.199E+01,4.975E+02
f23,1.183E-01,1.115E+01,5.001E+02,1.183E-01,1.115E+01,5.001E+02,1.183E-01,1.114E+01,5.001E+02,1.183E-01,1.114E+01,5.001E+02,1.183E-01,1.110E+01,5.002E+02
f123,1.182E-01,1.987E+01,1.003E+02,1.183E-01,1.622E+01,1.657E+02,1.183E-01,1.399E+01,2.507E+02,1.183E-01,1.239E+01,3.604E+02,1.183E-01,1.114E+01,5.007E+02
kb1,1.171E-01,6.070E+01,4.691E+02,1.175E-01,2.277E+01,4.945E+02,1.187E-01,9.001E+00,5.009E+02,1.234E-01,3.718E+00,5.026E+02,1.435E-01,1.596E+00,5.031E+02
kb2,1.183E-01,8.851E+00,5.452E+02,1.183E-01,4.126E+00,6.149E+02,1.184E-01,2.026E+00,6.292E+02,1.189E-01,9.938E-01,6.321E+02,1.214E-01,4.724E-01,6.328E+02
kb3,1.190E-01,4.300E+01,4.832E+02,1.184E-01,1.273E+01,4.995E+02,1.152E-01,4.699E+00,5.020E+02,1.011E-01,2.502E+00,5.024E+02,7.147E-02,1.977E+00,5.025E+02
ku1,1.436E-01,1.594E+00,5.031E+02,1.234E-01,3.720E+00,5.026E+02,1.187E-01,9.023E+00,5.009E+02,1.175E-01,2.288E+01,4.944E+02,1.171E-01,6.114E+01,4.688E+02
ku2,1.214E-01,4.732E-01,6.328E+02,1.189E-01,9.966E-01,6.321E+02,1.184E-01,2.034E+00,6.291E+02,1.183E-01,4.149E+00,6.147E+02,1.183E-01,8.922E+00,5.439E+02
ku3,1.054E-01,2.747E+00,5.024E+02,1.149E-01,4.560E+00,5.020E+02,1.180E-01,9.401E+00,5.007E+02,1.188E-01,2.236E+01,4.952E+02,1.190E-01,5.956E+01,4.718E+02
