,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.301E+00,3.467E+01,2.238E+02,1.514E+00,2.325E+01,3.261E+02,1.782E+00,1.662E+01,4.407E+02,2.143E+00,1.209E+01,5.732E+02,2.703E+00,8.590E+00,7.275E+02
gammam,2.639E+00,8.914E+00,6.855E+02,2.099E+00,1.251E+01,5.552E+02,1.745E+00,1.722E+01,4.363E+02,1.480E+00,2.417E+01,3.280E+02,1.269E+00,3.626E+01,2.270E+02
gammamRNA,2.649E+00,8.828E+00,7.154E+02,2.118E+00,1.232E+01,5.648E+02,1.769E+00,1.686E+01,4.352E+02,1.507E+00,2.351E+01,3.228E+02,1.298E+00,3.494E+01,2.221E+02
gammad,2.059E+00,1.249E+01,7.125E+02,2.050E+00,1.269E+01,6.535E+02,2.031E+00,1.315E+01,5.491E+02,1.989E+00,1.430E+01,3.982E+02,1.902E+00,1.768E+01,2.285E+02
alphaass,1.270E+00,3.620E+01,2.274E+02,1.483E+00,2.407E+01,3.291E+02,1.751E+00,1.711E+01,4.385E+02,2.110E+00,1.240E+01,5.586E+02,2.664E+00,8.797E+00,6.903E+02
alphadiss,2.653E+00,8.848E+00,6.882E+02,2.102E+00,1.248E+01,5.562E+02,1.743E+00,1.725E+01,4.358E+02,1.476E+00,2.433E+01,3.261E+02,1.263E+00,3.681E+01,2.239E+02
phi0,1.291E+00,3.554E+01,2.185E+02,1.498E+00,2.382E+01,3.189E+02,1.758E+00,1.706E+01,4.308E+02,2.102E+00,1.247E+01,5.596E+02,2.624E+00,8.949E+00,7.094E+02
f1,2.027E+00,1.323E+01,5.335E+02,2.027E+00,1.323E+01,5.335E+02,2.028E+00,1.323E+01,5.335E+02,2.033E+00,1.320E+01,5.335E+02,2.067E+00,1.301E+01,5.337E+02
f2,2.014E+00,1.331E+01,5.334E+02,2.029E+00,1.323E+01,5.335E+02,2.066E+00,1.302E+01,5.337E+02,2.169E+00,1.248E+01,5.342E+02,2.489E+00,1.105E+01,5.353E+02
f3,2.018E+00,1.329E+01,5.335E+02,2.019E+00,1.328E+01,5.335E+02,2.025E+00,1.325E+01,5.335E+02,2.058E+00,1.306E+01,5.337E+02,2.236E+00,1.214E+01,5.344E+02
f12,1.985E+00,1.504E+01,4.772E+02,1.985E+00,1.504E+01,4.774E+02,1.986E+00,1.501E+01,4.781E+02,1.990E+00,1.483E+01,4.833E+02,2.016E+00,1.367E+01,5.188E+02
f13,2.027E+00,1.323E+01,5.335E+02,2.027E+00,1.323E+01,5.335E+02,2.027E+00,1.323E+01,5.335E+02,2.027E+00,1.323E+01,5.336E+02,2.028E+00,1.322E+01,5.340E+02
f23,1.835E+00,3.205E+01,2.377E+02,1.908E+00,2.037E+01,3.633E+02,2.010E+00,1.392E+01,5.108E+02,2.162E+00,9.721E+00,6.890E+02,2.429E+00,6.683E+00,9.054E+02
f123,2.027E+00,1.323E+01,5.335E+02,2.027E+00,1.323E+01,5.335E+02,2.027E+00,1.323E+01,5.339E+02,2.027E+00,1.323E+01,5.362E+02,2.027E+00,1.322E+01,5.526E+02
kb1,1.988E+00,1.483E+01,5.179E+02,1.990E+00,1.475E+01,5.186E+02,1.997E+00,1.446E+01,5.215E+02,2.022E+00,1.345E+01,5.314E+02,2.128E+00,1.045E+01,5.620E+02
kb2,5.282E+00,4.464E+01,4.556E+02,4.487E+00,2.269E+01,5.085E+02,3.197E+00,1.551E+01,5.271E+02,1.931E+00,1.311E+01,5.339E+02,1.071E+00,1.230E+01,5.364E+02
kb3,1.731E+00,6.520E+01,3.639E+02,1.792E+00,3.649E+01,4.395E+02,1.881E+00,2.190E+01,4.925E+02,2.021E+00,1.345E+01,5.324E+02,2.283E+00,8.128E+00,5.632E+02
ku1,2.356E+00,7.304E+00,5.956E+02,2.165E+00,9.727E+00,5.697E+02,2.081E+00,1.155E+01,5.505E+02,2.039E+00,1.282E+01,5.377E+02,2.017E+00,1.364E+01,5.295E+02
ku2,5.938E-02,1.185E+01,5.379E+02,2.022E-01,1.188E+01,5.378E+02,6.824E-01,1.207E+01,5.371E+02,2.134E+00,1.338E+01,5.331E+02,4.582E+00,2.381E+01,5.057E+02
ku3,2.290E+00,8.043E+00,5.637E+02,2.024E+00,1.336E+01,5.328E+02,1.882E+00,2.182E+01,4.928E+02,1.792E+00,3.648E+01,4.395E+02,1.731E+00,6.544E+01,3.634E+02
bcoop12,2.021E+00,1.347E+01,5.311E+02,2.046E+00,1.261E+01,5.399E+02,2.091E+00,1.133E+01,5.532E+02,2.179E+00,9.531E+00,5.724E+02,2.374E+00,7.205E+00,5.978E+02
bcoop23,1.725E+00,6.557E+01,3.624E+02,1.788E+00,3.662E+01,4.386E+02,1.878E+00,2.193E+01,4.922E+02,2.022E+00,1.343E+01,5.324E+02,2.290E+00,8.084E+00,5.636E+02
bcoop13,2.027E+00,1.324E+01,5.188E+02,2.027E+00,1.325E+01,4.797E+02,2.027E+00,1.327E+01,4.070E+02,2.027E+00,1.335E+01,3.053E+02,2.025E+00,1.356E+01,2.000E+02
