,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.228E-01,5.798E+01,3.112E+02,1.335E-01,4.006E+01,4.212E+02,1.462E-01,2.940E+01,5.340E+02,1.615E-01,2.219E+01,6.543E+02,1.804E-01,1.698E+01,7.848E+02
gammam,4.211E-01,4.781E+00,1.022E+03,2.650E-01,8.937E+00,8.878E+02,1.926E-01,1.544E+01,7.406E+02,1.510E-01,2.656E+01,5.814E+02,1.239E-01,4.877E+01,4.079E+02
gammamRNA,4.183E-01,4.332E+00,1.628E+03,2.705E-01,7.973E+00,1.230E+03,1.998E-01,1.364E+01,9.031E+02,1.584E-01,2.334E+01,6.313E+02,1.311E-01,4.295E+01,3.985E+02
gammad,1.557E-01,1.822E+01,2.319E+03,1.556E-01,1.851E+01,2.025E+03,1.553E-01,1.923E+01,1.571E+03,1.548E-01,2.109E+01,1.027E+03,1.535E-01,2.682E+01,5.227E+02
alphaass,1.157E-01,6.532E+01,3.325E+02,1.282E-01,4.309E+01,4.417E+02,1.435E-01,3.040E+01,5.417E+02,1.629E-01,2.205E+01,6.365E+02,1.881E-01,1.617E+01,7.273E+02
alphadiss,4.172E-01,4.837E+00,1.020E+03,2.646E-01,8.961E+00,8.872E+02,1.929E-01,1.539E+01,7.416E+02,1.515E-01,2.631E+01,5.842E+02,1.245E-01,4.786E+01,4.129E+02
phi0,1.454E-01,2.994E+01,5.268E+02,1.747E-01,1.828E+01,7.473E+02,2.187E-01,1.145E+01,1.005E+03,2.925E-01,7.070E+00,1.309E+03,4.415E-01,4.050E+00,1.670E+03
f1,1.543E-01,2.534E+01,5.953E+02,1.586E-01,2.534E+01,5.953E+02,1.878E-01,2.533E+01,5.953E+02,3.544E-01,2.530E+01,5.953E+02,1.061E+00,2.504E+01,5.953E+02
f2,1.542E-01,2.534E+01,5.953E+02,1.606E-01,2.534E+01,5.953E+02,2.026E-01,2.533E+01,5.953E+02,4.286E-01,2.528E+01,5.953E+02,1.360E+00,2.489E+01,5.953E+02
f3,1.538E-01,2.534E+01,5.953E+02,1.538E-01,2.534E+01,5.953E+02,1.538E-01,2.534E+01,5.953E+02,1.539E-01,2.534E+01,5.953E+02,1.544E-01,2.534E+01,5.953E+02
f12,9.219E-02,2.855E+01,5.928E+02,9.710E-02,2.812E+01,5.932E+02,1.100E-01,2.721E+01,5.939E+02,1.564E-01,2.526E+01,5.954E+02,4.874E-01,2.093E+01,5.985E+02
f13,1.538E-01,2.534E+01,5.953E+02,1.538E-01,2.534E+01,5.953E+02,1.538E-01,2.534E+01,5.953E+02,1.541E-01,2.533E+01,5.953E+02,1.559E-01,2.528E+01,5.954E+02
f23,1.524E-01,2.538E+01,5.953E+02,1.524E-01,2.538E+01,5.953E+02,1.525E-01,2.538E+01,5.953E+02,1.526E-01,2.538E+01,5.953E+02,1.536E-01,2.535E+01,5.953E+02
f123,1.532E-01,2.883E+01,5.397E+02,1.583E-01,1.270E+01,9.757E+02,1.662E-01,6.090E+00,1.566E+03,1.796E-01,2.944E+00,2.377E+03,2.071E-01,1.348E+00,3.488E+03
kb1,4.805E-01,2.413E+01,5.963E+02,2.614E-01,2.519E+01,5.954E+02,1.512E-01,2.534E+01,5.953E+02,1.016E-01,2.536E+01,5.953E+02,8.492E-02,2.537E+01,5.953E+02
kb2,8.452E-01,5.267E+01,5.555E+02,7.698E-01,3.148E+01,5.878E+02,5.955E-01,2.661E+01,5.939E+02,3.915E-01,2.558E+01,5.950E+02,2.417E-01,2.538E+01,5.953E+02
kb3,1.509E-01,4.453E+01,5.087E+02,1.559E-01,1.843E+01,6.374E+02,1.637E-01,8.255E+00,7.233E+02,1.772E-01,3.732E+00,7.837E+02,2.052E-01,1.598E+00,8.271E+02
ku1,1.833E-01,2.531E+01,5.953E+02,2.641E-01,2.518E+01,5.954E+02,3.895E-01,2.472E+01,5.958E+02,5.808E-01,2.314E+01,5.971E+02,8.853E-01,1.766E+01,6.014E+02
ku2,8.450E-02,2.533E+01,5.953E+02,9.910E-02,2.533E+01,5.953E+02,1.443E-01,2.534E+01,5.953E+02,2.447E-01,2.538E+01,5.953E+02,4.291E-01,2.568E+01,5.949E+02
ku3,2.063E-01,1.561E+00,8.281E+02,1.776E-01,3.660E+00,7.849E+02,1.640E-01,8.114E+00,7.249E+02,1.560E-01,1.813E+01,6.395E+02,1.510E-01,4.377E+01,5.115E+02
bcoop12,5.181E-01,2.292E+01,5.969E+02,4.236E-01,2.445E+01,5.959E+02,3.310E-01,2.502E+01,5.955E+02,2.528E-01,2.523E+01,5.954E+02,1.929E-01,2.531E+01,5.953E+02
bcoop23,1.509E-01,4.496E+01,5.071E+02,1.559E-01,1.852E+01,6.368E+02,1.637E-01,8.271E+00,7.231E+02,1.772E-01,3.728E+00,7.838E+02,2.054E-01,1.591E+00,8.273E+02
bcoop13,1.512E-01,4.393E+01,5.109E+02,1.559E-01,1.801E+01,6.403E+02,1.633E-01,7.996E+00,7.263E+02,1.761E-01,3.584E+00,7.866E+02,2.026E-01,1.524E+00,8.297E+02
bcoop123,1.512E-01,4.369E+01,5.118E+02,1.560E-01,1.783E+01,6.416E+02,1.635E-01,7.877E+00,7.276E+02,1.765E-01,3.510E+00,7.878E+02,2.040E-01,1.479E+00,8.309E+02
ucoop12,1.027E-01,2.536E+01,5.953E+02,1.198E-01,2.535E+01,5.953E+02,1.479E-01,2.534E+01,5.953E+02,1.898E-01,2.532E+01,5.953E+02,2.487E-01,2.524E+01,5.954E+02
ucoop23,2.051E-01,1.603E+00,8.270E+02,1.772E-01,3.741E+00,7.836E+02,1.637E-01,8.271E+00,7.231E+02,1.559E-01,1.846E+01,6.372E+02,1.509E-01,4.459E+01,5.085E+02
ucoop13,1.596E-01,1.138E+01,6.923E+02,1.562E-01,1.731E+01,6.452E+02,1.535E-01,2.679E+01,5.875E+02,1.513E-01,4.291E+01,5.148E+02,1.495E-01,7.408E+01,4.174E+02
ucoop123,2.033E-01,1.502E+00,8.303E+02,1.763E-01,3.548E+00,7.872E+02,1.634E-01,7.937E+00,7.270E+02,1.559E-01,1.792E+01,6.409E+02,1.512E-01,4.379E+01,5.115E+02
