,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.940E-01,4.918E+01,3.379E+02,5.050E-01,3.128E+01,4.971E+02,6.618E-01,2.099E+01,6.773E+02,9.004E-01,1.408E+01,8.884E+02,1.322E+00,8.955E+00,1.139E+03
gammam,1.364E+00,8.673E+00,1.129E+03,9.161E-01,1.381E+01,8.884E+02,6.683E-01,2.072E+01,6.814E+02,5.071E-01,3.102E+01,5.023E+02,3.939E-01,4.893E+01,3.425E+02
gammamRNA,1.321E+00,8.965E+00,1.138E+03,9.031E-01,1.403E+01,8.905E+02,6.656E-01,2.082E+01,6.812E+02,5.090E-01,3.088E+01,5.023E+02,3.980E-01,4.813E+01,3.444E+02
gammad,5.949E-01,2.416E+01,6.300E+02,5.939E-01,2.453E+01,5.954E+02,5.918E-01,2.535E+01,5.311E+02,5.873E-01,2.732E+01,4.258E+02,5.780E-01,3.283E+01,2.813E+02
alphaass,5.904E-01,2.465E+01,6.003E+02,7.188E-01,1.879E+01,7.294E+02,8.935E-01,1.424E+01,8.722E+02,1.149E+00,1.055E+01,1.031E+03,1.584E+00,7.346E+00,1.206E+03
alphadiss,1.327E+00,8.943E+00,1.114E+03,8.957E-01,1.420E+01,8.738E+02,6.541E-01,2.134E+01,6.674E+02,4.964E-01,3.210E+01,4.887E+02,3.854E-01,5.127E+01,3.287E+02
phi0,3.906E-01,5.011E+01,3.323E+02,5.008E-01,3.170E+01,4.916E+02,6.564E-01,2.122E+01,6.717E+02,8.929E-01,1.423E+01,8.827E+02,1.309E+00,9.052E+00,1.133E+03
f1,5.942E-01,2.443E+01,6.045E+02,5.942E-01,2.443E+01,6.045E+02,5.942E-01,2.443E+01,6.045E+02,5.942E-01,2.443E+01,6.045E+02,5.942E-01,2.443E+01,6.045E+02
f2,5.942E-01,2.443E+01,6.045E+02,5.942E-01,2.443E+01,6.045E+02,5.942E-01,2.443E+01,6.045E+02,5.942E-01,2.443E+01,6.045E+02,5.943E-01,2.443E+01,6.045E+02
f3,1.125E-02,2.461E+01,6.045E+02,1.777E-02,2.460E+01,6.045E+02,1.570E-01,2.454E+01,6.045E+02,9.125E-01,2.431E+01,6.045E+02,2.844E+00,2.327E+01,6.045E+02
f12,5.942E-01,2.443E+01,6.045E+02,5.942E-01,2.443E+01,6.045E+02,5.942E-01,2.443E+01,6.045E+02,5.942E-01,2.443E+01,6.045E+02,5.942E-01,2.443E+01,6.045E+02
f13,2.182E-01,3.531E+01,5.943E+02,2.183E-01,3.530E+01,5.943E+02,2.192E-01,3.524E+01,5.943E+02,2.254E-01,3.481E+01,5.948E+02,2.753E-01,3.202E+01,5.975E+02
f23,5.677E-01,2.479E+01,6.042E+02,5.824E-01,2.458E+01,6.043E+02,6.210E-01,2.408E+01,6.048E+02,7.335E-01,2.284E+01,6.058E+02,1.165E+00,1.964E+01,6.084E+02
f123,5.811E-01,3.420E+01,4.489E+02,6.081E-01,1.856E+01,7.647E+02,6.468E-01,1.084E+01,1.186E+03,7.072E-01,6.412E+00,1.757E+03,8.194E-01,3.660E+00,2.536E+03
kb1,3.878E-01,8.559E+01,4.216E+02,4.450E-01,5.004E+01,5.119E+02,5.343E-01,3.063E+01,5.787E+02,6.894E-01,1.858E+01,6.316E+02,1.015E+00,1.046E+01,6.749E+02
kb2,2.387E-01,3.013E+01,5.998E+02,7.139E-02,3.321E+01,5.972E+02,2.513E-02,3.375E+01,5.967E+02,9.604E-03,3.385E+01,5.966E+02,4.109E-03,3.386E+01,5.966E+02
kb3,2.197E+00,2.452E+01,6.045E+02,1.205E+00,2.444E+01,6.045E+02,7.679E-01,2.443E+01,6.045E+02,6.272E-01,2.443E+01,6.045E+02,5.985E-01,2.443E+01,6.045E+02
ku1,1.049E+00,1.004E+01,6.774E+02,6.990E-01,1.814E+01,6.338E+02,5.374E-01,3.024E+01,5.802E+02,4.456E-01,4.983E+01,5.126E+02,3.873E-01,8.608E+01,4.205E+02
ku2,4.174E-02,3.359E+01,5.968E+02,7.107E-02,3.321E+01,5.972E+02,1.252E-01,3.231E+01,5.979E+02,2.373E-01,3.016E+01,5.998E+02,5.590E-01,2.488E+01,6.041E+02
ku3,5.965E-01,2.443E+01,6.045E+02,6.151E-01,2.443E+01,6.045E+02,7.142E-01,2.443E+01,6.045E+02,1.059E+00,2.443E+01,6.045E+02,1.884E+00,2.448E+01,6.045E+02
bcoop12,5.585E-01,6.268E+01,4.674E+02,5.827E-01,3.106E+01,5.740E+02,6.185E-01,1.634E+01,6.492E+02,6.765E-01,8.642E+00,7.056E+02,7.892E-01,4.368E+00,7.490E+02
bcoop23,2.146E+00,1.454E+01,6.114E+02,1.310E+00,1.830E+01,6.090E+02,9.129E-01,2.112E+01,6.070E+02,6.851E-01,2.335E+01,6.053E+02,5.390E-01,2.515E+01,6.039E+02
bcoop13,3.896E-01,8.368E+01,4.257E+02,4.475E-01,4.913E+01,5.147E+02,5.383E-01,3.012E+01,5.807E+02,6.965E-01,1.826E+01,6.332E+02,1.032E+00,1.025E+01,6.762E+02
bcoop123,5.587E-01,6.213E+01,4.689E+02,5.829E-01,3.090E+01,5.747E+02,6.187E-01,1.630E+01,6.494E+02,6.766E-01,8.637E+00,7.056E+02,7.888E-01,4.376E+00,7.489E+02
ucoop12,7.881E-01,4.389E+00,7.488E+02,6.757E-01,8.704E+00,7.050E+02,6.178E-01,1.651E+01,6.482E+02,5.821E-01,3.147E+01,5.722E+02,5.580E-01,6.389E+01,4.642E+02
ucoop23,6.032E-01,2.431E+01,6.046E+02,7.596E-01,2.255E+01,6.059E+02,9.996E-01,2.041E+01,6.075E+02,1.408E+00,1.774E+01,6.094E+02,2.231E+00,1.425E+01,6.115E+02
ucoop13,1.021E+00,1.039E+01,6.753E+02,6.925E-01,1.843E+01,6.323E+02,5.365E-01,3.036E+01,5.798E+02,4.466E-01,4.947E+01,5.136E+02,3.890E-01,8.423E+01,4.245E+02
ucoop123,7.852E-01,4.446E+00,7.481E+02,6.749E-01,8.759E+00,7.045E+02,6.177E-01,1.652E+01,6.480E+02,5.823E-01,3.134E+01,5.728E+02,5.583E-01,6.319E+01,4.660E+02
