,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.130E+00,6.643E+01,4.425E+02,1.298E+00,4.043E+01,6.187E+02,1.521E+00,2.634E+01,7.950E+02,1.840E+00,1.740E+01,9.791E+02,2.373E+00,1.110E+01,1.175E+03
gammam,2.575E+00,1.464E+01,6.761E+02,1.847E+00,2.404E+01,6.276E+02,1.438E+00,3.715E+01,5.701E+02,1.163E+00,5.708E+01,5.001E+02,9.632E-01,9.160E+01,4.094E+02
gammamRNA,2.406E+00,1.086E+01,1.184E+03,1.857E+00,1.709E+01,9.872E+02,1.532E+00,2.589E+01,8.025E+02,1.306E+00,3.968E+01,6.259E+02,1.136E+00,6.492E+01,4.499E+02
gammad,1.602E+00,9.244E+00,1.918E+04,1.581E+00,9.654E+00,1.294E+04,1.538E+00,1.060E+01,7.635E+03,1.459E+00,1.300E+01,3.896E+03,1.327E+00,2.086E+01,1.597E+03
alphaass,9.649E-01,9.115E+01,4.104E+02,1.161E+00,5.734E+01,4.993E+02,1.428E+00,3.762E+01,5.682E+02,1.822E+00,2.457E+01,6.250E+02,2.505E+00,1.520E+01,6.731E+02
alphadiss,2.551E+00,1.483E+01,6.751E+02,1.852E+00,2.394E+01,6.281E+02,1.446E+00,3.677E+01,5.716E+02,1.170E+00,5.640E+01,5.022E+02,9.668E-01,9.061E+01,4.116E+02
phi0,1.132E+00,6.586E+01,4.453E+02,1.296E+00,4.059E+01,6.171E+02,1.512E+00,2.671E+01,7.889E+02,1.817E+00,1.783E+01,9.681E+02,2.314E+00,1.156E+01,1.158E+03
f1,6.861E-01,6.573E+01,4.995E+02,7.016E-01,6.522E+01,4.999E+02,7.447E-01,6.388E+01,5.009E+02,8.796E-01,6.035E+01,5.035E+02,1.472E+00,5.094E+01,5.102E+02
f2,1.183E+00,5.473E+01,5.076E+02,1.183E+00,5.473E+01,5.076E+02,1.184E+00,5.471E+01,5.076E+02,1.191E+00,5.460E+01,5.077E+02,1.243E+00,5.384E+01,5.082E+02
f3,1.186E+00,5.468E+01,5.076E+02,1.186E+00,5.468E+01,5.076E+02,1.186E+00,5.468E+01,5.076E+02,1.188E+00,5.465E+01,5.077E+02,1.197E+00,5.451E+01,5.078E+02
f12,1.186E+00,5.469E+01,5.076E+02,1.186E+00,5.461E+01,5.081E+02,1.187E+00,5.407E+01,5.116E+02,1.192E+00,5.066E+01,5.355E+02,1.231E+00,3.453E+01,6.908E+02
f13,1.186E+00,5.466E+01,5.078E+02,1.249E+00,3.008E+01,7.529E+02,1.335E+00,1.810E+01,1.011E+03,1.464E+00,1.121E+01,1.292E+03,1.691E+00,6.833E+00,1.604E+03
f23,1.186E+00,5.467E+01,5.076E+02,1.186E+00,5.467E+01,5.076E+02,1.186E+00,5.467E+01,5.076E+02,1.186E+00,5.467E+01,5.077E+02,1.186E+00,5.466E+01,5.077E+02
f123,1.186E+00,5.467E+01,5.076E+02,1.186E+00,5.467E+01,5.076E+02,1.186E+00,5.467E+01,5.077E+02,1.186E+00,5.467E+01,5.081E+02,1.186E+00,5.463E+01,5.105E+02
kb1,7.026E+00,7.166E+01,4.716E+02,3.293E+00,5.769E+01,5.009E+02,1.488E+00,5.495E+01,5.070E+02,7.460E-01,5.437E+01,5.083E+02,4.634E-01,5.425E+01,5.086E+02
kb2,1.185E+00,5.147E+01,6.822E+02,1.185E+00,5.236E+01,6.222E+02,1.186E+00,5.400E+01,5.363E+02,1.187E+00,5.723E+01,4.237E+02,1.189E+00,6.467E+01,2.908E+02
kb3,1.183E+00,5.669E+01,4.978E+02,1.247E+00,3.077E+01,6.679E+02,1.337E+00,1.819E+01,8.139E+02,1.474E+00,1.105E+01,9.439E+02,1.723E+00,6.570E+00,1.061E+03
ku1,6.473E-01,5.432E+01,5.084E+02,1.109E+00,5.461E+01,5.078E+02,2.117E+00,5.569E+01,5.054E+02,4.188E+00,5.980E+01,4.963E+02,7.747E+00,7.678E+01,4.614E+02
ku2,1.186E+00,5.516E+01,4.892E+02,1.185E+00,5.141E+01,6.869E+02,1.184E+00,5.057E+01,7.566E+02,1.184E+00,5.036E+01,7.762E+02,1.184E+00,5.031E+01,7.814E+02
ku3,1.681E+00,7.026E+00,1.048E+03,1.456E+00,1.166E+01,9.307E+02,1.327E+00,1.905E+01,8.012E+02,1.242E+00,3.210E+01,6.560E+02,1.180E+00,5.919E+01,4.861E+02
bcoop12,1.186E+00,5.358E+01,5.565E+02,1.186E+00,5.511E+01,4.906E+02,1.186E+00,5.753E+01,4.144E+02,1.186E+00,6.165E+01,3.301E+02,1.185E+00,6.984E+01,2.401E+02
bcoop23,1.186E+00,5.467E+01,5.097E+02,1.186E+00,5.467E+01,5.081E+02,1.186E+00,5.469E+01,5.038E+02,1.186E+00,5.472E+01,4.927E+02,1.186E+00,5.483E+01,4.661E+02
bcoop13,1.182E+00,5.767E+01,4.931E+02,1.246E+00,3.115E+01,6.644E+02,1.335E+00,1.838E+01,8.111E+02,1.471E+00,1.116E+01,9.417E+02,1.717E+00,6.630E+00,1.060E+03
bcoop123,1.186E+00,5.467E+01,5.104E+02,1.186E+00,5.467E+01,5.100E+02,1.186E+00,5.467E+01,5.091E+02,1.186E+00,5.468E+01,5.065E+02,1.186E+00,5.470E+01,4.996E+02
ucoop12,1.185E+00,6.201E+01,3.245E+02,1.186E+00,5.531E+01,4.832E+02,1.186E+00,5.270E+01,6.040E+02,1.187E+00,5.151E+01,6.828E+02,1.187E+00,5.094E+01,7.291E+02
ucoop23,1.186E+00,5.481E+01,4.710E+02,1.186E+00,5.472E+01,4.948E+02,1.186E+00,5.468E+01,5.046E+02,1.186E+00,5.467E+01,5.084E+02,1.186E+00,5.467E+01,5.098E+02
ucoop13,1.705E+00,6.752E+00,1.056E+03,1.467E+00,1.128E+01,9.389E+02,1.334E+00,1.849E+01,8.095E+02,1.246E+00,3.117E+01,6.642E+02,1.182E+00,5.730E+01,4.949E+02
ucoop123,1.186E+00,5.537E+01,3.616E+02,1.186E+00,5.492E+01,4.362E+02,1.186E+00,5.476E+01,4.787E+02,1.186E+00,5.470E+01,4.980E+02,1.186E+00,5.468E+01,5.059E+02
