,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.952E+00,6.221E+01,2.291E+02,2.282E+00,4.338E+01,2.986E+02,2.705E+00,3.135E+01,3.697E+02,3.285E+00,2.261E+01,4.470E+02,4.206E+00,1.567E+01,5.338E+02
gammam,4.138E+00,1.610E+01,5.212E+02,3.176E+00,2.352E+01,4.514E+02,2.575E+00,3.292E+01,3.825E+02,2.139E+00,4.589E+01,3.141E+02,1.801E+00,6.626E+01,2.430E+02
gammamRNA,4.146E+00,1.599E+01,5.292E+02,3.258E+00,2.291E+01,4.438E+02,2.691E+00,3.165E+01,3.675E+02,2.275E+00,4.366E+01,2.973E+02,1.949E+00,6.243E+01,2.285E+02
gammad,3.811E+00,1.818E+01,4.890E+02,3.697E+00,2.004E+01,4.161E+02,3.556E+00,2.303E+01,3.432E+02,3.387E+00,2.822E+01,2.710E+02,3.190E+00,3.880E+01,1.976E+02
alphaass,1.810E+00,6.541E+01,2.454E+02,2.149E+00,4.550E+01,3.159E+02,2.584E+00,3.272E+01,3.838E+02,3.185E+00,2.343E+01,4.522E+02,4.145E+00,1.606E+01,5.216E+02
alphadiss,4.152E+00,1.602E+01,5.219E+02,3.199E+00,2.327E+01,4.536E+02,2.601E+00,3.236E+01,3.861E+02,2.167E+00,4.477E+01,3.191E+02,1.829E+00,6.380E+01,2.500E+02
phi0,1.975E+00,6.026E+01,2.348E+02,2.311E+00,4.227E+01,3.041E+02,2.742E+00,3.059E+01,3.753E+02,3.338E+00,2.204E+01,4.532E+02,4.301E+00,1.520E+01,5.406E+02
f1,3.200E+00,2.034E+01,5.026E+02,3.200E+00,2.034E+01,5.026E+02,3.202E+00,2.033E+01,5.026E+02,3.214E+00,2.028E+01,5.026E+02,3.298E+00,1.992E+01,5.027E+02
f2,3.720E+00,1.828E+01,5.030E+02,3.763E+00,1.813E+01,5.031E+02,3.860E+00,1.780E+01,5.031E+02,4.086E+00,1.707E+01,5.033E+02,4.693E+00,1.537E+01,5.036E+02
f3,3.824E+00,1.792E+01,5.031E+02,3.825E+00,1.792E+01,5.031E+02,3.826E+00,1.791E+01,5.031E+02,3.837E+00,1.787E+01,5.031E+02,3.915E+00,1.761E+01,5.032E+02
f12,2.845E+00,1.249E+02,2.704E+02,2.911E+00,9.295E+01,3.148E+02,3.011E+00,6.662E+01,3.593E+02,3.172E+00,4.447E+01,4.076E+02,3.462E+00,2.696E+01,4.620E+02
f13,3.831E+00,1.790E+01,5.031E+02,3.831E+00,1.790E+01,5.031E+02,3.831E+00,1.789E+01,5.031E+02,3.831E+00,1.789E+01,5.031E+02,3.832E+00,1.787E+01,5.032E+02
f23,3.545E+00,2.417E+01,4.732E+02,3.546E+00,2.414E+01,4.734E+02,3.551E+00,2.398E+01,4.740E+02,3.578E+00,2.321E+01,4.774E+02,3.729E+00,1.969E+01,4.938E+02
f123,3.792E+00,2.199E+01,1.868E+02,3.792E+00,2.194E+01,1.883E+02,3.794E+00,2.167E+01,1.981E+02,3.806E+00,2.019E+01,2.709E+02,3.884E+00,1.499E+01,1.245E+03
kb1,2.777E+00,1.088E+02,3.796E+02,2.897E+00,6.887E+01,4.298E+02,3.074E+00,4.450E+01,4.630E+02,3.359E+00,2.830E+01,4.868E+02,3.899E+00,1.704E+01,5.045E+02
kb2,2.903E+00,1.877E+01,5.030E+02,1.286E+00,2.010E+01,5.029E+02,6.068E-01,2.052E+01,5.028E+02,2.946E-01,2.066E+01,5.028E+02,1.458E-01,2.070E+01,5.028E+02
kb3,3.654E+00,2.249E+01,6.358E+02,3.720E+00,2.046E+01,5.611E+02,3.828E+00,1.795E+01,5.040E+02,4.018E+00,1.497E+01,4.611E+02,4.405E+00,1.154E+01,4.295E+02
ku1,3.915E+00,1.684E+01,5.048E+02,3.363E+00,2.813E+01,4.871E+02,3.075E+00,4.440E+01,4.631E+02,2.896E+00,6.895E+01,4.297E+02,2.776E+00,1.093E+02,3.789E+02
ku2,5.715E-01,2.054E+01,5.028E+02,9.016E-01,2.035E+01,5.028E+02,1.444E+00,1.999E+01,5.029E+02,2.373E+00,1.924E+01,5.030E+02,4.130E+00,1.760E+01,5.031E+02
ku3,3.903E+00,1.660E+01,4.823E+02,3.652E+00,2.257E+01,6.397E+02,3.574E+00,2.575E+01,9.357E+02,3.547E+00,2.714E+01,1.453E+03,3.538E+00,2.768E+01,2.311E+03
bcoop12,2.982E+00,1.077E+02,3.785E+02,3.086E+00,6.676E+01,4.307E+02,3.241E+00,4.237E+01,4.648E+02,3.493E+00,2.653E+01,4.889E+02,3.975E+00,1.582E+01,5.066E+02
bcoop23,3.539E+00,2.782E+01,2.981E+03,3.544E+00,2.750E+01,1.869E+03,3.560E+00,2.665E+01,1.182E+03,3.603E+00,2.458E+01,7.773E+02,3.732E+00,2.018E+01,5.532E+02
bcoop13,3.805E+00,1.989E+01,7.189E+02,3.818E+00,1.880E+01,5.616E+02,3.848E+00,1.688E+01,4.633E+02,3.918E+00,1.402E+01,4.064E+02,4.108E+00,1.045E+01,3.761E+02
bcoop123,3.796E+00,2.086E+01,1.766E+03,3.797E+00,2.069E+01,1.224E+03,3.801E+00,2.026E+01,8.434E+02,3.813E+00,1.921E+01,6.033E+02,3.846E+00,1.699E+01,4.668E+02
ucoop12,4.449E+00,1.174E+01,5.136E+02,3.968E+00,1.592E+01,5.065E+02,3.685E+00,2.075E+01,4.983E+02,3.493E+00,2.654E+01,4.889E+02,3.352E+00,3.356E+01,4.779E+02
ucoop23,4.316E+00,1.210E+01,4.336E+02,3.949E+00,1.588E+01,4.723E+02,3.775E+00,1.909E+01,5.268E+02,3.680E+00,2.168E+01,6.015E+02,3.625E+00,2.366E+01,7.019E+02
ucoop13,3.811E+00,1.940E+01,6.281E+02,3.801E+00,2.034E+01,8.848E+02,3.797E+00,2.072E+01,1.287E+03,3.796E+00,2.087E+01,1.849E+03,3.795E+00,2.092E+01,2.523E+03
ucoop123,3.884E+00,1.520E+01,4.241E+02,3.826E+00,1.822E+01,5.206E+02,3.806E+00,1.982E+01,7.013E+02,3.799E+00,2.051E+01,1.003E+03,3.796E+00,2.079E+01,1.460E+03
