,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.926E+00,8.499E+01,2.947E+02,4.561E+00,6.182E+01,3.753E+02,5.358E+00,4.674E+01,4.545E+02,6.426E+00,3.546E+01,5.373E+02,8.056E+00,2.613E+01,6.264E+02
gammam,8.013E+00,2.651E+01,6.081E+02,6.352E+00,3.603E+01,5.335E+02,5.263E+00,4.749E+01,4.600E+02,4.450E+00,6.273E+01,3.865E+02,3.804E+00,8.573E+01,3.090E+02
gammamRNA,8.087E+00,2.600E+01,6.277E+02,6.420E+00,3.551E+01,5.369E+02,5.336E+00,4.705E+01,4.525E+02,4.530E+00,6.261E+01,3.719E+02,3.891E+00,8.696E+01,2.894E+02
gammad,6.486E+00,3.477E+01,5.518E+02,6.356E+00,3.718E+01,4.891E+02,6.186E+00,4.099E+01,4.188E+02,5.968E+00,4.751E+01,3.418E+02,5.698E+00,6.044E+01,2.566E+02
alphaass,3.756E+00,8.831E+01,3.021E+02,4.402E+00,6.395E+01,3.815E+02,5.217E+00,4.815E+01,4.564E+02,6.308E+00,3.638E+01,5.310E+02,7.976E+00,2.667E+01,6.069E+02
alphadiss,8.022E+00,2.647E+01,6.085E+02,6.333E+00,3.618E+01,5.324E+02,5.232E+00,4.792E+01,4.576E+02,4.413E+00,6.367E+01,3.826E+02,3.763E+00,8.788E+01,3.032E+02
phi0,4.831E+00,5.566E+01,4.042E+02,5.441E+00,4.560E+01,4.617E+02,6.196E+00,3.739E+01,5.213E+02,7.189E+00,3.034E+01,5.839E+02,8.667E+00,2.384E+01,6.505E+02
f1,5.465E+00,4.034E+01,5.379E+02,5.498E+00,4.015E+01,5.380E+02,5.591E+00,3.961E+01,5.382E+02,5.858E+00,3.813E+01,5.387E+02,6.751E+00,3.393E+01,5.401E+02
f2,6.462E+00,3.518E+01,5.397E+02,6.475E+00,3.512E+01,5.397E+02,6.520E+00,3.492E+01,5.398E+02,6.687E+00,3.420E+01,5.400E+02,7.378E+00,3.151E+01,5.409E+02
f3,6.462E+00,3.518E+01,5.397E+02,6.466E+00,3.516E+01,5.397E+02,6.485E+00,3.508E+01,5.397E+02,6.580E+00,3.466E+01,5.399E+02,7.103E+00,3.253E+01,5.406E+02
f12,6.457E+00,3.530E+01,5.391E+02,6.460E+00,3.524E+01,5.394E+02,6.471E+00,3.498E+01,5.407E+02,6.522E+00,3.377E+01,5.469E+02,6.790E+00,2.881E+01,5.745E+02
f13,5.564E+00,1.034E+02,3.422E+02,5.782E+00,6.942E+01,4.168E+02,6.089E+00,4.797E+01,4.842E+02,6.552E+00,3.313E+01,5.503E+02,7.376E+00,2.221E+01,6.174E+02
f23,6.462E+00,3.518E+01,5.397E+02,6.462E+00,3.518E+01,5.397E+02,6.463E+00,3.517E+01,5.398E+02,6.466E+00,3.509E+01,5.402E+02,6.488E+00,3.456E+01,5.428E+02
f123,6.419E+00,4.371E+01,2.232E+02,6.419E+00,4.361E+01,2.247E+02,6.421E+00,4.300E+01,2.351E+02,6.436E+00,3.952E+01,3.188E+02,6.542E+00,2.808E+01,1.764E+03
kb1,7.215E+00,4.208E+01,5.311E+02,3.635E+00,2.508E+01,5.531E+02,1.486E+00,2.255E+01,5.569E+02,6.654E-01,2.213E+01,5.575E+02,3.872E-01,2.206E+01,5.577E+02
kb2,7.685E+00,2.529E+01,1.098E+04,7.679E+00,2.533E+01,6.711E+03,7.640E+00,2.555E+01,3.149E+03,7.415E+00,2.694E+01,1.306E+03,6.421E+00,3.566E+01,5.275E+02
kb3,5.619E+00,1.042E+02,3.909E+02,5.837E+00,6.776E+01,4.600E+02,6.143E+00,4.627E+01,5.100E+02,6.603E+00,3.194E+01,5.490E+02,7.420E+00,2.157E+01,5.804E+02
ku1,2.913E+00,2.397E+01,5.548E+02,4.299E+00,2.642E+01,5.513E+02,5.979E+00,3.228E+01,5.434E+02,7.533E+00,4.654E+01,5.255E+02,8.589E+00,8.341E+01,4.815E+02
ku2,4.840E+00,6.977E+01,2.586E+02,5.509E+00,5.022E+01,3.457E+02,6.096E+00,3.984E+01,4.480E+02,6.575E+00,3.395E+01,5.756E+02,6.938E+00,3.051E+01,7.380E+02
ku3,7.409E+00,2.165E+01,5.802E+02,6.603E+00,3.194E+01,5.490E+02,6.146E+00,4.611E+01,5.104E+02,5.842E+00,6.727E+01,4.611E+02,5.624E+00,1.028E+02,3.932E+02
