,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.168E-01,4.882E+01,8.071E+02,1.529E-01,2.253E+01,1.356E+03,2.021E-01,1.142E+01,2.014E+03,2.738E-01,5.935E+00,2.807E+03,3.966E-01,2.997E+00,3.758E+03
gammam,4.021E-01,3.314E+00,1.687E+03,2.764E-01,6.596E+00,1.507E+03,2.025E-01,1.273E+01,1.286E+03,1.519E-01,2.505E+01,1.022E+03,1.149E-01,5.361E+01,7.120E+02
gammamRNA,3.937E-01,3.033E+00,3.741E+03,2.729E-01,5.973E+00,2.799E+03,2.019E-01,1.144E+01,2.012E+03,1.531E-01,2.246E+01,1.358E+03,1.171E-01,4.835E+01,8.127E+02
gammad,1.035E-01,5.675E+01,1.113E+03,1.035E-01,5.952E+01,9.746E+02,1.034E-01,6.405E+01,8.149E+02,1.032E-01,7.206E+01,6.380E+02,1.030E-01,8.884E+01,4.472E+02
alphaass,9.840E-02,9.107E+01,5.109E+02,1.115E-01,5.873E+01,6.759E+02,1.263E-01,4.068E+01,8.236E+02,1.431E-01,2.915E+01,9.603E+02,1.623E-01,2.130E+01,1.088E+03
alphadiss,4.063E-01,3.258E+00,1.691E+03,2.778E-01,6.531E+00,1.510E+03,2.029E-01,1.267E+01,1.288E+03,1.519E-01,2.508E+01,1.022E+03,1.145E-01,5.406E+01,7.087E+02
phi0,1.163E-01,4.940E+01,8.002E+02,1.523E-01,2.279E+01,1.346E+03,2.010E-01,1.155E+01,2.001E+03,2.720E-01,6.016E+00,2.789E+03,3.926E-01,3.047E+00,3.735E+03
f1,1.036E-01,7.613E+01,5.761E+02,1.053E-01,7.593E+01,5.762E+02,1.118E-01,7.520E+01,5.768E+02,1.418E-01,7.260E+01,5.789E+02,4.147E-01,6.312E+01,5.861E+02
f2,9.978E-02,7.659E+01,5.757E+02,9.979E-02,7.659E+01,5.757E+02,9.989E-02,7.658E+01,5.757E+02,1.005E-01,7.650E+01,5.758E+02,1.050E-01,7.596E+01,5.762E+02
f3,1.015E-01,7.637E+01,5.759E+02,1.015E-01,7.637E+01,5.759E+02,1.016E-01,7.637E+01,5.759E+02,1.018E-01,7.635E+01,5.759E+02,1.031E-01,7.619E+01,5.760E+02
f12,1.027E-01,1.865E+02,2.633E+02,1.027E-01,1.646E+02,2.965E+02,1.028E-01,1.408E+02,3.422E+02,1.029E-01,1.143E+02,4.115E+02,1.031E-01,8.586E+01,5.232E+02
f13,1.029E-01,1.032E+02,4.489E+02,1.032E-01,7.128E+01,6.070E+02,1.035E-01,5.273E+01,7.635E+02,1.039E-01,4.029E+01,9.263E+02,1.043E-01,3.138E+01,1.099E+03
f23,1.032E-01,7.618E+01,5.760E+02,1.032E-01,7.618E+01,5.760E+02,1.032E-01,7.618E+01,5.760E+02,1.032E-01,7.617E+01,5.761E+02,1.032E-01,7.614E+01,5.763E+02
f123,1.032E-01,7.618E+01,5.761E+02,1.032E-01,7.617E+01,5.761E+02,1.032E-01,7.616E+01,5.767E+02,1.032E-01,7.607E+01,5.809E+02,1.032E-01,7.546E+01,6.105E+02
