,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.582E+00,6.947E+01,2.970E+02,7.220E+00,5.045E+01,4.045E+02,7.995E+00,3.899E+01,5.132E+02,8.998E+00,3.074E+01,6.284E+02,1.048E+01,2.398E+01,7.526E+02
gammam,1.197E+01,2.281E+01,6.397E+02,9.873E+00,2.818E+01,6.204E+02,8.029E+00,3.583E+01,5.885E+02,6.324E+00,4.851E+01,5.354E+02,4.769E+00,7.401E+01,4.445E+02
gammamRNA,1.037E+01,2.435E+01,7.452E+02,8.951E+00,3.104E+01,6.236E+02,7.975E+00,3.921E+01,5.106E+02,7.215E+00,5.055E+01,4.038E+02,6.588E+00,6.922E+01,2.981E+02
gammad,1.064E+01,2.249E+01,8.313E+02,9.319E+00,2.837E+01,6.827E+02,8.400E+00,3.566E+01,5.476E+02,7.675E+00,4.597E+01,4.229E+02,7.069E+00,6.346E+01,3.031E+02
alphaass,4.145E+00,9.628E+01,3.827E+02,4.966E+00,6.920E+01,4.599E+02,5.848E+00,5.405E+01,5.136E+02,6.784E+00,4.422E+01,5.529E+02,7.764E+00,3.731E+01,5.821E+02
alphadiss,1.218E+01,2.239E+01,6.410E+02,1.007E+01,2.757E+01,6.228E+02,8.174E+00,3.507E+01,5.917E+02,6.409E+00,4.765E+01,5.388E+02,4.795E+00,7.332E+01,4.467E+02
phi0,6.563E+00,7.035E+01,2.934E+02,7.189E+00,5.109E+01,3.997E+02,7.945E+00,3.954E+01,5.068E+02,8.916E+00,3.126E+01,6.201E+02,1.032E+01,2.451E+01,7.419E+02
f1,8.731E+00,3.236E+01,6.034E+02,8.731E+00,3.236E+01,6.034E+02,8.732E+00,3.236E+01,6.034E+02,8.733E+00,3.236E+01,6.034E+02,8.743E+00,3.234E+01,6.034E+02
f2,7.486E+00,3.447E+01,6.033E+02,7.544E+00,3.437E+01,6.033E+02,7.701E+00,3.409E+01,6.033E+02,8.138E+00,3.333E+01,6.033E+02,9.510E+00,3.116E+01,6.034E+02
f3,8.387E+00,3.292E+01,6.033E+02,8.427E+00,3.285E+01,6.033E+02,8.544E+00,3.266E+01,6.033E+02,8.902E+00,3.209E+01,6.034E+02,1.010E+01,3.029E+01,6.035E+02
f12,8.755E+00,3.234E+01,6.033E+02,8.755E+00,3.234E+01,6.033E+02,8.756E+00,3.234E+01,6.033E+02,8.759E+00,3.232E+01,6.034E+02,8.780E+00,3.219E+01,6.035E+02
f13,8.602E+00,3.326E+01,6.025E+02,8.603E+00,3.326E+01,6.025E+02,8.610E+00,3.321E+01,6.025E+02,8.655E+00,3.294E+01,6.028E+02,8.965E+00,3.115E+01,6.044E+02
f23,8.668E+00,3.286E+01,6.029E+02,8.696E+00,3.269E+01,6.030E+02,8.771E+00,3.224E+01,6.034E+02,8.981E+00,3.106E+01,6.045E+02,9.643E+00,2.788E+01,6.073E+02
f123,8.155E+00,6.347E+01,3.168E+02,8.391E+00,4.446E+01,4.477E+02,8.708E+00,3.347E+01,5.845E+02,9.167E+00,2.586E+01,7.335E+02,9.937E+00,1.991E+01,8.984E+02
kb1,8.462E+00,4.035E+01,5.449E+02,8.709E+00,3.337E+01,5.952E+02,9.030E+00,2.783E+01,6.403E+02,9.476E+00,2.322E+01,6.812E+02,1.018E+01,1.910E+01,7.183E+02
kb2,1.068E+01,4.881E+01,5.855E+02,6.759E+00,2.695E+01,6.093E+02,3.586E+00,2.374E+01,6.131E+02,2.314E+00,2.324E+01,6.137E+02,1.963E+00,2.316E+01,6.138E+02
kb3,8.945E+00,6.222E+01,5.765E+02,8.555E+00,2.394E+01,6.104E+02,6.849E+00,1.318E+01,6.194E+02,4.061E+00,1.120E+01,6.219E+02,2.386E+00,1.085E+01,6.226E+02
ku1,9.777E+00,2.114E+01,7.001E+02,9.016E+00,2.803E+01,6.387E+02,8.560E+00,3.716E+01,5.669E+02,8.246E+00,5.086E+01,4.816E+02,8.013E+00,7.545E+01,3.752E+02
ku2,5.441E+00,2.517E+01,6.113E+02,7.320E+00,2.802E+01,6.081E+02,9.321E+00,3.507E+01,6.004E+02,1.084E+01,5.202E+01,5.820E+02,1.169E+01,9.394E+01,5.350E+02
ku3,2.264E+00,1.083E+01,6.226E+02,3.867E+00,1.114E+01,6.220E+02,6.667E+00,1.291E+01,6.196E+02,8.522E+00,2.316E+01,6.111E+02,8.942E+00,6.099E+01,5.777E+02
bcoop12,8.060E+00,7.282E+01,3.827E+02,8.291E+00,4.927E+01,4.891E+02,8.606E+00,3.604E+01,5.747E+02,9.067E+00,2.718E+01,6.466E+02,9.853E+00,2.046E+01,7.082E+02
bcoop23,8.107E+00,8.083E+01,5.558E+02,8.245E+00,5.850E+01,5.782E+02,8.458E+00,4.276E+01,5.935E+02,8.806E+00,3.123E+01,6.044E+02,9.473E+00,2.232E+01,6.121E+02
bcoop13,8.019E+00,7.548E+01,3.751E+02,8.253E+00,5.063E+01,4.828E+02,8.571E+00,3.687E+01,5.690E+02,9.036E+00,2.772E+01,6.413E+02,9.824E+00,2.081E+01,7.032E+02
bcoop123,8.051E+00,7.448E+01,3.767E+02,8.278E+00,5.015E+01,4.841E+02,8.586E+00,3.664E+01,5.702E+02,9.033E+00,2.764E+01,6.426E+02,9.783E+00,2.086E+01,7.045E+02
ucoop12,9.792E+00,2.082E+01,7.049E+02,9.040E+00,2.755E+01,6.434E+02,8.592E+00,3.646E+01,5.716E+02,8.283E+00,4.979E+01,4.862E+02,8.056E+00,7.357E+01,3.800E+02
ucoop23,9.201E+00,2.496E+01,6.099E+02,8.569E+00,3.796E+01,5.981E+02,8.259E+00,5.700E+01,5.796E+02,8.083E+00,8.694E+01,5.496E+02,7.976E+00,1.393E+02,4.961E+02
ucoop13,9.774E+00,2.111E+01,7.005E+02,9.022E+00,2.791E+01,6.397E+02,8.570E+00,3.690E+01,5.688E+02,8.259E+00,5.029E+01,4.846E+02,8.028E+00,7.401E+01,3.802E+02
ucoop123,9.855E+00,2.045E+01,7.084E+02,9.076E+00,2.707E+01,6.476E+02,8.617E+00,3.575E+01,5.768E+02,8.302E+00,4.861E+01,4.928E+02,8.071E+00,7.111E+01,3.889E+02
