,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.528E+00,8.499E+01,3.632E+02,7.120E+00,6.163E+01,4.635E+02,7.853E+00,4.699E+01,5.576E+02,8.819E+00,3.637E+01,6.504E+02,1.026E+01,2.779E+01,7.438E+02
gammam,1.044E+01,3.218E+01,5.786E+02,8.401E+00,4.403E+01,5.422E+02,7.056E+00,5.878E+01,4.994E+02,6.042E+00,7.918E+01,4.476E+02,5.228E+00,1.113E+02,3.804E+02
gammamRNA,1.035E+01,2.740E+01,7.484E+02,8.831E+00,3.627E+01,6.514E+02,7.830E+00,4.732E+01,5.551E+02,7.077E+00,6.281E+01,4.572E+02,6.473E+00,8.836E+01,3.520E+02
gammad,1.027E+01,2.264E+01,1.047E+03,9.094E+00,2.889E+01,8.751E+02,8.282E+00,3.693E+01,7.121E+02,7.647E+00,4.876E+01,5.553E+02,7.120E+00,6.968E+01,3.989E+02
alphaass,5.187E+00,1.138E+02,3.760E+02,6.007E+00,8.016E+01,4.453E+02,7.029E+00,5.918E+01,4.983E+02,8.389E+00,4.413E+01,5.419E+02,1.046E+01,3.210E+01,5.788E+02
alphadiss,1.039E+01,3.240E+01,5.779E+02,8.350E+00,4.444E+01,5.409E+02,7.005E+00,5.954E+01,4.973E+02,5.991E+00,8.060E+01,4.443E+02,5.177E+00,1.144E+02,3.748E+02
phi0,6.547E+00,8.389E+01,3.669E+02,7.146E+00,6.093E+01,4.673E+02,7.890E+00,4.645E+01,5.618E+02,8.875E+00,3.591E+01,6.550E+02,1.036E+01,2.735E+01,7.489E+02
f1,6.322E+00,6.179E+01,5.096E+02,6.328E+00,6.173E+01,5.096E+02,6.359E+00,6.146E+01,5.098E+02,6.498E+00,6.025E+01,5.107E+02,7.208E+00,5.480E+01,5.148E+02
f2,7.320E+00,5.403E+01,5.153E+02,7.373E+00,5.368E+01,5.156E+02,7.511E+00,5.278E+01,5.162E+02,7.889E+00,5.047E+01,5.178E+02,9.086E+00,4.439E+01,5.219E+02
f3,7.500E+00,5.285E+01,5.162E+02,7.504E+00,5.283E+01,5.162E+02,7.523E+00,5.271E+01,5.163E+02,7.626E+00,5.206E+01,5.167E+02,8.242E+00,4.851E+01,5.192E+02
f12,7.506E+00,5.282E+01,5.162E+02,7.506E+00,5.279E+01,5.163E+02,7.510E+00,5.262E+01,5.175E+02,7.536E+00,5.147E+01,5.257E+02,7.728E+00,4.462E+01,5.804E+02
f13,7.283E+00,6.579E+01,4.390E+02,7.283E+00,6.578E+01,4.391E+02,7.284E+00,6.572E+01,4.394E+02,7.290E+00,6.526E+01,4.417E+02,7.332E+00,6.230E+01,4.574E+02
f23,7.018E+00,9.814E+01,3.185E+02,7.228E+00,7.024E+01,4.175E+02,7.477E+00,5.414E+01,5.071E+02,7.780E+00,4.309E+01,5.942E+02,8.161E+00,3.484E+01,6.810E+02
f123,7.506E+00,5.282E+01,5.162E+02,7.506E+00,5.282E+01,5.162E+02,7.506E+00,5.281E+01,5.162E+02,7.506E+00,5.281E+01,5.165E+02,7.506E+00,5.278E+01,5.185E+02
kb1,6.487E+00,5.662E+01,6.677E+02,6.491E+00,5.661E+01,6.669E+02,6.511E+00,5.653E+01,6.626E+02,6.623E+00,5.609E+01,6.400E+02,7.316E+00,5.349E+01,5.368E+02
kb2,8.327E+00,5.712E+01,5.044E+02,3.758E+00,4.227E+01,5.476E+02,1.449E+00,3.948E+01,5.569E+02,5.438E-01,3.891E+01,5.589E+02,2.073E-01,3.879E+01,5.593E+02
kb3,7.093E+00,8.328E+01,3.914E+02,7.423E+00,5.679E+01,4.958E+02,7.854E+00,4.130E+01,5.855E+02,8.461E+00,3.073E+01,6.665E+02,9.450E+00,2.266E+01,7.412E+02
ku1,1.184E+01,4.036E+01,3.304E+02,9.589E+00,4.616E+01,3.875E+02,8.464E+00,4.958E+01,4.408E+02,7.806E+00,5.177E+01,4.881E+02,7.392E+00,5.322E+01,5.283E+02
ku2,1.880E+00,3.986E+01,5.556E+02,3.171E+00,4.138E+01,5.505E+02,5.176E+00,4.509E+01,5.387E+02,7.866E+00,5.456E+01,5.114E+02,1.061E+01,8.043E+01,4.475E+02
ku3,9.504E+00,2.237E+01,7.441E+02,8.481E+00,3.049E+01,6.685E+02,7.861E+00,4.112E+01,5.867E+02,7.423E+00,5.675E+01,4.960E+02,7.090E+00,8.367E+01,3.902E+02
bcoop12,7.509E+00,5.220E+01,5.502E+02,7.504E+00,5.313E+01,5.005E+02,7.496E+00,5.477E+01,4.323E+02,7.484E+00,5.791E+01,3.456E+02,7.463E+00,6.491E+01,2.446E+02
bcoop23,7.264E+00,6.664E+01,4.513E+02,7.595E+00,4.919E+01,5.363E+02,8.027E+00,3.750E+01,6.128E+02,8.630E+00,2.888E+01,6.835E+02,9.601E+00,2.192E+01,7.498E+02
bcoop13,7.371E+00,5.949E+01,4.888E+02,7.445E+00,5.562E+01,5.044E+02,7.587E+00,4.954E+01,5.307E+02,7.881E+00,4.077E+01,5.731E+02,8.582E+00,2.949E+01,6.366E+02
bcoop123,7.506E+00,5.281E+01,5.185E+02,7.506E+00,5.282E+01,5.162E+02,7.506E+00,5.283E+01,5.103E+02,7.506E+00,5.286E+01,4.952E+02,7.506E+00,5.295E+01,4.608E+02
ucoop12,7.463E+00,6.474E+01,2.463E+02,7.484E+00,5.778E+01,3.486E+02,7.497E+00,5.467E+01,4.359E+02,7.505E+00,5.305E+01,5.042E+02,7.509E+00,5.215E+01,5.535E+02
ucoop23,9.350E+00,2.327E+01,7.365E+02,8.422E+00,3.126E+01,6.626E+02,7.839E+00,4.171E+01,5.830E+02,7.421E+00,5.687E+01,4.954E+02,7.099E+00,8.234E+01,3.940E+02
ucoop13,8.125E+00,3.579E+01,5.998E+02,7.572E+00,5.012E+01,5.281E+02,7.393E+00,5.826E+01,4.937E+02,7.327E+00,6.210E+01,4.788E+02,7.302E+00,6.373E+01,4.727E+02
ucoop123,7.506E+00,5.289E+01,4.839E+02,7.506E+00,5.284E+01,5.055E+02,7.506E+00,5.282E+01,5.144E+02,7.506E+00,5.281E+01,5.178E+02,7.506E+00,5.281E+01,5.191E+02
