,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.207E+01,1.627E+02,3.583E+02,3.382E+01,1.415E+02,4.013E+02,3.588E+01,1.249E+02,4.403E+02,3.839E+01,1.106E+02,4.773E+02,4.164E+01,9.737E+01,5.135E+02
gammam,4.567E+01,8.567E+01,5.449E+02,4.006E+01,1.032E+02,4.974E+02,3.639E+01,1.216E+02,4.487E+02,3.361E+01,1.435E+02,3.972E+02,3.137E+01,1.748E+02,3.371E+02
gammamRNA,4.685E+01,8.289E+01,5.520E+02,4.068E+01,1.008E+02,5.039E+02,3.681E+01,1.190E+02,4.550E+02,3.392E+01,1.405E+02,4.034E+02,3.161E+01,1.705E+02,3.443E+02
gammad,4.423E+01,8.906E+01,5.408E+02,4.412E+01,8.947E+01,5.381E+02,4.387E+01,9.048E+01,5.316E+02,4.329E+01,9.292E+01,5.162E+02,4.204E+01,9.898E+01,4.809E+02
alphaass,4.494E+01,8.752E+01,5.401E+02,4.608E+01,8.468E+01,5.474E+02,4.738E+01,8.172E+01,5.548E+02,4.890E+01,7.859E+01,5.621E+02,5.077E+01,7.514E+01,5.694E+02
alphadiss,4.556E+01,8.593E+01,5.442E+02,4.025E+01,1.025E+02,4.994E+02,3.671E+01,1.196E+02,4.538E+02,3.401E+01,1.396E+02,4.057E+02,3.182E+01,1.666E+02,3.515E+02
phi0,3.160E+01,1.707E+02,3.440E+02,3.384E+01,1.413E+02,4.016E+02,3.661E+01,1.202E+02,4.519E+02,4.027E+01,1.024E+02,4.996E+02,4.589E+01,8.514E+01,5.463E+02
f1,3.656E+01,1.035E+02,5.297E+02,3.660E+01,1.034E+02,5.298E+02,3.674E+01,1.031E+02,5.298E+02,3.731E+01,1.020E+02,5.301E+02,3.976E+01,9.739E+01,5.313E+02
f2,1.841E+01,1.604E+02,5.083E+02,1.898E+01,1.575E+02,5.096E+02,2.009E+01,1.522E+02,5.121E+02,2.242E+01,1.424E+02,5.163E+02,2.818E+01,1.234E+02,5.236E+02
f3,4.278E+01,9.215E+01,5.324E+02,4.278E+01,9.214E+01,5.324E+02,4.283E+01,9.207E+01,5.324E+02,4.307E+01,9.166E+01,5.325E+02,4.453E+01,8.930E+01,5.330E+02
f12,3.460E+01,1.481E+02,4.595E+02,3.484E+01,1.454E+02,4.630E+02,3.535E+01,1.399E+02,4.700E+02,3.650E+01,1.292E+02,4.837E+02,3.948E+01,1.091E+02,5.097E+02
f13,4.392E+01,9.029E+01,5.328E+02,4.392E+01,9.028E+01,5.328E+02,4.394E+01,9.020E+01,5.329E+02,4.408E+01,8.974E+01,5.334E+02,4.500E+01,8.688E+01,5.367E+02
f23,3.128E+01,2.120E+02,3.824E+02,3.275E+01,1.756E+02,4.253E+02,3.472E+01,1.468E+02,4.613E+02,3.756E+01,1.211E+02,4.943E+02,4.231E+01,9.607E+01,5.259E+02
f123,4.057E+01,1.372E+02,3.232E+02,4.156E+01,1.147E+02,4.002E+02,4.281E+01,9.922E+01,4.766E+02,4.446E+01,8.684E+01,5.571E+02,4.691E+01,7.572E+01,6.439E+02
