,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,5.333E+00,7.820E+01,4.119E+02,5.757E+00,5.305E+01,5.432E+02,6.297E+00,3.837E+01,6.668E+02,7.036E+00,2.834E+01,7.887E+02,8.222E+00,2.058E+01,9.112E+02
gammam,8.503E+00,2.811E+01,5.754E+02,6.904E+00,3.987E+01,5.422E+02,5.880E+00,5.504E+01,5.024E+02,5.123E+00,7.651E+01,4.531E+02,4.525E+00,1.108E+02,3.878E+02
gammamRNA,7.893E+00,2.218E+01,8.842E+02,6.876E+00,2.999E+01,7.659E+02,6.204E+00,4.025E+01,6.479E+02,5.701E+00,5.534E+01,5.279E+02,5.299E+00,8.142E+01,3.994E+02
gammad,7.761E+00,1.799E+01,1.232E+03,6.901E+00,2.370E+01,1.034E+03,6.324E+00,3.139E+01,8.434E+02,5.884E+00,4.319E+01,6.577E+02,5.525E+00,6.494E+01,4.700E+02
alphaass,4.512E+00,1.120E+02,3.858E+02,5.111E+00,7.697E+01,4.522E+02,5.870E+00,5.523E+01,5.019E+02,6.900E+00,3.992E+01,5.421E+02,8.512E+00,2.806E+01,5.755E+02
alphadiss,8.460E+00,2.832E+01,5.748E+02,6.872E+00,4.022E+01,5.412E+02,5.850E+00,5.565E+01,5.009E+02,5.095E+00,7.765E+01,4.507E+02,4.497E+00,1.133E+02,3.835E+02
phi0,5.289E+00,8.246E+01,3.955E+02,5.683E+00,5.610E+01,5.230E+02,6.175E+00,4.088E+01,6.418E+02,6.826E+00,3.054E+01,7.584E+02,7.796E+00,2.272E+01,8.753E+02
f1,3.116E+00,6.461E+01,4.836E+02,3.139E+00,6.460E+01,4.836E+02,3.260E+00,6.450E+01,4.836E+02,3.879E+00,6.404E+01,4.836E+02,7.087E+00,6.155E+01,4.839E+02
f2,5.548E+00,6.276E+01,4.838E+02,5.548E+00,6.276E+01,4.838E+02,5.549E+00,6.276E+01,4.838E+02,5.549E+00,6.276E+01,4.838E+02,5.556E+00,6.276E+01,4.838E+02
f3,3.691E+00,6.418E+01,4.836E+02,3.761E+00,6.412E+01,4.836E+02,4.027E+00,6.392E+01,4.837E+02,5.038E+00,6.316E+01,4.837E+02,8.914E+00,6.006E+01,4.840E+02
f12,5.549E+00,6.276E+01,4.838E+02,5.549E+00,6.276E+01,4.838E+02,5.549E+00,6.276E+01,4.838E+02,5.549E+00,6.276E+01,4.838E+02,5.550E+00,6.275E+01,4.838E+02
f13,4.997E+00,6.808E+01,4.799E+02,5.097E+00,6.704E+01,4.807E+02,5.315E+00,6.489E+01,4.822E+02,5.829E+00,6.042E+01,4.854E+02,7.289E+00,5.087E+01,4.919E+02
f23,5.549E+00,6.276E+01,4.838E+02,5.554E+00,6.271E+01,4.838E+02,5.579E+00,6.250E+01,4.840E+02,5.703E+00,6.144E+01,4.847E+02,6.389E+00,5.630E+01,4.883E+02
f123,5.458E+00,7.344E+01,4.311E+02,5.734E+00,4.887E+01,5.751E+02,6.093E+00,3.485E+01,7.121E+02,6.597E+00,2.549E+01,8.483E+02,7.417E+00,1.849E+01,9.861E+02
kb1,6.459E+00,7.840E+01,4.511E+02,5.357E+00,6.068E+01,4.883E+02,4.792E+00,5.590E+01,4.988E+02,4.582E+00,5.452E+01,5.019E+02,4.514E+00,5.411E+01,5.028E+02
kb2,5.454E+00,7.369E+01,4.377E+02,5.728E+00,4.937E+01,5.550E+02,6.086E+00,3.525E+01,6.575E+02,6.586E+00,2.578E+01,7.511E+02,7.396E+00,1.870E+01,8.383E+02
kb3,1.449E+01,5.987E+01,4.813E+02,7.600E+00,6.221E+01,4.832E+02,4.732E+00,6.296E+01,4.840E+02,3.506E+00,6.322E+01,4.842E+02,2.998E+00,6.331E+01,4.843E+02
ku1,4.534E+00,5.423E+01,5.025E+02,4.631E+00,5.482E+01,5.012E+02,4.894E+00,5.664E+01,4.972E+02,5.509E+00,6.230E+01,4.848E+02,6.572E+00,8.141E+01,4.450E+02
ku2,7.603E+00,1.760E+01,8.528E+02,6.674E+00,2.467E+01,7.637E+02,6.131E+00,3.406E+01,6.679E+02,5.752E+00,4.807E+01,5.630E+02,5.464E+00,7.229E+01,4.431E+02
ku3,2.810E+00,6.334E+01,4.843E+02,3.095E+00,6.329E+01,4.843E+02,3.939E+00,6.313E+01,4.841E+02,6.279E+00,6.258E+01,4.836E+02,1.275E+01,6.053E+01,4.818E+02
bcoop12,5.411E+00,8.020E+01,4.141E+02,5.687E+00,5.192E+01,5.398E+02,6.047E+00,3.637E+01,6.479E+02,6.554E+00,2.623E+01,7.460E+02,7.384E+00,1.880E+01,8.369E+02
bcoop23,5.377E+00,8.641E+01,3.937E+02,5.566E+00,6.115E+01,4.913E+02,5.791E+00,4.603E+01,5.762E+02,6.069E+00,3.570E+01,6.536E+02,6.427E+00,2.809E+01,7.259E+02
bcoop13,1.078E+01,9.330E+01,4.194E+02,7.603E+00,7.013E+01,4.668E+02,5.051E+00,6.144E+01,4.870E+02,3.283E+00,5.778E+01,4.960E+02,2.139E+00,5.616E+01,5.002E+02
bcoop123,5.394E+00,8.303E+01,4.046E+02,5.667E+00,5.321E+01,5.325E+02,6.022E+00,3.711E+01,6.417E+02,6.520E+00,2.672E+01,7.406E+02,7.325E+00,1.915E+01,8.322E+02
ucoop12,7.345E+00,1.903E+01,8.339E+02,6.536E+00,2.648E+01,7.432E+02,6.037E+00,3.666E+01,6.455E+02,5.681E+00,5.229E+01,5.377E+02,5.408E+00,8.074E+01,4.123E+02
ucoop23,7.581E+00,1.771E+01,8.513E+02,6.643E+00,2.505E+01,7.594E+02,6.097E+00,3.493E+01,6.602E+02,5.717E+00,5.001E+01,5.511E+02,5.430E+00,7.719E+01,4.247E+02
ucoop13,1.878E+00,5.587E+01,5.009E+02,2.950E+00,5.725E+01,4.974E+02,4.667E+00,6.051E+01,4.892E+02,7.248E+00,6.860E+01,4.702E+02,1.058E+01,9.108E+01,4.236E+02
ucoop123,7.250E+00,1.963E+01,8.260E+02,6.504E+00,2.695E+01,7.381E+02,6.029E+00,3.690E+01,6.435E+02,5.686E+00,5.199E+01,5.395E+02,5.420E+00,7.872E+01,4.193E+02
