,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,7.933E-01,7.216E+01,3.666E+02,1.067E+00,5.259E+01,5.346E+02,1.420E+00,4.103E+01,7.270E+02,1.870E+00,3.304E+01,9.548E+02,2.441E+00,2.701E+01,1.228E+03
gammam,6.394E+00,1.699E+01,8.724E+02,4.415E+00,2.209E+01,8.292E+02,2.823E+00,2.917E+01,7.608E+02,1.589E+00,4.056E+01,6.548E+02,7.696E-01,6.290E+01,4.949E+02
gammamRNA,4.502E+00,1.686E+01,2.080E+03,3.026E+00,2.297E+01,1.492E+03,2.056E+00,3.073E+01,1.046E+03,1.377E+00,4.209E+01,7.042E+02,9.011E-01,6.227E+01,4.361E+02
gammad,1.567E+00,2.751E+01,8.751E+03,1.549E+00,2.802E+01,6.137E+03,1.508E+00,2.929E+01,3.669E+03,1.418E+00,3.256E+01,1.878E+03,1.240E+00,4.217E+01,8.039E+02
alphaass,8.927E-01,5.710E+01,5.303E+02,1.548E+00,4.117E+01,6.495E+02,2.452E+00,3.167E+01,7.365E+02,3.578E+00,2.527E+01,7.989E+02,4.905E+00,2.058E+01,8.430E+02
alphadiss,3.375E+00,2.620E+01,7.898E+02,3.169E+00,2.723E+01,7.798E+02,2.650E+00,3.027E+01,7.500E+02,1.767E+00,3.818E+01,6.757E+02,8.717E-01,5.797E+01,5.247E+02
phi0,8.939E-01,6.281E+01,4.316E+02,1.366E+00,4.237E+01,6.985E+02,2.040E+00,3.091E+01,1.038E+03,3.002E+00,2.311E+01,1.482E+03,4.462E+00,1.699E+01,2.065E+03
f1,1.166E+00,4.850E+01,5.904E+02,1.166E+00,4.850E+01,5.904E+02,1.166E+00,4.850E+01,5.904E+02,1.168E+00,4.849E+01,5.904E+02,1.175E+00,4.839E+01,5.904E+02
f2,1.097E+00,4.944E+01,5.903E+02,1.100E+00,4.940E+01,5.903E+02,1.111E+00,4.924E+01,5.903E+02,1.162E+00,4.856E+01,5.904E+02,1.452E+00,4.546E+01,5.907E+02
f3,1.160E+00,4.859E+01,5.904E+02,1.161E+00,4.857E+01,5.904E+02,1.167E+00,4.849E+01,5.904E+02,1.202E+00,4.806E+01,5.905E+02,1.441E+00,4.556E+01,5.907E+02
f12,1.166E+00,4.852E+01,5.904E+02,1.166E+00,4.851E+01,5.904E+02,1.166E+00,4.846E+01,5.905E+02,1.167E+00,4.815E+01,5.909E+02,1.171E+00,4.603E+01,5.936E+02
f13,1.166E+00,4.851E+01,5.904E+02,1.166E+00,4.851E+01,5.904E+02,1.166E+00,4.851E+01,5.904E+02,1.166E+00,4.850E+01,5.904E+02,1.166E+00,4.844E+01,5.905E+02
f23,1.166E+00,4.850E+01,5.904E+02,1.167E+00,4.841E+01,5.905E+02,1.168E+00,4.785E+01,5.913E+02,1.174E+00,4.455E+01,5.955E+02,1.217E+00,2.759E+01,6.202E+02
f123,1.166E+00,8.926E+01,2.857E+02,1.166E+00,6.961E+01,3.800E+02,1.166E+00,5.772E+01,4.757E+02,1.166E+00,4.933E+01,5.780E+02,1.167E+00,4.296E+01,6.896E+02
kb1,1.167E+00,4.156E+01,6.211E+02,1.170E+00,1.945E+01,7.342E+02,1.178E+00,1.063E+01,7.816E+02,1.197E+00,6.186E+00,8.021E+02,1.250E+00,3.636E+00,8.110E+02
kb2,9.766E-01,4.133E+01,5.935E+02,5.837E-01,3.832E+01,5.947E+02,3.257E-01,3.785E+01,5.949E+02,2.265E-01,3.778E+01,5.949E+02,2.028E-01,3.777E+01,5.949E+02
kb3,1.188E+00,8.468E+01,5.491E+02,1.159E+00,4.392E+01,5.952E+02,1.092E+00,2.740E+01,6.110E+02,9.600E-01,2.007E+01,6.166E+02,7.636E-01,1.686E+01,6.187E+02
ku1,1.250E+00,3.637E+00,8.110E+02,1.197E+00,6.181E+00,8.021E+02,1.178E+00,1.061E+01,7.817E+02,1.170E+00,1.937E+01,7.346E+02,1.167E+00,4.126E+01,6.225E+02
ku2,1.162E+00,4.815E+01,5.906E+02,1.228E+00,5.665E+01,5.863E+02,1.268E+00,7.146E+01,5.777E+02,1.291E+00,9.770E+01,5.597E+02,1.303E+00,1.485E+02,5.188E+02
ku3,1.543E-01,1.476E+01,6.199E+02,3.443E-01,1.499E+01,6.198E+02,6.864E-01,1.625E+01,6.191E+02,1.026E+00,2.253E+01,6.149E+02,1.168E+00,4.981E+01,5.890E+02
bcoop12,1.166E+00,5.167E+01,5.772E+02,1.168E+00,2.670E+01,6.948E+02,1.173E+00,1.589E+01,7.537E+02,1.181E+00,1.010E+01,7.843E+02,1.199E+00,6.628E+00,8.003E+02
bcoop23,1.166E+00,4.379E+01,5.952E+02,1.162E+00,2.357E+01,6.135E+02,1.152E+00,1.396E+01,6.200E+02,1.125E+00,8.999E+00,6.224E+02,1.064E+00,6.349E+00,6.232E+02
bcoop13,1.167E+00,4.193E+01,6.202E+02,1.171E+00,1.986E+01,7.373E+02,1.180E+00,1.096E+01,7.882E+02,1.202E+00,6.433E+00,8.110E+02,1.263E+00,3.801E+00,8.213E+02
bcoop123,1.166E+00,5.940E+01,5.458E+02,1.168E+00,3.297E+01,6.648E+02,1.170E+00,2.082E+01,7.319E+02,1.175E+00,1.402E+01,7.713E+02,1.183E+00,9.781E+00,7.948E+02
ucoop12,1.171E+00,1.839E+01,7.400E+02,1.169E+00,2.437E+01,7.073E+02,1.167E+00,3.340E+01,6.603E+02,1.166E+00,4.829E+01,5.913E+02,1.166E+00,7.740E+01,4.853E+02
ucoop23,1.165E+00,3.629E+01,6.025E+02,1.166E+00,4.824E+01,5.907E+02,1.167E+00,6.587E+01,5.719E+02,1.167E+00,9.334E+01,5.409E+02,1.168E+00,1.413E+02,4.855E+02
ucoop13,1.180E+00,1.097E+01,7.881E+02,1.174E+00,1.550E+01,7.626E+02,1.170E+00,2.270E+01,7.210E+02,1.167E+00,3.540E+01,6.522E+02,1.166E+00,6.265E+01,5.336E+02
ucoop123,1.174E+00,1.544E+01,7.631E+02,1.170E+00,2.086E+01,7.317E+02,1.168E+00,2.920E+01,6.848E+02,1.167E+00,4.330E+01,6.139E+02,1.166E+00,7.180E+01,5.013E+02
