,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.280E+00,5.926E+01,3.970E+02,1.720E+00,4.168E+01,7.231E+02,2.305E+00,3.103E+01,1.249E+03,3.120E+00,2.331E+01,2.116E+03,4.392E+00,1.697E+01,3.553E+03
gammam,4.348E+00,1.714E+01,3.415E+03,3.108E+00,2.341E+01,2.077E+03,2.306E+00,3.102E+01,1.244E+03,1.728E+00,4.148E+01,7.287E+02,1.291E+00,5.854E+01,4.051E+02
gammamRNA,4.407E+00,1.691E+01,3.569E+03,3.127E+00,2.327E+01,2.125E+03,2.309E+00,3.098E+01,1.253E+03,1.722E+00,4.163E+01,7.248E+02,1.281E+00,5.920E+01,3.976E+02
gammad,1.498E+00,4.867E+01,5.475E+02,1.497E+00,4.886E+01,5.359E+02,1.494E+00,4.931E+01,5.099E+02,1.489E+00,5.046E+01,4.568E+02,1.476E+00,5.348E+01,3.648E+02
alphaass,1.282E+00,5.915E+01,3.984E+02,1.722E+00,4.164E+01,7.238E+02,2.307E+00,3.101E+01,1.245E+03,3.123E+00,2.331E+01,2.093E+03,4.396E+00,1.697E+01,3.464E+03
alphadiss,4.419E+00,1.688E+01,3.487E+03,3.136E+00,2.321E+01,2.107E+03,2.317E+00,3.089E+01,1.254E+03,1.729E+00,4.147E+01,7.292E+02,1.287E+00,5.883E+01,4.018E+02
phi0,1.278E+00,5.939E+01,3.956E+02,1.718E+00,4.174E+01,7.212E+02,2.302E+00,3.107E+01,1.246E+03,3.116E+00,2.334E+01,2.112E+03,4.387E+00,1.699E+01,3.547E+03
f1,1.498E+00,4.861E+01,5.510E+02,1.498E+00,4.861E+01,5.510E+02,1.498E+00,4.861E+01,5.510E+02,1.498E+00,4.861E+01,5.510E+02,1.500E+00,4.860E+01,5.510E+02
f2,1.395E+00,4.944E+01,5.509E+02,1.400E+00,4.940E+01,5.509E+02,1.422E+00,4.922E+01,5.509E+02,1.520E+00,4.845E+01,5.511E+02,2.080E+00,4.508E+01,5.516E+02
f3,1.395E+00,4.944E+01,5.509E+02,1.405E+00,4.936E+01,5.509E+02,1.439E+00,4.907E+01,5.510E+02,1.573E+00,4.806E+01,5.511E+02,2.253E+00,4.427E+01,5.517E+02
f12,1.498E+00,4.861E+01,5.510E+02,1.498E+00,4.861E+01,5.510E+02,1.498E+00,4.857E+01,5.511E+02,1.499E+00,4.829E+01,5.516E+02,1.507E+00,4.647E+01,5.552E+02
f13,1.497E+00,4.886E+01,5.506E+02,1.497E+00,4.886E+01,5.506E+02,1.497E+00,4.884E+01,5.506E+02,1.497E+00,4.873E+01,5.508E+02,1.500E+00,4.797E+01,5.523E+02
f23,1.479E+00,5.353E+01,5.418E+02,1.479E+00,5.345E+01,5.420E+02,1.481E+00,5.299E+01,5.428E+02,1.491E+00,5.029E+01,5.478E+02,1.558E+00,3.630E+01,5.765E+02
f123,1.498E+00,4.719E+01,5.836E+02,1.502E+00,3.070E+01,1.478E+03,1.508E+00,2.150E+01,3.573E+03,1.519E+00,1.550E+01,8.498E+03,1.535E+00,1.131E+01,2.001E+04
kb1,1.495E+00,7.575E+01,5.103E+02,1.501E+00,3.738E+01,5.674E+02,1.514E+00,1.997E+01,5.907E+02,1.546E+00,1.095E+01,6.008E+02,1.636E+00,5.922E+00,6.052E+02
kb2,1.600E+00,1.511E+02,4.756E+02,1.580E+00,9.865E+01,5.171E+02,1.549E+00,6.867E+01,5.383E+02,1.503E+00,4.997E+01,5.502E+02,1.436E+00,3.792E+01,5.572E+02
kb3,2.201E+00,8.662E+01,5.175E+02,1.643E+00,5.214E+01,5.481E+02,1.024E+00,4.171E+01,5.565E+02,5.699E-01,3.854E+01,5.590E+02,3.063E-01,3.760E+01,5.597E+02
ku1,1.634E+00,5.969E+00,6.051E+02,1.546E+00,1.100E+01,6.007E+02,1.514E+00,2.002E+01,5.906E+02,1.501E+00,3.738E+01,5.674E+02,1.495E+00,7.551E+01,5.107E+02
ku2,3.350E-01,1.599E+01,5.675E+02,3.856E-01,1.608E+01,5.675E+02,5.863E-01,1.667E+01,5.673E+02,1.039E+00,2.052E+01,5.657E+02,1.466E+00,4.222E+01,5.548E+02
ku3,2.392E-01,3.744E+01,5.598E+02,4.669E-01,3.811E+01,5.593E+02,8.949E-01,4.057E+01,5.574E+02,1.540E+00,4.954E+01,5.503E+02,2.165E+00,8.205E+01,5.217E+02
bcoop12,1.494E+00,1.262E+02,4.355E+02,1.495E+00,8.549E+01,4.950E+02,1.496E+00,6.157E+01,5.314E+02,1.498E+00,4.572E+01,5.554E+02,1.501E+00,3.457E+01,5.716E+02
bcoop23,1.509E+00,3.447E+01,5.600E+02,1.531E+00,2.335E+01,5.663E+02,1.569E+00,1.571E+01,5.701E+02,1.642E+00,1.033E+01,5.724E+02,1.802E+00,6.440E+00,5.737E+02
bcoop13,1.494E+00,9.806E+01,4.749E+02,1.496E+00,5.740E+01,5.375E+02,1.501E+00,3.617E+01,5.698E+02,1.509E+00,2.358E+01,5.877E+02,1.524E+00,1.563E+01,5.978E+02
bcoop123,1.493E+00,1.439E+02,4.079E+02,1.494E+00,1.059E+02,4.623E+02,1.495E+00,8.206E+01,4.986E+02,1.496E+00,6.529E+01,5.249E+02,1.497E+00,5.281E+01,5.445E+02
ucoop12,1.542E+00,1.075E+01,6.017E+02,1.516E+00,1.736E+01,5.944E+02,1.504E+00,2.843E+01,5.802E+02,1.498E+00,4.815E+01,5.517E+02,1.495E+00,8.812E+01,4.911E+02
ucoop23,1.695E+00,8.467E+00,5.731E+02,1.563E+00,1.645E+01,5.697E+02,1.515E+00,3.036E+01,5.624E+02,1.494E+00,5.597E+01,5.460E+02,1.485E+00,1.081E+02,5.059E+02
ucoop13,1.604E+00,6.946E+00,6.068E+02,1.538E+00,1.230E+01,6.015E+02,1.512E+00,2.171E+01,5.901E+02,1.500E+00,3.943E+01,5.650E+02,1.495E+00,7.745E+01,5.063E+02
ucoop123,1.545E+00,1.043E+01,6.043E+02,1.518E+00,1.688E+01,5.969E+02,1.505E+00,2.768E+01,5.825E+02,1.498E+00,4.692E+01,5.537E+02,1.495E+00,8.596E+01,4.926E+02
