,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.230E+00,1.692E+01,5.889E+02,6.645E+00,1.604E+01,5.983E+02,7.144E+00,1.509E+01,6.078E+02,7.784E+00,1.401E+01,6.175E+02,8.743E+00,1.261E+01,6.272E+02
gammam,4.459E+00,2.184E+01,5.374E+02,2.870E+00,2.968E+01,4.558E+02,1.942E+00,3.856E+01,3.791E+02,1.341E+00,4.989E+01,3.062E+02,9.357E-01,6.680E+01,2.342E+02
gammamRNA,4.590E+00,2.146E+01,5.352E+02,2.979E+00,2.926E+01,4.466E+02,2.040E+00,3.806E+01,3.672E+02,1.427E+00,4.929E+01,2.944E+02,1.010E+00,6.610E+01,2.239E+02
gammad,6.099E+00,1.721E+01,5.857E+02,5.723E+00,1.873E+01,5.144E+02,5.200E+00,2.143E+01,4.260E+02,4.535E+00,2.642E+01,3.276E+02,3.766E+00,3.688E+01,2.258E+02
alphaass,9.110E-01,6.852E+01,2.286E+02,1.283E+00,5.157E+01,2.974E+02,1.821E+00,4.027E+01,3.664E+02,2.627E+00,3.149E+01,4.386E+02,3.929E+00,2.391E+01,5.151E+02
alphadiss,4.540E+00,2.155E+01,5.405E+02,2.904E+00,2.945E+01,4.581E+02,1.957E+00,3.836E+01,3.806E+02,1.347E+00,4.974E+01,3.070E+02,9.365E-01,6.675E+01,2.343E+02
phi0,1.012E+00,6.595E+01,2.244E+02,1.431E+00,4.919E+01,2.949E+02,2.046E+00,3.798E+01,3.678E+02,2.991E+00,2.919E+01,4.474E+02,4.614E+00,2.138E+01,5.362E+02
f1,6.099E+00,1.721E+01,5.856E+02,6.103E+00,1.720E+01,5.856E+02,6.119E+00,1.714E+01,5.856E+02,6.185E+00,1.692E+01,5.858E+02,6.484E+00,1.598E+01,5.863E+02
f2,6.099E+00,1.721E+01,5.856E+02,6.102E+00,1.720E+01,5.856E+02,6.118E+00,1.715E+01,5.856E+02,6.182E+00,1.693E+01,5.857E+02,6.477E+00,1.600E+01,5.863E+02
f3,4.583E+00,2.493E+01,5.800E+02,4.584E+00,2.492E+01,5.800E+02,4.591E+00,2.487E+01,5.800E+02,4.631E+00,2.458E+01,5.803E+02,4.884E+00,2.288E+01,5.815E+02
f12,5.849E+00,2.028E+01,5.228E+02,5.849E+00,2.028E+01,5.229E+02,5.851E+00,2.026E+01,5.233E+02,5.862E+00,2.009E+01,5.265E+02,5.941E+00,1.899E+01,5.480E+02
f13,6.097E+00,1.722E+01,5.854E+02,6.097E+00,1.722E+01,5.854E+02,6.098E+00,1.722E+01,5.855E+02,6.100E+00,1.720E+01,5.859E+02,6.113E+00,1.708E+01,5.887E+02
f23,5.213E+00,5.610E+01,2.165E+02,5.320E+00,4.013E+01,2.966E+02,5.483E+00,2.971E+01,3.867E+02,5.751E+00,2.200E+01,4.923E+02,6.261E+00,1.581E+01,6.181E+02
f123,6.093E+00,1.736E+01,4.914E+02,6.093E+00,1.736E+01,4.922E+02,6.093E+00,1.735E+01,4.978E+02,6.096E+00,1.728E+01,5.382E+02,6.112E+00,1.686E+01,9.843E+02
kb1,5.954E+00,1.666E+01,4.138E+02,4.852E+00,1.417E+01,2.457E+02,2.467E+00,1.232E+01,2.075E+02,8.576E-01,1.191E+01,2.012E+02,2.601E-01,1.184E+01,2.002E+02
kb2,5.121E+00,1.138E+02,4.678E+02,5.186E+00,7.018E+01,5.244E+02,5.299E+00,4.546E+01,5.552E+02,5.508E+00,2.966E+01,5.733E+02,5.961E+00,1.880E+01,5.841E+02
kb3,4.166E+00,2.099E+02,1.133E+03,4.189E+00,1.770E+02,8.811E+02,4.246E+00,1.268E+02,7.175E+02,4.395E+00,7.473E+01,6.346E+02,4.844E+00,3.626E+01,5.981E+02
ku1,4.964E+00,1.433E+01,2.505E+02,5.979E+00,1.675E+01,4.313E+02,6.168E+00,1.752E+01,9.149E+02,6.196E+00,1.765E+01,1.652E+03,6.201E+00,1.767E+01,2.126E+03
ku2,5.964E+00,1.876E+01,5.842E+02,5.508E+00,2.967E+01,5.733E+02,5.298E+00,4.555E+01,5.551E+02,5.185E+00,7.048E+01,5.240E+02,5.120E+00,1.147E+02,4.667E+02
ku3,5.787E+00,1.946E+01,5.868E+02,5.114E+00,2.852E+01,5.925E+02,4.772E+00,3.923E+01,6.003E+02,4.569E+00,5.202E+01,6.112E+02,4.439E+00,6.707E+01,6.260E+02
bcoop12,5.864E+00,2.002E+01,1.591E+03,5.880E+00,1.979E+01,1.260E+03,5.920E+00,1.924E+01,9.319E+02,6.024E+00,1.798E+01,6.637E+02,6.332E+00,1.530E+01,4.750E+02
bcoop23,5.010E+00,1.292E+02,8.239E+02,5.040E+00,9.958E+01,7.141E+02,5.106E+00,6.849E+01,6.465E+02,5.257E+00,4.245E+01,6.095E+02,5.656E+00,2.372E+01,5.906E+02
bcoop13,6.095E+00,1.727E+01,1.495E+03,6.096E+00,1.726E+01,1.089E+03,6.097E+00,1.724E+01,7.329E+02,6.100E+00,1.718E+01,4.694E+02,6.109E+00,1.702E+01,2.945E+02
