,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,9.099E-02,3.544E+01,3.271E+02,1.348E-01,2.296E+01,6.426E+02,2.083E-01,1.566E+01,1.173E+03,3.439E-01,1.062E+01,2.058E+03,6.378E-01,6.721E+00,3.504E+03
gammam,6.599E-01,6.893E+00,1.787E+03,3.491E-01,1.084E+01,1.381E+03,2.076E-01,1.599E+01,9.706E+02,1.322E-01,2.347E+01,6.081E+02,8.795E-02,3.646E+01,3.289E+02
gammamRNA,6.351E-01,6.742E+00,3.494E+03,3.426E-01,1.065E+01,2.050E+03,2.075E-01,1.571E+01,1.168E+03,1.343E-01,2.304E+01,6.389E+02,9.064E-02,3.562E+01,3.246E+02
gammad,1.207E-01,2.587E+01,5.064E+02,1.203E-01,2.685E+01,4.192E+02,1.197E-01,2.851E+01,3.297E+02,1.187E-01,3.154E+01,2.439E+02,1.172E-01,3.782E+01,1.651E+02
alphaass,1.386E-01,2.247E+01,6.444E+02,1.970E-01,1.666E+01,9.275E+02,2.912E-01,1.237E+01,1.243E+03,4.556E-01,8.970E+00,1.567E+03,7.867E-01,6.067E+00,1.875E+03
alphadiss,6.796E-01,6.748E+00,1.803E+03,3.580E-01,1.065E+01,1.399E+03,2.118E-01,1.574E+01,9.869E+02,1.341E-01,2.316E+01,6.191E+02,8.881E-02,3.600E+01,3.348E+02
phi0,9.132E-02,3.527E+01,3.294E+02,1.355E-01,2.285E+01,6.476E+02,2.098E-01,1.557E+01,1.184E+03,3.473E-01,1.054E+01,2.079E+03,6.476E-01,6.646E+00,3.543E+03
f1,1.208E-01,2.558E+01,5.411E+02,1.208E-01,2.558E+01,5.411E+02,1.208E-01,2.558E+01,5.411E+02,1.208E-01,2.558E+01,5.411E+02,1.208E-01,2.558E+01,5.411E+02
f2,7.045E-02,2.637E+01,5.410E+02,7.301E-02,2.631E+01,5.410E+02,8.227E-02,2.613E+01,5.410E+02,1.264E-01,2.552E+01,5.411E+02,5.418E-01,2.344E+01,5.412E+02
f3,1.203E-01,2.559E+01,5.411E+02,1.203E-01,2.559E+01,5.411E+02,1.203E-01,2.559E+01,5.411E+02,1.204E-01,2.559E+01,5.411E+02,1.211E-01,2.558E+01,5.411E+02
f12,1.189E-01,3.037E+01,5.323E+02,1.190E-01,3.033E+01,5.324E+02,1.191E-01,3.001E+01,5.329E+02,1.199E-01,2.790E+01,5.367E+02,1.258E-01,1.612E+01,5.614E+02
f13,1.208E-01,2.558E+01,5.411E+02,1.208E-01,2.558E+01,5.411E+02,1.208E-01,2.558E+01,5.411E+02,1.208E-01,2.558E+01,5.411E+02,1.208E-01,2.558E+01,5.411E+02
f23,1.208E-01,2.558E+01,5.411E+02,1.208E-01,2.556E+01,5.411E+02,1.209E-01,2.543E+01,5.414E+02,1.213E-01,2.453E+01,5.431E+02,1.241E-01,1.895E+01,5.547E+02
f123,1.208E-01,3.223E+01,3.543E+02,1.208E-01,2.105E+01,7.919E+02,1.209E-01,1.479E+01,1.630E+03,1.209E-01,1.070E+01,3.192E+03,1.210E-01,7.852E+00,6.001E+03
kb1,1.207E-01,2.652E+01,5.401E+02,1.224E-01,1.518E+01,5.515E+02,1.258E-01,8.407E+00,5.574E+02,1.330E-01,4.285E+00,5.605E+02,1.518E-01,1.816E+00,5.622E+02
kb2,6.550E+00,3.499E+01,5.010E+02,3.691E+00,2.718E+01,5.345E+02,1.642E+00,2.585E+01,5.400E+02,6.566E-01,2.563E+01,5.409E+02,2.586E-01,2.559E+01,5.410E+02
kb3,1.215E-01,1.401E+01,5.578E+02,1.233E-01,7.709E+00,5.651E+02,1.276E-01,4.288E+00,5.682E+02,1.385E-01,2.378E+00,5.695E+02,1.705E-01,1.271E+00,5.700E+02
ku1,1.429E-01,2.523E+00,5.617E+02,1.274E-01,6.919E+00,5.586E+02,1.223E-01,1.553E+01,5.512E+02,1.203E-01,3.288E+01,5.331E+02,1.195E-01,7.198E+01,4.864E+02
ku2,5.294E-02,2.558E+01,5.411E+02,9.389E-02,2.558E+01,5.411E+02,2.251E-01,2.559E+01,5.410E+02,6.099E-01,2.562E+01,5.409E+02,1.638E+00,2.585E+01,5.400E+02
ku3,1.239E-01,6.801E+00,5.660E+02,1.219E-01,1.156E+01,5.608E+02,1.210E-01,1.996E+01,5.496E+02,1.206E-01,3.567E+01,5.246E+02,1.204E-01,6.911E+01,4.664E+02
bcoop12,1.194E-01,1.054E+02,4.450E+02,1.196E-01,6.319E+01,4.972E+02,1.201E-01,4.009E+01,5.249E+02,1.208E-01,2.594E+01,5.407E+02,1.220E-01,1.679E+01,5.500E+02
bcoop23,1.208E-01,5.739E+01,4.869E+02,1.208E-01,2.617E+01,5.401E+02,1.208E-01,1.298E+01,5.591E+02,1.209E-01,6.646E+00,5.662E+02,1.210E-01,3.457E+00,5.688E+02
bcoop13,1.208E-01,9.880E+01,3.908E+02,1.208E-01,6.658E+01,4.529E+02,1.208E-01,4.801E+01,4.923E+02,1.208E-01,3.582E+01,5.190E+02,1.208E-01,2.726E+01,5.375E+02
bcoop123,1.208E-01,5.213E+01,4.834E+02,1.208E-01,2.407E+01,5.443E+02,1.209E-01,1.217E+01,5.675E+02,1.211E-01,6.359E+00,5.768E+02,1.216E-01,3.357E+00,5.806E+02
ucoop12,1.210E-01,2.339E+01,5.434E+02,1.203E-01,3.384E+01,5.320E+02,1.198E-01,4.934E+01,5.140E+02,1.195E-01,7.364E+01,4.843E+02,1.193E-01,1.163E+02,4.316E+02
ucoop23,1.210E-01,4.740E+00,5.678E+02,1.209E-01,8.582E+00,5.642E+02,1.208E-01,1.580E+01,5.554E+02,1.208E-01,3.005E+01,5.339E+02,1.208E-01,6.206E+01,4.787E+02
