,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.391E+00,4.558E+01,3.602E+02,1.609E+00,2.807E+01,5.402E+02,1.883E+00,1.905E+01,7.348E+02,2.249E+00,1.339E+01,9.530E+02,2.811E+00,9.332E+00,1.201E+03
gammam,2.951E+00,1.090E+01,7.075E+02,2.206E+00,1.624E+01,6.609E+02,1.715E+00,2.412E+01,6.004E+02,1.349E+00,3.737E+01,5.208E+02,1.063E+00,6.378E+01,4.120E+02
gammamRNA,2.842E+00,9.183E+00,1.211E+03,2.269E+00,1.318E+01,9.635E+02,1.898E+00,1.871E+01,7.450E+02,1.622E+00,2.745E+01,5.501E+02,1.403E+00,4.411E+01,3.704E+02
gammad,2.018E+00,1.195E+01,2.148E+03,1.931E+00,1.373E+01,1.565E+03,1.834E+00,1.657E+01,1.099E+03,1.728E+00,2.159E+01,7.259E+02,1.615E+00,3.251E+01,4.239E+02
alphaass,1.068E+00,6.305E+01,4.145E+02,1.352E+00,3.718E+01,5.218E+02,1.716E+00,2.409E+01,6.006E+02,2.203E+00,1.627E+01,6.607E+02,2.939E+00,1.096E+01,7.070E+02
alphadiss,3.229E+00,9.739E+00,7.176E+02,2.441E+00,1.404E+01,6.798E+02,1.879E+00,2.075E+01,6.249E+02,1.447E+00,3.264E+01,5.466E+02,1.106E+00,5.772E+01,4.330E+02
phi0,1.401E+00,4.428E+01,3.692E+02,1.618E+00,2.764E+01,5.469E+02,1.890E+00,1.889E+01,7.394E+02,2.253E+00,1.335E+01,9.549E+02,2.806E+00,9.353E+00,1.199E+03
f1,1.333E+00,2.580E+01,5.949E+02,1.350E+00,2.575E+01,5.949E+02,1.405E+00,2.560E+01,5.949E+02,1.596E+00,2.511E+01,5.949E+02,2.458E+00,2.345E+01,5.950E+02
f2,1.677E+00,2.492E+01,5.949E+02,1.682E+00,2.491E+01,5.949E+02,1.705E+00,2.486E+01,5.949E+02,1.815E+00,2.462E+01,5.949E+02,2.451E+00,2.347E+01,5.950E+02
f3,1.668E+00,2.494E+01,5.949E+02,1.669E+00,2.494E+01,5.949E+02,1.676E+00,2.492E+01,5.949E+02,1.725E+00,2.481E+01,5.949E+02,2.109E+00,2.405E+01,5.950E+02
f12,1.681E+00,2.494E+01,5.949E+02,1.682E+00,2.491E+01,5.949E+02,1.687E+00,2.476E+01,5.951E+02,1.709E+00,2.406E+01,5.957E+02,1.823E+00,2.081E+01,5.986E+02
f13,1.519E+00,3.140E+01,5.891E+02,1.519E+00,3.139E+01,5.891E+02,1.521E+00,3.129E+01,5.892E+02,1.534E+00,3.070E+01,5.897E+02,1.619E+00,2.715E+01,5.929E+02
f23,1.670E+00,2.533E+01,5.946E+02,1.674E+00,2.517E+01,5.947E+02,1.689E+00,2.469E+01,5.951E+02,1.735E+00,2.324E+01,5.964E+02,1.906E+00,1.887E+01,6.003E+02
f123,1.666E+00,3.747E+01,4.125E+02,1.687E+00,2.294E+01,6.406E+02,1.713E+00,1.579E+01,9.002E+02,1.747E+00,1.154E+01,1.203E+03,1.794E+00,8.732E+00,1.561E+03
kb1,1.722E+00,3.039E+01,5.368E+02,1.575E+00,1.694E+01,7.180E+02,1.419E+00,1.199E+01,8.418E+02,1.263E+00,9.606E+00,9.290E+02,1.115E+00,8.291E+00,9.910E+02
kb2,1.915E+00,9.481E+01,4.584E+02,1.892E+00,6.096E+01,5.259E+02,1.853E+00,4.319E+01,5.619E+02,1.792E+00,3.254E+01,5.820E+02,1.702E+00,2.582E+01,5.935E+02
kb3,1.626E+00,6.538E+01,4.852E+02,1.651E+00,3.574E+01,5.644E+02,1.700E+00,2.168E+01,6.038E+02,1.804E+00,1.371E+01,6.243E+02,2.056E+00,8.576E+00,6.352E+02
ku1,3.545E-01,5.953E+00,1.147E+03,4.030E-01,5.999E+00,1.143E+03,5.283E-01,6.164E+00,1.129E+03,8.026E-01,6.797E+00,1.081E+03,1.295E+00,9.979E+00,9.135E+02
ku2,4.329E-02,1.424E+01,6.093E+02,1.145E-01,1.426E+01,6.092E+02,3.081E-01,1.434E+01,6.092E+02,7.468E-01,1.494E+01,6.085E+02,1.404E+00,1.856E+01,6.041E+02
ku3,2.052E+00,8.612E+00,6.351E+02,1.803E+00,1.376E+01,6.242E+02,1.700E+00,2.175E+01,6.036E+02,1.651E+00,3.584E+01,5.641E+02,1.626E+00,6.559E+01,4.847E+02
bcoop12,1.703E+00,1.759E+01,6.854E+02,1.740E+00,1.187E+01,7.835E+02,1.794E+00,8.447E+00,8.603E+02,1.877E+00,6.162E+00,9.209E+02,2.028E+00,4.478E+00,9.691E+02
bcoop23,1.765E+00,7.060E+01,4.227E+02,1.747E+00,4.532E+01,5.097E+02,1.720E+00,3.255E+01,5.620E+02,1.682E+00,2.493E+01,5.949E+02,1.630E+00,2.000E+01,6.159E+02
bcoop13,1.632E+00,4.417E+01,4.565E+02,1.687E+00,2.400E+01,6.038E+02,1.765E+00,1.479E+01,7.160E+02,1.887E+00,9.613E+00,8.048E+02,2.107E+00,6.262E+00,8.762E+02
bcoop123,1.667E+00,3.514E+01,5.050E+02,1.702E+00,1.822E+01,6.775E+02,1.753E+00,1.116E+01,8.025E+02,1.835E+00,7.366E+00,8.961E+02,1.988E+00,4.963E+00,9.671E+02
ucoop12,1.967E+00,4.978E+00,9.547E+02,1.824E+00,7.382E+00,8.876E+02,1.748E+00,1.119E+01,7.976E+02,1.700E+00,1.829E+01,6.755E+02,1.668E+00,3.539E+01,5.040E+02
ucoop23,1.676E+00,2.413E+01,5.983E+02,1.710E+00,2.978E+01,5.739E+02,1.735E+00,3.821E+01,5.382E+02,1.754E+00,5.180E+01,4.853E+02,1.767E+00,7.749E+01,4.027E+02
ucoop13,2.109E+00,6.250E+00,8.765E+02,1.886E+00,9.641E+00,8.043E+02,1.763E+00,1.492E+01,7.142E+02,1.685E+00,2.438E+01,6.001E+02,1.630E+00,4.552E+01,4.493E+02
ucoop123,1.992E+00,4.928E+00,9.681E+02,1.837E+00,7.319E+00,8.974E+02,1.754E+00,1.109E+01,8.041E+02,1.703E+00,1.808E+01,6.797E+02,1.668E+00,3.475E+01,5.079E+02
