,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.007E+00,4.426E+01,2.451E+02,1.171E+00,2.888E+01,3.516E+02,1.387E+00,2.002E+01,4.661E+02,1.691E+00,1.399E+01,5.946E+02,2.187E+00,9.434E+00,7.407E+02
gammam,2.142E+00,9.768E+00,7.049E+02,1.663E+00,1.441E+01,5.794E+02,1.366E+00,2.055E+01,4.635E+02,1.154E+00,2.957E+01,3.558E+02,9.914E-01,4.510E+01,2.523E+02
gammamRNA,2.175E+00,9.509E+00,7.378E+02,1.689E+00,1.402E+01,5.940E+02,1.389E+00,1.995E+01,4.673E+02,1.176E+00,2.862E+01,3.542E+02,1.012E+00,4.345E+01,2.491E+02
gammad,1.578E+00,1.501E+01,7.244E+02,1.572E+00,1.526E+01,6.773E+02,1.558E+00,1.584E+01,5.892E+02,1.529E+00,1.731E+01,4.498E+02,1.467E+00,2.160E+01,2.741E+02
alphaass,1.444E+00,1.848E+01,4.974E+02,1.617E+00,1.511E+01,5.635E+02,1.838E+00,1.227E+01,6.326E+02,2.142E+00,9.768E+00,7.049E+02,2.628E+00,7.428E+00,7.805E+02
alphadiss,2.181E+00,9.521E+00,7.126E+02,1.681E+00,1.415E+01,5.853E+02,1.375E+00,2.028E+01,4.677E+02,1.159E+00,2.928E+01,3.585E+02,9.932E-01,4.482E+01,2.536E+02
phi0,1.010E+00,4.375E+01,2.477E+02,1.178E+00,2.847E+01,3.557E+02,1.400E+00,1.965E+01,4.724E+02,1.715E+00,1.366E+01,6.036E+02,2.243E+00,9.105E+00,7.531E+02
f1,1.165E-02,1.694E+01,5.389E+02,1.288E-02,1.694E+01,5.389E+02,2.538E-02,1.692E+01,5.389E+02,3.501E-01,1.683E+01,5.389E+02,1.579E+00,1.626E+01,5.390E+02
f2,1.549E+00,1.628E+01,5.390E+02,1.549E+00,1.628E+01,5.390E+02,1.549E+00,1.628E+01,5.390E+02,1.549E+00,1.628E+01,5.390E+02,1.550E+00,1.627E+01,5.390E+02
f3,1.549E+00,1.628E+01,5.390E+02,1.549E+00,1.628E+01,5.390E+02,1.549E+00,1.628E+01,5.390E+02,1.549E+00,1.628E+01,5.390E+02,1.550E+00,1.627E+01,5.390E+02
