,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,8.283E-01,4.337E+01,2.195E+02,1.047E+00,2.949E+01,3.027E+02,1.344E+00,2.125E+01,3.876E+02,1.771E+00,1.547E+01,4.781E+02,2.471E+00,1.086E+01,5.760E+02
gammam,3.241E+00,8.697E+00,5.654E+02,2.598E+00,1.064E+01,5.501E+02,2.168E+00,1.251E+01,5.340E+02,1.845E+00,1.443E+01,5.170E+02,1.589E+00,1.648E+01,4.992E+02
gammamRNA,2.450E+00,1.096E+01,5.737E+02,1.767E+00,1.551E+01,4.773E+02,1.346E+00,2.122E+01,3.881E+02,1.052E+00,2.929E+01,3.044E+02,8.346E-01,4.274E+01,2.223E+02
gammad,2.811E+00,9.097E+00,6.759E+02,2.160E+00,1.243E+01,5.449E+02,1.741E+00,1.655E+01,4.286E+02,1.434E+00,2.238E+01,3.246E+02,1.195E+00,3.203E+01,2.294E+02
alphaass,5.225E-01,5.036E+01,3.007E+02,7.322E-01,3.416E+01,3.749E+02,1.036E+00,2.428E+01,4.375E+02,1.499E+00,1.735E+01,4.918E+02,2.288E+00,1.192E+01,5.391E+02
alphadiss,3.273E+00,8.620E+00,5.660E+02,2.834E+00,9.835E+00,5.567E+02,2.168E+00,1.251E+01,5.340E+02,1.400E+00,1.844E+01,4.827E+02,7.498E-01,3.333E+01,3.796E+02
phi0,8.353E-01,4.267E+01,2.226E+02,1.059E+00,2.902E+01,3.066E+02,1.364E+00,2.088E+01,3.925E+02,1.806E+00,1.514E+01,4.843E+02,2.545E+00,1.053E+01,5.837E+02
f1,2.046E+00,1.331E+01,5.306E+02,2.049E+00,1.329E+01,5.307E+02,2.060E+00,1.320E+01,5.307E+02,2.103E+00,1.286E+01,5.310E+02,2.288E+00,1.156E+01,5.322E+02
f2,1.322E+00,2.367E+01,5.211E+02,1.324E+00,2.363E+01,5.212E+02,1.331E+00,2.345E+01,5.213E+02,1.362E+00,2.273E+01,5.220E+02,1.516E+00,1.970E+01,5.248E+02
f3,2.104E+00,1.284E+01,5.311E+02,2.104E+00,1.284E+01,5.311E+02,2.105E+00,1.284E+01,5.311E+02,2.107E+00,1.282E+01,5.311E+02,2.125E+00,1.268E+01,5.312E+02
