,log10_var,log10_left_bound,log10_right_bound
beta,-1.4365189146055892,-1.5729869899745479,-0.9867564917095237
gammam,-0.19997064075586568,-0.6456784391511722,-0.06561536649801843
gammamRNA,-2.3115801779972895,-2.7606665462568696,-2.178987612276695
gammad,-2.896196279044043,-3.3010299956639813,-1.0
alphaass,-0.9956786262173575,-1.2663746214947103,-0.09723424084153881
alphadiss,2.3783979009481375,1.482873641073472,2.645492552884485
phi0,0.617000341120899,0.4815501281527274,1.0
f1,-1.6289321377282637,-3.0,2.0
f2,-1.048176964684088,-3.0,2.0
f3,-1.9625735020593764,-3.0,1.438893400587295
f12,1.2304489213782739,-3.0,2.0
f13,-1.0004345117740177,-3.0,2.0
f23,1.7944880466591695,1.6587066469002671,2.0
f123,-1.6420651529995463,-3.0,2.0
kb1,-1.138465589140962,-3.0,-0.6143663550168366
kb2,-0.7825160557860937,-1.020722338855947,0.9321007715586573
kb3,-1.7328282715969863,-2.3416646879781218,2.0
ku1,2.9885589568786157,2.457550239788997,3.0
ku2,2.3483048630481607,0.6370091015165115,2.590144855276382
ku3,0.3010299956639812,-2.0,0.9046082485867823
bcoop12,-0.20690839982341983,-1.3010299956639813,0.5735675275284577
bcoop23,0.6998377258672457,0.46926898451892074,1.3010299956639813
bcoop13,1.021189299069938,-1.3010299956639813,1.3010299956639813
bcoop123,0.2648178230095365,-1.3010299956639813,1.0379292487009386
ucoop12,-0.9318141382538384,-1.3010299956639813,1.3010299956639813
ucoop23,-0.09151498112135022,-1.3010299956639813,0.13966924354027704
ucoop13,-0.14206473528057098,-0.6717480769401765,1.3010299956639813
ucoop123,0.8344207036815325,0.06282230645707931,1.3010299956639813
