,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.503E+00,3.961E+01,2.725E+02,1.697E+00,2.480E+01,3.938E+02,1.935E+00,1.693E+01,5.211E+02,2.247E+00,1.196E+01,6.602E+02,2.715E+00,8.413E+00,8.144E+02
gammam,2.657E+00,9.373E+00,6.386E+02,2.081E+00,1.422E+01,5.844E+02,1.701E+00,2.141E+01,5.193E+02,1.413E+00,3.330E+01,4.404E+02,1.179E+00,5.623E+01,3.410E+02
gammamRNA,2.766E+00,8.159E+00,8.277E+02,2.275E+00,1.165E+01,6.713E+02,1.954E+00,1.651E+01,5.305E+02,1.711E+00,2.415E+01,4.018E+02,1.514E+00,3.835E+01,2.798E+02
gammad,2.580E+00,6.940E+00,4.378E+03,2.491E+00,7.533E+00,2.857E+03,2.368E+00,8.615E+00,1.757E+03,2.209E+00,1.080E+01,9.939E+02,2.015E+00,1.640E+01,4.790E+02
alphaass,1.184E+00,5.557E+01,3.433E+02,1.415E+00,3.317E+01,4.411E+02,1.700E+00,2.144E+01,5.191E+02,2.074E+00,1.431E+01,5.835E+02,2.637E+00,9.484E+00,6.373E+02
alphadiss,2.632E+00,9.511E+00,6.370E+02,2.071E+00,1.434E+01,5.831E+02,1.698E+00,2.150E+01,5.186E+02,1.413E+00,3.328E+01,4.406E+02,1.182E+00,5.580E+01,3.425E+02
phi0,1.500E+00,3.994E+01,2.706E+02,1.693E+00,2.497E+01,3.918E+02,1.930E+00,1.704E+01,5.188E+02,2.240E+00,1.204E+01,6.575E+02,2.703E+00,8.476E+00,8.112E+02
f1,1.780E+00,1.491E+01,5.820E+02,1.794E+00,1.489E+01,5.820E+02,1.840E+00,1.481E+01,5.820E+02,1.992E+00,1.456E+01,5.820E+02,2.589E+00,1.371E+01,5.820E+02
f2,2.064E+00,1.445E+01,5.820E+02,2.068E+00,1.444E+01,5.820E+02,2.088E+00,1.441E+01,5.820E+02,2.177E+00,1.428E+01,5.820E+02,2.628E+00,1.366E+01,5.820E+02
f3,1.875E+00,1.475E+01,5.820E+02,1.881E+00,1.474E+01,5.820E+02,1.904E+00,1.470E+01,5.820E+02,2.003E+00,1.454E+01,5.820E+02,2.476E+00,1.386E+01,5.820E+02
f12,1.846E+00,1.718E+01,5.799E+02,1.852E+00,1.710E+01,5.800E+02,1.870E+00,1.684E+01,5.802E+02,1.925E+00,1.609E+01,5.808E+02,2.123E+00,1.383E+01,5.825E+02
f13,2.046E+00,1.464E+01,5.819E+02,2.053E+00,1.456E+01,5.819E+02,2.073E+00,1.434E+01,5.821E+02,2.134E+00,1.372E+01,5.826E+02,2.345E+00,1.193E+01,5.839E+02
f23,2.061E+00,1.447E+01,5.820E+02,2.062E+00,1.447E+01,5.820E+02,2.063E+00,1.445E+01,5.820E+02,2.070E+00,1.438E+01,5.821E+02,2.122E+00,1.384E+01,5.825E+02
f123,1.965E+00,3.154E+01,3.169E+02,2.021E+00,1.857E+01,4.807E+02,2.100E+00,1.215E+01,6.631E+02,2.218E+00,8.347E+00,8.724E+02,2.424E+00,5.797E+00,1.115E+03
kb1,4.354E+00,4.406E+01,5.477E+02,3.538E+00,2.004E+01,5.767E+02,2.147E+00,1.459E+01,5.819E+02,1.111E+00,1.349E+01,5.829E+02,6.025E-01,1.328E+01,5.830E+02
kb2,2.004E+00,3.876E+01,4.128E+02,2.034E+00,2.055E+01,5.259E+02,2.079E+00,1.257E+01,6.024E+02,2.154E+00,8.243E+00,6.563E+02,2.297E+00,5.538E+00,6.949E+02
kb3,2.039E+00,3.088E+01,4.435E+02,2.059E+00,1.558E+01,5.690E+02,2.092E+00,9.522E+00,6.487E+02,2.149E+00,6.416E+00,7.012E+02,2.258E+00,4.528E+00,7.362E+02
ku1,7.061E-01,1.331E+01,5.830E+02,1.293E+00,1.361E+01,5.828E+02,2.378E+00,1.502E+01,5.815E+02,3.671E+00,2.134E+01,5.753E+02,4.376E+00,4.674E+01,5.442E+02
ku2,,,,,,,,,,,,,2.152E+00,8.289E+00,6.557E+02
ku3,2.259E+00,4.524E+00,7.363E+02,2.149E+00,6.408E+00,7.013E+02,2.093E+00,9.504E+00,6.490E+02,2.059E+00,1.553E+01,5.696E+02,2.039E+00,3.071E+01,4.446E+02
bcoop12,1.962E+00,4.412E+01,3.902E+02,1.999E+00,2.446E+01,4.973E+02,2.053E+00,1.541E+01,5.724E+02,2.135E+00,1.034E+01,6.275E+02,2.277E+00,7.113E+00,6.686E+02
bcoop23,1.936E+00,4.325E+01,3.782E+02,1.990E+00,2.330E+01,4.950E+02,2.066E+00,1.426E+01,5.843E+02,2.180E+00,9.303E+00,6.561E+02,2.380E+00,6.203E+00,7.148E+02
bcoop13,2.063E+00,1.457E+01,5.806E+02,2.141E+00,5.589E+00,7.118E+02,,,,,,,,,
bcoop123,1.940E+00,4.126E+01,3.871E+02,1.994E+00,2.254E+01,5.011E+02,2.071E+00,1.389E+01,5.889E+02,2.187E+00,9.101E+00,6.596E+02,2.394E+00,6.077E+00,7.176E+02
ucoop12,2.358E+00,6.191E+00,6.809E+02,2.169E+00,9.246E+00,6.410E+02,2.068E+00,1.401E+01,5.865E+02,2.006E+00,2.258E+01,5.110E+02,1.965E+00,4.144E+01,4.020E+02
ucoop23,2.381E+00,6.194E+00,7.150E+02,2.181E+00,9.269E+00,6.567E+02,2.067E+00,1.417E+01,5.855E+02,1.991E+00,2.306E+01,4.969E+02,1.938E+00,4.246E+01,3.817E+02
ucoop13,2.201E+00,4.378E+00,7.339E+02,2.121E+00,6.349E+00,6.983E+02,2.082E+00,9.612E+00,6.452E+02,2.060E+00,1.596E+01,5.653E+02,2.046E+00,3.183E+01,4.400E+02
ucoop123,2.396E+00,6.058E+00,7.180E+02,2.188E+00,9.073E+00,6.601E+02,2.072E+00,1.385E+01,5.895E+02,1.995E+00,2.245E+01,5.019E+02,1.940E+00,4.103E+01,3.881E+02
