,log10_var,log10_left_bound,log10_right_bound
beta,0.5843312243675308,0.4959995907221562,0.9726418745305241
gammam,-1.2487208960166578,-1.6420746010129164,-1.1560423920154215
gammamRNA,-0.1687703061329367,-0.5586173635892413,-0.0820256349746328
gammad,-3.1617807780923743,-3.3010299956639813,-2.135779354114939
alphaass,-0.05700040663395948,-0.24295153959281884,0.0
alphadiss,2.0718820073061255,1.2843534534373031,2.2567805136631085
phi0,-1.0204516252959048,-1.1084579245857258,-0.6297783618109545
f1,-1.3142582613977363,-3.0,0.6827118043077358
f2,-0.7721132953863266,-3.0,2.0
f3,-2.447331783887807,-3.0,2.0
f12,0.2764618041732441,-3.0,2.0
f13,1.7032913781186614,1.6068371604033374,2.0
f23,0.11058971029924898,-3.0,2.0
f123,-1.7077439286435239,-3.0,2.0
kb1,0.4608978427565479,-0.752444272037984,2.0
kb2,-2.1390633792999063,-3.0,-1.6338066191314606
kb3,-2.078313524516398,-2.2259273741055687,-0.967132398207731
ku1,1.4345689040341987,-2.0,2.6483894999295563
ku2,2.2041199826559246,1.699132914426746,3.0
ku3,1.5276299008713388,0.4149107036238364,1.674291766214233
bcoop12,0.45024910831936105,-1.3010299956639813,0.9587236230214191
bcoop23,-0.583359492661719,-1.3010299956639813,1.3010299956639813
bcoop13,1.1038037209559568,0.958198554519984,1.3010299956639813
bcoop123,-1.0231916626619337,-1.3010299956639813,1.214779582562043
ucoop12,-1.1542819820333414,-1.3010299956639813,1.3010299956639813
ucoop23,1.0334237554869496,-1.2052809160269313,1.3010299956639813
ucoop13,-0.21467016498923297,-1.3010299956639813,-0.06961292305171832
ucoop123,-1.0199966284162536,-1.3010299956639813,1.3010299956639813
