,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.035E+00,5.582E+01,2.487E+02,2.501E+00,4.199E+01,3.625E+02,3.128E+00,3.295E+01,5.016E+02,4.013E+00,2.595E+01,6.775E+02,5.411E+00,1.981E+01,9.025E+02
gammam,5.570E+00,1.931E+01,9.164E+02,4.073E+00,2.561E+01,6.861E+02,3.147E+00,3.275E+01,5.057E+02,2.499E+00,4.201E+01,3.631E+02,2.022E+00,5.634E+01,2.465E+02
gammamRNA,5.489E+00,1.955E+01,9.131E+02,4.042E+00,2.578E+01,6.827E+02,3.136E+00,3.286E+01,5.034E+02,2.500E+00,4.203E+01,3.621E+02,2.028E+00,5.615E+01,2.468E+02
gammad,3.160E+00,3.263E+01,5.060E+02,3.152E+00,3.289E+01,4.864E+02,3.133E+00,3.354E+01,4.448E+02,3.089E+00,3.519E+01,3.692E+02,2.989E+00,3.981E+01,2.586E+02
alphaass,2.022E+00,5.633E+01,2.465E+02,2.495E+00,4.209E+01,3.620E+02,3.134E+00,3.287E+01,5.031E+02,4.045E+00,2.577E+01,6.811E+02,5.504E+00,1.952E+01,9.079E+02
alphadiss,5.468E+00,1.963E+01,9.032E+02,4.026E+00,2.589E+01,6.776E+02,3.122E+00,3.300E+01,5.005E+02,2.487E+00,4.226E+01,3.601E+02,2.016E+00,5.660E+01,2.450E+02
phi0,2.027E+00,5.617E+01,2.467E+02,2.505E+00,4.193E+01,3.633E+02,3.151E+00,3.270E+01,5.065E+02,4.075E+00,2.559E+01,6.887E+02,5.566E+00,1.931E+01,9.234E+02
f1,3.160E+00,3.260E+01,5.087E+02,3.160E+00,3.260E+01,5.087E+02,3.161E+00,3.260E+01,5.087E+02,3.163E+00,3.259E+01,5.087E+02,3.179E+00,3.256E+01,5.087E+02
f2,2.614E+00,3.383E+01,5.085E+02,2.614E+00,3.383E+01,5.085E+02,2.616E+00,3.383E+01,5.085E+02,2.628E+00,3.380E+01,5.085E+02,2.711E+00,3.360E+01,5.085E+02
f3,1.016E+00,3.946E+01,5.078E+02,1.077E+00,3.911E+01,5.078E+02,1.222E+00,3.836E+01,5.079E+02,1.626E+00,3.669E+01,5.082E+02,3.098E+00,3.273E+01,5.086E+02
