,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.273E+00,1.299E+02,3.551E+02,5.566E+00,1.004E+02,4.326E+02,7.302E+00,7.966E+01,5.053E+02,9.744E+00,6.291E+01,5.783E+02,1.360E+01,4.769E+01,6.537E+02
gammam,1.809E+01,4.235E+01,6.163E+02,1.430E+01,5.000E+01,6.029E+02,1.157E+01,5.723E+01,5.878E+02,9.406E+00,6.465E+01,5.707E+02,7.632E+00,7.257E+01,5.514E+02
gammamRNA,1.339E+01,4.833E+01,6.505E+02,9.662E+00,6.334E+01,5.763E+02,7.274E+00,7.991E+01,5.043E+02,5.566E+00,1.004E+02,4.326E+02,4.289E+00,1.294E+02,3.563E+02
gammad,1.459E+01,4.044E+01,7.558E+02,1.146E+01,5.218E+01,6.564E+02,9.247E+00,6.615E+01,5.607E+02,7.527E+00,8.476E+01,4.669E+02,6.136E+00,1.133E+02,3.701E+02
alphaass,1.999E+00,1.509E+02,3.754E+02,2.936E+00,1.197E+02,4.381E+02,4.236E+00,9.862E+01,4.868E+02,5.996E+00,8.245E+01,5.268E+02,8.343E+00,6.913E+01,5.599E+02
alphadiss,1.322E+01,5.266E+01,5.976E+02,1.060E+01,6.033E+01,5.808E+02,7.571E+00,7.289E+01,5.506E+02,4.764E+00,9.283E+01,5.010E+02,2.659E+00,1.265E+02,4.234E+02
phi0,4.278E+00,1.298E+02,3.555E+02,5.554E+00,1.006E+02,4.320E+02,7.260E+00,8.003E+01,5.038E+02,9.647E+00,6.342E+01,5.759E+02,1.337E+01,4.838E+01,6.502E+02
f1,9.460E+00,6.446E+01,5.712E+02,9.464E+00,6.443E+01,5.712E+02,9.484E+00,6.425E+01,5.714E+02,9.591E+00,6.332E+01,5.720E+02,1.023E+01,5.827E+01,5.754E+02
f2,9.391E+00,6.508E+01,5.708E+02,9.393E+00,6.506E+01,5.708E+02,9.407E+00,6.493E+01,5.709E+02,9.494E+00,6.416E+01,5.714E+02,1.006E+01,5.952E+01,5.745E+02
f3,9.378E+00,6.519E+01,5.707E+02,9.380E+00,6.518E+01,5.707E+02,9.390E+00,6.508E+01,5.708E+02,9.462E+00,6.444E+01,5.712E+02,9.983E+00,6.014E+01,5.741E+02
f12,8.994E+00,1.361E+02,3.219E+02,9.064E+00,1.123E+02,3.779E+02,9.146E+00,9.569E+01,4.288E+02,9.241E+00,8.280E+01,4.781E+02,9.352E+00,7.227E+01,5.275E+02
