,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.063E-01,3.844E+01,4.291E+02,7.892E-01,2.329E+01,7.172E+02,1.030E+00,1.561E+01,1.089E+03,1.364E+00,1.085E+01,1.580E+03,1.888E+00,7.423E+00,2.230E+03
gammam,1.873E+00,7.525E+00,2.000E+03,1.358E+00,1.096E+01,1.476E+03,1.027E+00,1.573E+01,1.049E+03,7.876E-01,2.340E+01,7.072E+02,6.056E-01,3.846E+01,4.312E+02
gammamRNA,1.844E+00,7.623E+00,2.183E+03,1.339E+00,1.110E+01,1.544E+03,1.013E+00,1.599E+01,1.062E+03,7.760E-01,2.395E+01,6.966E+02,5.962E-01,3.996E+01,4.126E+02
gammad,6.775E-01,3.060E+01,5.357E+02,6.761E-01,3.133E+01,4.890E+02,6.736E-01,3.269E+01,4.225E+02,6.694E-01,3.540E+01,3.354E+02,6.624E-01,4.173E+01,2.312E+02
alphaass,5.978E-01,3.960E+01,4.190E+02,7.784E-01,2.386E+01,6.936E+02,1.016E+00,1.596E+01,1.034E+03,1.344E+00,1.110E+01,1.459E+03,1.851E+00,7.624E+00,1.982E+03
alphadiss,1.869E+00,7.541E+00,1.998E+03,1.351E+00,1.102E+01,1.468E+03,1.019E+00,1.591E+01,1.038E+03,7.785E-01,2.385E+01,6.938E+02,5.965E-01,3.981E+01,4.168E+02
phi0,5.954E-01,4.007E+01,4.115E+02,7.783E-01,2.383E+01,7.003E+02,1.020E+00,1.583E+01,1.074E+03,1.356E+00,1.093E+01,1.569E+03,1.885E+00,7.437E+00,2.227E+03
f1,6.747E-01,3.061E+01,5.427E+02,6.759E-01,3.057E+01,5.427E+02,6.809E-01,3.040E+01,5.428E+02,7.028E-01,2.972E+01,5.429E+02,8.138E-01,2.672E+01,5.432E+02
f2,6.763E-01,3.055E+01,5.428E+02,6.766E-01,3.054E+01,5.428E+02,6.785E-01,3.048E+01,5.428E+02,6.898E-01,3.012E+01,5.428E+02,7.677E-01,2.788E+01,5.431E+02
f3,6.781E-01,3.049E+01,5.428E+02,6.795E-01,3.045E+01,5.428E+02,6.851E-01,3.027E+01,5.428E+02,7.087E-01,2.954E+01,5.429E+02,8.246E-01,2.646E+01,5.433E+02
f12,6.545E-01,1.001E+02,4.353E+02,6.545E-01,1.000E+02,4.354E+02,6.546E-01,9.943E+01,4.362E+02,6.554E-01,9.541E+01,4.412E+02,6.611E-01,7.155E+01,4.725E+02
f13,6.777E-01,3.058E+01,5.426E+02,6.778E-01,3.041E+01,5.430E+02,6.785E-01,2.943E+01,5.454E+02,6.825E-01,2.453E+01,5.590E+02,7.076E-01,1.084E+01,6.280E+02
f23,6.631E-01,6.439E+01,4.826E+02,6.631E-01,6.434E+01,4.827E+02,6.632E-01,6.404E+01,4.831E+02,6.638E-01,6.201E+01,4.861E+02,6.681E-01,4.956E+01,5.055E+02
f123,6.777E-01,3.545E+01,3.822E+02,6.778E-01,2.610E+01,8.042E+02,6.780E-01,2.087E+01,1.476E+03,6.783E-01,1.730E+01,2.535E+03,6.786E-01,1.464E+01,4.186E+03
kb1,7.323E-01,5.141E+01,5.870E+02,6.911E-01,3.287E+01,5.448E+02,5.219E-01,2.066E+01,5.371E+02,2.543E-01,1.706E+01,5.359E+02,9.153E-02,1.641E+01,5.358E+02
kb2,6.760E-01,3.534E+01,5.191E+02,6.895E-01,1.545E+01,6.444E+02,7.110E-01,8.214E+00,7.236E+02,7.477E-01,4.763E+00,7.764E+02,8.210E-01,2.814E+00,8.125E+02
kb3,7.869E-01,1.791E+01,1.049E+03,7.726E-01,1.948E+01,6.972E+02,6.932E-01,2.884E+01,5.491E+02,4.573E-01,4.354E+01,5.149E+02,1.992E-01,4.762E+01,5.093E+02
ku1,4.784E-01,1.963E+01,5.367E+02,6.752E-01,3.012E+01,5.425E+02,7.295E-01,4.859E+01,5.752E+02,7.386E-01,6.081E+01,6.866E+02,7.400E-01,6.398E+01,8.261E+02
ku2,8.246E-01,2.767E+00,8.134E+02,7.489E-01,4.698E+00,7.776E+02,7.115E-01,8.117E+00,7.249E+02,6.898E-01,1.528E+01,6.459E+02,6.762E-01,3.499E+01,5.207E+02
ku3,2.073E-01,4.756E+01,5.093E+02,4.690E-01,4.319E+01,5.154E+02,6.991E-01,2.817E+01,5.520E+02,7.738E-01,1.934E+01,7.072E+02,7.871E-01,1.789E+01,1.067E+03
