,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,5.410E+00,9.357E+01,3.296E+02,6.379E+00,7.015E+01,4.288E+02,7.600E+00,5.496E+01,5.267E+02,9.227E+00,4.337E+01,6.284E+02,1.169E+01,3.330E+01,7.361E+02
gammam,1.179E+01,3.607E+01,6.352E+02,8.572E+00,4.715E+01,5.942E+02,6.347E+00,6.040E+01,5.434E+02,4.669E+00,7.849E+01,4.795E+02,3.378E+00,1.075E+02,3.956E+02
gammamRNA,1.152E+01,3.381E+01,7.303E+02,9.155E+00,4.376E+01,6.245E+02,7.568E+00,5.526E+01,5.245E+02,6.370E+00,7.030E+01,4.280E+02,5.415E+00,9.338E+01,3.302E+02
gammad,1.298E+01,2.548E+01,1.054E+03,1.137E+01,3.031E+01,9.186E+02,1.020E+01,3.546E+01,7.930E+02,9.258E+00,4.146E+01,6.766E+02,8.454E+00,4.890E+01,5.683E+02
alphaass,6.016E+00,6.315E+01,5.331E+02,7.272E+00,5.399E+01,5.678E+02,8.792E+00,4.618E+01,5.980E+02,1.071E+01,3.916E+01,6.243E+02,1.339E+01,3.228E+01,6.473E+02
alphadiss,1.187E+01,3.585E+01,6.359E+02,8.677E+00,4.668E+01,5.960E+02,6.420E+00,5.983E+01,5.455E+02,4.698E+00,7.805E+01,4.809E+02,3.371E+00,1.078E+02,3.949E+02
phi0,5.348E+00,9.585E+01,3.222E+02,6.293E+00,7.163E+01,4.210E+02,7.475E+00,5.615E+01,5.177E+02,9.036E+00,4.444E+01,6.179E+02,1.134E+01,3.440E+01,7.238E+02
f1,8.652E+00,4.679E+01,5.956E+02,8.668E+00,4.668E+01,5.957E+02,8.725E+00,4.632E+01,5.960E+02,8.927E+00,4.508E+01,5.970E+02,9.729E+00,4.076E+01,6.006E+02
f2,8.628E+00,4.694E+01,5.955E+02,8.630E+00,4.693E+01,5.955E+02,8.641E+00,4.686E+01,5.955E+02,8.708E+00,4.643E+01,5.959E+02,9.175E+00,4.365E+01,5.982E+02
f3,8.651E+00,4.680E+01,5.956E+02,8.651E+00,4.680E+01,5.956E+02,8.652E+00,4.679E+01,5.956E+02,8.664E+00,4.671E+01,5.956E+02,8.743E+00,4.621E+01,5.961E+02
f12,8.166E+00,7.917E+01,3.703E+02,8.440E+00,5.595E+01,5.092E+02,8.817E+00,4.178E+01,6.555E+02,9.372E+00,3.168E+01,8.159E+02,1.032E+01,2.365E+01,9.944E+02
f13,8.546E+00,5.084E+01,5.543E+02,8.546E+00,5.083E+01,5.544E+02,8.547E+00,5.081E+01,5.546E+02,8.550E+00,5.066E+01,5.561E+02,8.575E+00,4.963E+01,5.661E+02
f23,8.650E+00,4.680E+01,5.956E+02,8.650E+00,4.680E+01,5.956E+02,8.650E+00,4.680E+01,5.956E+02,8.650E+00,4.680E+01,5.956E+02,8.650E+00,4.680E+01,5.956E+02
f123,8.650E+00,4.680E+01,5.956E+02,8.650E+00,4.680E+01,5.956E+02,8.650E+00,4.680E+01,5.958E+02,8.651E+00,4.679E+01,5.974E+02,8.651E+00,4.671E+01,6.083E+02
kb1,,,,,,,1.595E+00,2.882E+00,6.372E+02,3.301E-01,3.523E+00,6.373E+02,8.651E-02,3.583E+00,6.373E+02
kb2,8.531E+00,5.118E+01,5.784E+02,8.827E+00,4.175E+01,6.162E+02,9.222E+00,3.413E+01,6.492E+02,9.790E+00,2.770E+01,6.782E+02,1.074E+01,2.191E+01,7.037E+02
kb3,8.592E+00,4.889E+01,6.018E+02,8.635E+00,4.732E+01,5.971E+02,8.733E+00,4.422E+01,5.885E+02,8.960E+00,3.858E+01,5.749E+02,9.569E+00,2.958E+01,5.575E+02
ku1,9.423E+00,2.523E+01,6.151E+02,8.812E+00,3.859E+01,6.033E+02,8.518E+00,5.804E+01,5.847E+02,8.353E+00,8.839E+01,5.543E+02,8.254E+00,1.411E+02,5.000E+02
ku2,1.018E+01,2.483E+01,6.910E+02,9.182E+00,3.474E+01,6.465E+02,8.622E+00,4.777E+01,5.917E+02,8.253E+00,6.682E+01,5.229E+02,7.991E+00,9.911E+01,4.316E+02
ku3,9.480E+00,3.056E+01,5.592E+02,8.898E+00,3.994E+01,5.779E+02,8.695E+00,4.537E+01,5.916E+02,8.613E+00,4.809E+01,5.994E+02,8.580E+00,4.935E+01,6.032E+02
