,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.758E-01,7.262E+01,6.006E+02,6.479E-01,4.518E+01,9.473E+02,9.084E-01,3.037E+01,1.361E+03,1.327E+00,2.072E+01,1.869E+03,2.088E+00,1.357E+01,2.499E+03
gammam,5.938E-01,6.444E+01,6.073E+02,4.883E-01,7.440E+01,5.710E+02,4.019E-01,8.776E+01,5.271E+02,3.318E-01,1.068E+02,4.728E+02,2.751E-01,1.377E+02,4.012E+02
gammamRNA,2.139E+00,1.327E+01,2.531E+03,1.347E+00,2.042E+01,1.890E+03,9.174E-01,3.005E+01,1.374E+03,6.518E-01,4.483E+01,9.543E+02,4.772E-01,7.224E+01,6.037E+02
gammad,4.968E-01,4.024E+01,1.532E+03,4.876E-01,4.569E+01,1.216E+03,4.772E-01,5.356E+01,9.413E+02,4.656E-01,6.581E+01,7.007E+02,4.528E-01,8.803E+01,4.830E+02
alphaass,3.363E-01,1.052E+02,4.771E+02,5.030E-01,7.271E+01,5.770E+02,7.539E-01,5.514E+01,6.439E+02,1.107E+00,4.413E+01,6.905E+02,1.558E+00,3.671E+01,7.234E+02
alphadiss,4.444E+00,2.030E+01,7.932E+02,3.631E+00,2.302E+01,7.829E+02,2.486E+00,2.858E+01,7.595E+02,1.324E+00,4.003E+01,7.086E+02,5.596E-01,6.718E+01,5.970E+02
phi0,4.228E-01,9.336E+01,4.695E+02,5.049E-01,6.532E+01,6.659E+02,6.084E-01,4.917E+01,8.746E+02,7.404E-01,3.826E+01,1.106E+03,9.119E-01,3.025E+01,1.366E+03
f1,2.080E-01,7.984E+01,5.571E+02,2.616E-01,7.941E+01,5.572E+02,4.661E-01,7.837E+01,5.573E+02,1.457E+00,7.584E+01,5.577E+02,5.772E+00,6.916E+01,5.586E+02
f2,4.512E-01,7.843E+01,5.573E+02,4.512E-01,7.843E+01,5.573E+02,4.514E-01,7.843E+01,5.573E+02,4.529E-01,7.843E+01,5.573E+02,4.632E-01,7.839E+01,5.573E+02
f3,4.574E-01,7.841E+01,5.573E+02,4.574E-01,7.841E+01,5.573E+02,4.575E-01,7.841E+01,5.573E+02,4.577E-01,7.841E+01,5.573E+02,4.597E-01,7.840E+01,5.573E+02
f12,4.578E-01,7.816E+01,5.576E+02,4.595E-01,7.703E+01,5.588E+02,4.646E-01,7.371E+01,5.623E+02,4.810E-01,6.414E+01,5.725E+02,5.422E-01,3.882E+01,6.008E+02
f13,4.366E-01,9.416E+01,5.409E+02,4.370E-01,9.387E+01,5.412E+02,4.385E-01,9.254E+01,5.425E+02,4.461E-01,8.656E+01,5.488E+02,4.863E-01,6.134E+01,5.755E+02
f23,4.574E-01,7.841E+01,5.573E+02,4.574E-01,7.841E+01,5.573E+02,4.574E-01,7.841E+01,5.573E+02,4.574E-01,7.841E+01,5.573E+02,4.574E-01,7.840E+01,5.573E+02
