,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,8.901E-02,1.879E+01,5.586E+02,1.184E-01,8.891E+00,1.003E+03,1.613E-01,5.058E+00,1.573E+03,2.271E-01,3.113E+00,2.314E+03,3.407E-01,1.924E+00,3.284E+03
gammam,2.651E-01,5.105E+00,6.415E+02,1.854E-01,7.442E+00,6.131E+02,1.276E-01,1.175E+01,5.707E+02,8.767E-02,2.066E+01,5.070E+02,6.087E-02,4.249E+01,4.071E+02
gammamRNA,3.380E-01,1.941E+00,3.264E+03,2.255E-01,3.141E+00,2.298E+03,1.602E-01,5.114E+00,1.559E+03,1.176E-01,9.021E+00,9.917E+02,8.840E-02,1.922E+01,5.487E+02
gammad,9.233E-02,6.169E+00,1.461E+04,9.191E-02,6.492E+00,8.405E+03,9.113E-02,7.165E+00,4.560E+03,8.974E-02,8.738E+00,2.269E+03,8.731E-02,1.360E+01,9.380E+02
alphaass,5.961E-02,4.466E+01,3.994E+02,8.355E-02,2.245E+01,4.965E+02,1.183E-01,1.304E+01,5.600E+02,1.676E-01,8.354E+00,6.032E+02,2.351E-01,5.768E+00,6.329E+02
alphadiss,6.565E-01,2.169E+00,6.821E+02,4.207E-01,3.279E+00,6.668E+02,2.506E-01,5.403E+00,6.376E+02,1.393E-01,1.048E+01,5.822E+02,7.633E-02,2.647E+01,4.750E+02
phi0,8.872E-02,1.899E+01,5.538E+02,1.180E-01,8.959E+00,9.971E+02,1.607E-01,5.090E+00,1.565E+03,2.261E-01,3.131E+00,2.304E+03,3.387E-01,1.937E+00,3.270E+03
f1,8.554E-02,2.155E+01,5.017E+02,8.554E-02,2.155E+01,5.017E+02,8.554E-02,2.155E+01,5.017E+02,8.555E-02,2.155E+01,5.017E+02,8.556E-02,2.155E+01,5.017E+02
f2,7.409E-02,2.158E+01,5.017E+02,7.412E-02,2.158E+01,5.017E+02,7.433E-02,2.158E+01,5.017E+02,7.576E-02,2.157E+01,5.017E+02,8.643E-02,2.154E+01,5.017E+02
f3,7.202E-02,2.158E+01,5.017E+02,1.056E-01,2.150E+01,5.017E+02,2.483E-01,2.130E+01,5.017E+02,7.996E-01,2.078E+01,5.017E+02,2.487E+00,1.932E+01,5.018E+02
f12,8.554E-02,2.155E+01,5.017E+02,8.554E-02,2.155E+01,5.017E+02,8.554E-02,2.155E+01,5.017E+02,8.555E-02,2.154E+01,5.017E+02,8.557E-02,2.153E+01,5.017E+02
f13,8.541E-02,2.163E+01,5.016E+02,8.541E-02,2.163E+01,5.016E+02,8.543E-02,2.162E+01,5.016E+02,8.555E-02,2.154E+01,5.017E+02,8.638E-02,2.104E+01,5.021E+02
f23,8.592E-02,2.132E+01,5.019E+02,8.684E-02,2.077E+01,5.023E+02,8.894E-02,1.958E+01,5.032E+02,9.401E-02,1.700E+01,5.052E+02,1.089E-01,1.119E+01,5.094E+02
f123,8.564E-02,1.258E+01,7.668E+02,8.594E-02,5.263E+00,1.567E+03,8.641E-02,2.807E+00,2.751E+03,8.713E-02,1.683E+00,4.521E+03,8.825E-02,1.075E+00,7.169E+03
kb1,8.580E-02,8.606E+00,7.269E+02,8.656E-02,2.980E+00,9.732E+02,8.804E-02,1.388E+00,1.105E+03,9.108E-02,7.242E-01,1.177E+03,9.833E-02,3.863E-01,1.216E+03
kb2,9.186E-02,1.890E+01,5.031E+02,1.634E-01,1.492E+01,5.049E+02,2.288E-01,1.426E+01,5.051E+02,2.429E-01,1.416E+01,5.052E+02,2.451E-01,1.415E+01,5.052E+02
kb3,2.586E+00,1.949E+01,5.015E+02,9.549E-01,2.085E+01,5.016E+02,3.942E-01,2.131E+01,5.017E+02,1.853E-01,2.148E+01,5.017E+02,9.783E-02,2.154E+01,5.017E+02
ku1,9.843E-02,3.841E-01,1.216E+03,9.109E-02,7.224E-01,1.177E+03,8.804E-02,1.389E+00,1.105E+03,8.656E-02,2.992E+00,9.723E+02,8.579E-02,8.717E+00,7.237E+02
ku2,8.323E-02,2.353E+01,5.006E+02,7.970E-02,3.056E+01,4.963E+02,7.789E-02,4.273E+01,4.880E+02,7.695E-02,6.459E+01,4.709E+02,7.646E-02,1.080E+02,4.333E+02
ku3,1.094E-01,2.153E+01,5.017E+02,2.063E-01,2.146E+01,5.017E+02,4.351E-01,2.128E+01,5.017E+02,1.036E+00,2.078E+01,5.016E+02,2.732E+00,1.936E+01,5.015E+02
bcoop12,8.553E-02,2.307E+01,4.856E+02,8.568E-02,1.085E+01,6.695E+02,8.586E-02,6.266E+00,8.056E+02,8.611E-02,4.034E+00,9.092E+02,8.642E-02,2.776E+00,9.888E+02
bcoop23,8.807E-02,9.096E+01,4.483E+02,8.781E-02,4.995E+01,4.825E+02,8.722E-02,3.160E+01,4.957E+02,8.591E-02,2.263E+01,5.011E+02,8.319E-02,1.817E+01,5.034E+02
bcoop13,8.566E-02,1.295E+01,6.253E+02,8.609E-02,4.992E+00,8.592E+02,8.677E-02,2.537E+00,1.005E+03,8.789E-02,1.463E+00,1.098E+03,8.977E-02,8.984E-01,1.157E+03
bcoop123,8.576E-02,8.164E+00,7.404E+02,8.642E-02,2.802E+00,9.870E+02,8.770E-02,1.300E+00,1.116E+03,9.040E-02,6.761E-01,1.185E+03,9.697E-02,3.610E-01,1.222E+03
ucoop12,8.577E-02,8.012E+00,7.451E+02,8.568E-02,1.074E+01,6.722E+02,8.560E-02,1.510E+01,5.875E+02,8.554E-02,2.285E+01,4.878E+02,8.548E-02,3.936E+01,3.656E+02
ucoop23,6.218E-02,1.465E+01,5.050E+02,7.422E-02,1.541E+01,5.047E+02,8.190E-02,1.732E+01,5.038E+02,8.569E-02,2.194E+01,5.015E+02,8.728E-02,3.260E+01,4.950E+02
