,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.378E-02,1.660E+01,4.801E+02,2.384E-02,9.219E+00,1.716E+03,4.194E-02,5.542E+00,5.609E+03,7.761E-02,3.376E+00,1.711E+04,1.602E-01,1.967E+00,4.845E+04
gammam,1.636E-01,1.971E+00,1.040E+04,7.892E-02,3.369E+00,7.334E+03,4.246E-02,5.520E+00,4.006E+03,2.404E-02,9.173E+00,1.602E+03,1.384E-02,1.650E+01,4.884E+02
gammamRNA,1.615E-01,1.956E+00,4.892E+04,7.788E-02,3.367E+00,1.721E+04,4.197E-02,5.539E+00,5.617E+03,2.380E-02,9.234E+00,1.709E+03,1.372E-02,1.669E+01,4.753E+02
gammad,1.488E-02,1.512E+01,5.908E+02,1.487E-02,1.522E+01,5.440E+02,1.486E-02,1.549E+01,4.592E+02,1.483E-02,1.616E+01,3.376E+02,1.475E-02,1.798E+01,2.067E+02
alphaass,2.053E-02,1.071E+01,1.171E+03,2.867E-02,7.780E+00,2.210E+03,4.042E-02,5.753E+00,3.754E+03,5.795E-02,4.282E+00,5.683E+03,8.531E-02,3.176E+00,7.726E+03
alphadiss,1.786E-01,1.849E+00,1.067E+04,8.479E-02,3.191E+00,7.696E+03,4.462E-02,5.296E+00,4.265E+03,2.476E-02,8.918E+00,1.694E+03,1.400E-02,1.628E+01,5.014E+02
phi0,9.782E-03,2.759E+01,1.923E+02,1.206E-02,1.975E+01,3.432E+02,1.483E-02,1.519E+01,5.745E+02,1.822E-02,1.208E+01,9.344E+02,2.240E-02,9.795E+00,1.494E+03
f1,1.487E-02,1.514E+01,5.784E+02,1.487E-02,1.514E+01,5.784E+02,1.487E-02,1.514E+01,5.784E+02,1.487E-02,1.514E+01,5.784E+02,1.487E-02,1.514E+01,5.784E+02
f2,1.487E-02,1.514E+01,5.784E+02,1.487E-02,1.514E+01,5.784E+02,1.488E-02,1.514E+01,5.784E+02,1.489E-02,1.514E+01,5.784E+02,1.495E-02,1.514E+01,5.784E+02
f3,1.328E-02,1.520E+01,5.784E+02,1.373E-02,1.518E+01,5.784E+02,1.571E-02,1.512E+01,5.784E+02,2.894E-02,1.488E+01,5.784E+02,2.370E-01,1.388E+01,5.785E+02
f12,1.487E-02,1.514E+01,5.784E+02,1.487E-02,1.514E+01,5.784E+02,1.487E-02,1.514E+01,5.784E+02,1.487E-02,1.514E+01,5.784E+02,1.487E-02,1.514E+01,5.784E+02
f13,1.487E-02,1.516E+01,5.784E+02,1.487E-02,1.514E+01,5.784E+02,1.488E-02,1.503E+01,5.787E+02,1.490E-02,1.430E+01,5.802E+02,1.507E-02,9.894E+00,5.905E+02
f23,1.487E-02,1.517E+01,5.784E+02,1.487E-02,1.517E+01,5.784E+02,1.487E-02,1.517E+01,5.784E+02,1.487E-02,1.514E+01,5.784E+02,1.488E-02,1.495E+01,5.788E+02
f123,1.487E-02,2.757E+01,1.916E+02,1.487E-02,1.964E+01,3.459E+02,1.487E-02,1.507E+01,5.844E+02,1.487E-02,1.197E+01,9.590E+02,1.487E-02,9.692E+00,1.547E+03
kb1,1.488E-02,1.147E+01,5.801E+02,1.491E-02,3.590E+00,5.828E+02,1.511E-02,1.371E+00,5.832E+02,1.647E-02,7.326E-01,5.832E+02,2.249E-02,5.770E-01,5.832E+02
kb2,1.487E-02,1.851E+01,5.673E+02,1.488E-02,5.023E+00,6.097E+02,1.489E-02,1.553E+00,6.177E+02,1.496E-02,4.946E-01,6.192E+02,1.535E-02,1.538E-01,6.195E+02
kb3,2.839E-01,2.517E+01,5.740E+02,2.445E-01,1.709E+01,5.778E+02,1.506E-01,1.545E+01,5.783E+02,6.491E-02,1.519E+01,5.784E+02,2.315E-02,1.515E+01,5.784E+02
ku1,1.502E-02,1.703E+00,5.831E+02,1.491E-02,3.586E+00,5.828E+02,1.488E-02,8.419E+00,5.813E+02,1.487E-02,2.149E+01,5.751E+02,1.487E-02,6.087E+01,5.475E+02
ku2,1.490E-02,1.120E+00,6.184E+02,1.488E-02,2.385E+00,6.161E+02,1.488E-02,5.190E+00,6.093E+02,1.487E-02,1.191E+01,5.890E+02,1.487E-02,3.138E+01,5.259E+02
ku3,1.115E-02,1.514E+01,5.784E+02,3.286E-02,1.515E+01,5.784E+02,8.812E-02,1.523E+01,5.784E+02,1.848E-01,1.571E+01,5.783E+02,2.636E-01,1.857E+01,5.772E+02
bcoop12,1.487E-02,2.373E+01,5.496E+02,1.487E-02,1.006E+01,5.953E+02,1.488E-02,4.704E+00,6.116E+02,1.488E-02,2.296E+00,6.175E+02,1.489E-02,1.144E+00,6.197E+02
bcoop23,1.487E-02,1.242E+01,5.873E+02,1.488E-02,5.722E+00,6.078E+02,1.489E-02,2.771E+00,6.153E+02,1.491E-02,1.371E+00,6.180E+02,1.497E-02,6.825E-01,6.190E+02
bcoop13,1.488E-02,3.277E+01,5.682E+02,1.487E-02,1.647E+01,5.778E+02,1.487E-02,8.637E+00,5.812E+02,1.486E-02,4.713E+00,5.825E+02,1.484E-02,2.694E+00,5.830E+02
bcoop123,1.487E-02,5.843E+01,4.477E+02,1.487E-02,3.124E+01,5.252E+02,1.487E-02,1.871E+01,5.664E+02,1.487E-02,1.185E+01,5.894E+02,1.488E-02,7.754E+00,6.026E+02
ucoop12,1.488E-02,7.036E+00,6.048E+02,1.487E-02,1.090E+01,5.926E+02,1.487E-02,1.744E+01,5.707E+02,1.487E-02,2.951E+01,5.307E+02,1.487E-02,5.599E+01,4.540E+02
ucoop23,1.492E-02,1.054E+00,6.185E+02,1.489E-02,2.121E+00,6.166E+02,1.488E-02,4.335E+00,6.115E+02,1.488E-02,9.189E+00,5.976E+02,1.487E-02,2.122E+01,5.585E+02
ucoop13,1.488E-02,2.160E+01,5.750E+02,1.488E-02,3.220E+01,5.686E+02,1.488E-02,4.896E+01,5.567E+02,1.488E-02,7.676E+01,5.343E+02,1.488E-02,1.278E+02,4.884E+02
ucoop123,1.487E-02,1.555E+01,5.771E+02,1.487E-02,2.147E+01,5.571E+02,1.487E-02,3.053E+01,5.275E+02,1.487E-02,4.557E+01,4.823E+02,1.487E-02,7.459E+01,4.091E+02
