,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.648E+00,6.552E+01,2.940E+02,3.191E+00,4.716E+01,4.040E+02,3.891E+00,3.578E+01,5.199E+02,4.848E+00,2.744E+01,6.471E+02,6.324E+00,2.047E+01,7.892E+02
gammam,6.457E+00,2.249E+01,6.289E+02,4.524E+00,3.031E+01,5.849E+02,3.237E+00,4.019E+01,5.288E+02,2.318E+00,5.449E+01,4.569E+02,1.656E+00,7.919E+01,3.623E+02
gammamRNA,6.355E+00,2.037E+01,7.916E+02,4.859E+00,2.736E+01,6.485E+02,3.895E+00,3.574E+01,5.204E+02,3.190E+00,4.718E+01,4.039E+02,2.645E+00,6.570E+01,2.932E+02
gammad,7.022E+00,1.399E+01,1.946E+03,5.976E+00,1.745E+01,1.392E+03,5.150E+00,2.213E+01,9.649E+02,4.436E+00,2.945E+01,6.376E+02,3.799E+00,4.343E+01,3.833E+02
alphaass,3.121E+00,4.148E+01,5.218E+02,3.837E+00,3.478E+01,5.591E+02,4.727E+00,2.922E+01,5.912E+02,5.875E+00,2.436E+01,6.188E+02,7.509E+00,1.973E+01,6.426E+02
alphadiss,6.435E+00,2.255E+01,6.286E+02,4.525E+00,3.031E+01,5.849E+02,3.248E+00,4.007E+01,5.294E+02,2.332E+00,5.415E+01,4.585E+02,1.672E+00,7.823E+01,3.654E+02
phi0,2.645E+00,6.572E+01,2.931E+02,3.186E+00,4.725E+01,4.033E+02,3.886E+00,3.584E+01,5.191E+02,4.841E+00,2.748E+01,6.464E+02,6.315E+00,2.051E+01,7.885E+02
f1,1.911E+00,3.553E+01,5.768E+02,1.912E+00,3.553E+01,5.768E+02,1.919E+00,3.551E+01,5.768E+02,1.971E+00,3.540E+01,5.768E+02,2.360E+00,3.464E+01,5.768E+02
f2,4.288E+00,3.167E+01,5.770E+02,4.291E+00,3.167E+01,5.770E+02,4.307E+00,3.165E+01,5.770E+02,4.414E+00,3.150E+01,5.770E+02,5.170E+00,3.051E+01,5.771E+02
f3,2.175E+00,3.499E+01,5.768E+02,2.238E+00,3.487E+01,5.768E+02,2.411E+00,3.455E+01,5.768E+02,2.919E+00,3.369E+01,5.769E+02,4.656E+00,3.118E+01,5.770E+02
f12,4.292E+00,3.167E+01,5.770E+02,4.292E+00,3.167E+01,5.770E+02,4.293E+00,3.166E+01,5.770E+02,4.301E+00,3.158E+01,5.771E+02,4.354E+00,3.105E+01,5.776E+02
f13,4.275E+00,3.184E+01,5.768E+02,4.286E+00,3.173E+01,5.769E+02,4.321E+00,3.137E+01,5.773E+02,4.441E+00,3.023E+01,5.784E+02,4.899E+00,2.654E+01,5.818E+02
f23,4.246E+00,3.214E+01,5.766E+02,4.255E+00,3.205E+01,5.766E+02,4.285E+00,3.174E+01,5.769E+02,4.393E+00,3.068E+01,5.779E+02,4.828E+00,2.706E+01,5.814E+02
f123,4.135E+00,5.337E+01,3.463E+02,4.253E+00,3.494E+01,5.248E+02,4.421E+00,2.463E+01,7.317E+02,4.680E+00,1.776E+01,9.797E+02,5.144E+00,1.265E+01,1.280E+03
kb1,2.808E+00,9.338E+01,4.036E+02,3.139E+00,6.149E+01,4.837E+02,3.621E+00,4.321E+01,5.390E+02,4.358E+00,3.091E+01,5.795E+02,5.624E+00,2.156E+01,6.100E+02
kb2,4.101E+00,7.325E+01,4.282E+02,4.187E+00,4.477E+01,5.224E+02,4.319E+00,2.961E+01,5.863E+02,4.533E+00,2.012E+01,6.319E+02,4.943E+00,1.353E+01,6.650E+02
kb3,4.806E+00,3.109E+01,5.770E+02,2.538E+00,3.368E+01,5.772E+02,1.676E+00,3.466E+01,5.773E+02,1.307E+00,3.505E+01,5.773E+02,1.143E+00,3.522E+01,5.773E+02
ku1,5.694E+00,2.123E+01,6.110E+02,4.395E+00,3.049E+01,5.809E+02,3.645E+00,4.262E+01,5.410E+02,3.156E+00,6.052E+01,4.865E+02,2.820E+00,9.145E+01,4.079E+02
ku2,4.939E+00,1.357E+01,6.648E+02,4.532E+00,2.015E+01,6.318E+02,4.318E+00,2.962E+01,5.863E+02,4.187E+00,4.474E+01,5.226E+02,4.101E+00,7.308E+01,4.287E+02
ku3,1.393E+00,3.496E+01,5.773E+02,1.706E+00,3.463E+01,5.773E+02,2.288E+00,3.397E+01,5.772E+02,3.435E+00,3.265E+01,5.771E+02,5.979E+00,2.978E+01,5.769E+02
bcoop12,4.072E+00,6.914E+01,4.136E+02,4.182E+00,4.261E+01,5.190E+02,4.341E+00,2.858E+01,5.954E+02,4.590E+00,1.976E+01,6.536E+02,5.045E+00,1.354E+01,6.988E+02
bcoop23,4.096E+00,7.347E+01,4.276E+02,4.184E+00,4.490E+01,5.219E+02,4.318E+00,2.969E+01,5.860E+02,4.537E+00,2.017E+01,6.316E+02,4.957E+00,1.355E+01,6.648E+02
